категория	kategori
века	århundrede
официальный	officielt
официальный	embedsmand
официальный	tjenestemand
официальный	officiel
часть	del
против	imod
против	mod
этот	dette
этот	denne
будет	will
будет	vil
несколько	adskillige
несколько	flere
несколько	adskillige
несколько	flere
город	town
город	byen
город	by
город	city
город	byen
город	storby
город	by
мира	peace
мира	freden
мира	fred
мира	mira
первое	første
первое	først
чем	end
части	reservedele
части	dele
описание	beskrivelse
всего	samlet
первый	første
первый	først
среди	blandt
среди	iblandt
файл	file
файл	filen
файл	fil
карты	kort
карты	cards
карты	kortspil
карты	kort
карты	landkort
два	to
всех	alle
всех	alt
всех	alle
там	der
территории	territorier
второй	sekund
второй	andet
второй	anden
очень	meget
главы	kapitler
карта	kort
карта	landkort
карта	kort
карта	card
площадь	plaza
площадь	firkant
площадь	firkantet
площадь	square
площадь	kvadrat
площадь	torv
площадь	areal
площадь	område
всё	alting
всё	alt
даже	selv
затем	derefter
затем	så
группы	gruppe
группы	group
группы	gruppen
группы	grupper
группы	grupperne
основания	grunde
основания	begrundelser
размер	størrelse
размер	størrelsen
размер	str
имеет	har
поселения	forlig
поселения	boligområder
поселения	bosættelser
почтовый	postforsendelser
над	over
над	derover
над	slut
страны	landet
страны	land
страны	lande
страны	landene
страны	lande
ему	ham
входит	indtaster
индекс	indeks
улица	gade
улица	street
улица	gaden
население	demografi
население	befolkningen
население	indbyggertal
население	befolkning
население	indbyggere
работы	arbejder
работы	arbejd
работы	arbejde
работы	arbejdet
имена	navne
имена	betegnelser
вместе	sammen
упоминание	nævne
упоминание	nævner
упоминание	nævn
здесь	her
истории	fortællinger
истории	stories
истории	historier
истории	historik
истории	historie
которая	hvilket
которая	hvilken
которая	hvilke
александр	alexandre
александр	alexander
армии	hære
армии	hær
армии	hæren
армии	hærens
армии	army
деление	afdeling
деление	opdeling
деление	division
деление	hovedgruppe
деление	inddeling
деление	underafsnit
деление	fission
хотя	selvom
хотя	skønt
хотя	skønt
кроме	undtagen
игроки	aktører
игроки	spillerne
игроки	spillere
другие	andre
другие	andet
другие	andre
получил	fik
получил	har
получил	got
история	historien
история	story
история	historie
история	historik
история	historie
совета	rådets
совета	rådet
фильм	movie
фильм	film
фильм	folie
фильм	filme
фильм	film
рождения	fødsler
рождения	fødsel
рождения	fødslen
пункты	punkterne
пункты	poster
пункты	genstande
пункты	punkter
времени	tid
времени	tidspunkt
времени	gang
времени	klokkeslæt
времени	tiden
либо	enten
участник	medlem
участник	deltager
страница	siden
страница	side
страница	page
участие	inddragelse
участие	involvering
участие	engagement
участие	deltagelse
участие	medindflydelse
участие	medbestemmelse
википедии	wikipedia
три	tre
три	three
человека	menneskeligt
человека	menneskelige
человека	menneskelig
человека	menneske
автор	forfatteren
автор	forfatter
автор	forslagsstiller
автор	ophavsmand
республики	republik
республики	republikken
внутреннее	intern
внутреннее	interne
внутреннее	internt
внутреннее	inderste
внутреннее	indre
внутреннее	inder
внутреннее	indvendig
эти	disse
статей	artikler
статей	genstande
статей	artiklerne
центр	centrum
центр	midtpunkt
центр	center
центр	midten
центр	centreret
центр	centret
центр	centrum
центр	centre
центр	center
центр	centreret
округ	county
округ	amtet
округ	amt
округ	amtskommune
округ	okrug
округ	distriktet
округ	district
округ	distrikt
жизни	liv
жизни	livet
жизни	livstid
жизни	life
жизни	liv
генерал	generelt
генерал	generel
генерал	generelle
генерал	almindelig
родился	born
родился	fødte
родился	født
союза	union
союза	fagforening
союза	fagforeningen
союза	unionen
кто	hvem
связи	link
связи	links
связи	kommunikation
связи	meddelelser
день	dag
день	dagen
день	kampdag
именно	nøjagtig
именно	præcis
период	tidsrum
период	periode
период	perioden
община	fællesskabet
община	fællesskab
индексы	indeks
индексы	indekser
индексы	fortegnelser
индексы	indekser
округа	distrikterne
округа	kvarterer
округа	distrikter
округа	amter
округа	amterne
франции	frankrig
франции	france
группа	gruppe
группа	group
группа	gruppen
имя	betegnelse
имя	navn
игры	kampe
игры	spil
цифровой	digitalt
цифровой	digitale
цифровой	digital
поэтому	derfor
идентификатор	identifikator
ширина	bredde
ширина	bredden
просто	bare
регион	region
тогда	derefter
тогда	så
конце	slutning
конце	afslutning
конце	slut
конце	ende
конце	ophør
отечественной	patriotisk
отечественной	patriotiske
вот	her
работал	arbejdede
работал	bearbejdede
работал	bearbejdet
церкви	kirker
церкви	kirkerne
церкви	church
церкви	kirken
церкви	kirke
клуб	klub
клуб	club
клуб	natklub
клуб	kølle
клуб	klubben
наук	videnskaber
ввп	bnp
ввп	bruttonationalprodukt
больше	mere
больше	flere
федерации	forbund
федерации	føderation
федерации	federation
федерации	føderationen
федерации	forbund
наиболее	højst
наиболее	mest
изображения	billeder
изображения	image
изображения	billede
изображения	billedet
степени	grader
степени	grad
северо	northwestern
северо	nordvestlige
изображение	image
изображение	billede
изображение	billedet
награды	belønninger
награды	tildelinger
награды	awards
ранее	tidligere
ранее	tidligere
википедия	wikipedia
перед	inden
перед	før
германии	tysk
германии	tysker
германии	tyske
германии	tyskland
владимир	vladimír
владимир	vladimir
москва	moskvas
москва	moskva
системы	systemerne
системы	systemer
стала	blev
стороны	fester
стороны	parter
стороны	parterne
стороны	partier
совет	rådets
совет	rådet
академии	akademiet
академии	akademi
академии	academy
две	to
николай	nicolai
николай	nikolaj
николай	nikolai
николай	nicholas
некоторые	nogle
менее	færre
менее	mindre
роль	rolle
юго	sydvestlige
юго	sydvest
дом	hjem
дом	hjemme
дом	startside
дом	hjemad
дом	home
дом	dom
дом	house
дом	huset
дом	hus
значимость	betydning
значимость	relevant
значимость	relevans
высоты	højder
высоты	heights
русский	russeren
русский	russer
русский	russiske
русский	russisk
член	medlem
член	penis
член	tissemand
член	dick
член	pik
член	pik
орден	bestilling
орден	ordre
орден	rækkefølge
орден	order
орден	bestil
сын	søn
пока	farvel
общины	samfund
общины	fællesskaber
общины	lokalsamfund
общины	kommuner
общины	kommunerne
общины	fællesskabet
общины	fællesskab
число	tal
число	antal
число	nummer
эта	dette
эта	denne
нужно	behov
большой	large
большой	store
большой	stor
большой	stort
большой	big
большой	store
большой	stor
большой	stort
количество	tal
количество	antal
количество	nummer
количество	kvantitet
количество	mængde
являются	er
институт	instituttet
институт	institute
институт	institut
институт	institut
институт	institution
институт	institutionen
компании	selskab
компании	firma
компании	kompagni
компании	virksomhed
компании	selskaber
компании	virksomheder
компании	firmaer
церковь	church
церковь	kirken
церковь	kirke
проект	projekt
проект	project
проект	projektet
проект	udkast
проект	kladde
много	masser
много	mange
много	much
много	meget
сельский	landdistrikt
сельский	landdistrikter
сельский	landdistrikterne
сельский	rustik
вопрос	udstedelse
вопрос	spørgsmål
новый	ny
новый	nyt
новый	nye
образование	uddannelse
образование	undervisning
тоже	også
момент	moment
момент	øjeblik
момент	moment
момент	drejningsmoment
фильмы	film
фильмы	film
часто	hyppigt
часто	tit
часто	ofte
часто	tit
часто	ofte
часто	hyppigt
часто	hyppige
часто	hyppig
почти	næsten
почти	næsten
сокорро	socorro
партии	fester
партии	parter
партии	parterne
партии	partier
настоящее	nutiden
настоящее	nuværende
настоящее	nutid
стали	stål
европы	eu
европы	europe
европы	europa
организации	organisation
организации	organisering
организации	tilrettelæggelse
организации	organisationen
организации	organisationer
организации	organisationerne
сейчас	nu
империи	imperier
империи	riger
империи	empire
империи	imperiet
империи	imperium
река	river
река	floden
река	flod
участников	udstillere
участников	deltagere
участников	deltagerne
альбом	album
альбом	plade
альбом	albummet
одна	alene
одна	et
одна	en
одна	én
станции	station
станции	stationen
станции	stationer
станции	stationerne
людей	mennesker
людей	personer
людей	folk
людей	people
возможно	måske
возможно	måske
возможно	muligt
возможно	mulige
возможно	mulig
возможно	muligvis
возможно	formentlig
возможно	sikkert
возможно	formodentlig
возможно	sandsynligvis
сергей	sergej
сергей	sergei
окончил	gradueret
иван	ivan
иван	iván
пояс	bælte
пояс	sele
пояс	bæltet
команды	kommandoer
команды	holdene
команды	hold
команды	teams
такие	sådan
шаблон	mønsteret
шаблон	mønster
шаблон	skabelonen
шаблон	skabelon
ссылки	henvisninger
ссылки	referencer
ссылки	link
ссылки	links
многие	mange
жизнь	liv
жизнь	livet
жизнь	livstid
жизнь	life
серии	serier
серии	serie
серии	serien
участники	deltagere
участники	deltagerne
участники	fremmøde
участники	tilstedeværelse
участники	deltagelse
участники	medlemmer
участники	medlemmerne
начал	startet
начал	påbegyndt
начал	begyndte
начал	begyndt
начал	startede
культуры	kulturer
часовой	sentinel
проекта	projekt
проекта	project
проекта	projektet
команда	besætningen
команда	crew
команда	mandskab
команда	besætning
команда	trup
команда	kommandoen
команда	command
команда	kommando
команда	holdet
команда	hold
команда	teamet
команда	team
достаточно	nok
краткое	kortfattede
краткое	kortfattet
краткое	kortfattet
позже	senere
другой	andre
другой	andet
источники	kilder
данные	oplysninger
данные	data
война	krigen
война	krig
война	war
война	krige
школы	skoler
школы	skolerne
школы	skolen
школы	school
школы	skole
герой	helt
герой	hero
герой	helten
иванович	ivanovich
михаил	mikhail
михаил	michael
михаил	mihail
текст	tekst
текст	sms
текст	teksten
первая	første
первая	først
песни	sange
которое	hvilket
которое	hvilken
которое	hvilke
женщин	kvinderne
женщин	kvinder
участником	deltager
книги	bøger
полностью	helt
полностью	fuldstændigt
полностью	fuldstændig
полностью	totalt
жителей	fastboende
жителей	bosiddende
жителей	residenter
жителей	indbyggere
жителей	beboere
честь	ære
честь	beæret
честь	beæret
честь	æret
честь	ære
звание	rang
звание	rank
решение	afgørelse
решение	beslutning
решение	afgørelsen
решение	løsning
решение	opløsning
чемпионат	mesterskaber
чемпионат	mesterskabet
чемпионат	mesterskab
чемпионат	championship
деятельность	aktiviteterne
деятельность	virksomhed
деятельность	aktiviteter
деятельность	aktiviteten
деятельность	aktivitet
еще	mere
еще	flere
данных	oplysninger
данных	data
назначен	tildelte
назначен	tildelt
назначен	anvist
назначен	udnævnt
назначен	udnævnte
назначен	udpeget
назначен	udnævnes
плотность	densitet
плотность	massefylde
плотность	befolkningstæthed
плотность	vægtfylde
плотность	tæthed
берегу	kyst
берегу	shore
берегу	kysten
итог	udfald
итог	resultat
россия	rusland
россия	ruslands
ничего	intet
села	sela
села	sat
села	siddet
села	sad
названия	titler
названия	navne
названия	betegnelser
занимает	indtager
сан	san
должен	sku
должен	skulle
должен	bør
должен	skal
должен	burde
должен	må
должен	skal
ним	nim
права	rettigheder
король	konge
король	kongens
король	kong
король	kongen
король	king
края	kanter
края	kanterne
края	rand
края	kant
края	edge
края	kanten
обычно	normalt
обычно	sædvanligvis
обычно	typisk
обычно	normalt
умер	døde
умер	dødt
умер	døde
умер	død
умер	dead
власти	myndighederne
власти	myndigheder
службы	tjenester
службы	tjenesteydelser
службы	ydelser
службы	serviceydelser
службы	betjening
службы	forkyndelse
службы	tjenesteydelse
службы	tjeneste
службы	service
система	systemet
система	ordning
система	system
университет	university
университет	universitet
университет	universitetet
должны	sku
должны	skulle
должны	bør
должны	skal
должны	burde
должны	må
должны	skal
слова	ord
флаг	flag
версии	version
версии	versionen
версии	udgave
версии	versioner
версии	udgaver
различных	forskellige
различных	forskelligt
различных	anderledes
различных	forskellig
различных	forskelligartet
различных	forskellige
вновь	igen
отец	far
отец	dad
отец	svigerfar
отец	far
отец	fader
общества	society
общества	samfundet
общества	samfund
общества	samfundene
общества	samfund
обсуждение	diskussioner
обсуждение	diskussion
обсуждение	drøftelser
обсуждение	drøftelse
обсуждение	debat
рода	rhoda
многих	mange
войска	tropperne
войска	tropper
войска	trop
детей	børn
детей	børns
источник	kilde
вскоре	snart
члены	medlemmer
члены	medlemmerne
должность	position
должность	stilling
должность	holdning
обсуждения	drøftelserne
обсуждения	diskussioner
обсуждения	drøftelser
обсуждения	diskussioner
обсуждения	diskussion
обсуждения	drøftelser
обсуждения	drøftelse
обсуждения	debat
действия	aktion
действия	action
действия	handling
действия	foranstaltninger
действия	indsats
действия	søgsmål
действия	handling
действия	handlinger
действия	foranstaltninger
действия	aktioner
действия	aktiviteten
действия	aktivitet
дивизии	divisioner
дивизии	afdelinger
участника	deltager
участвовал	deltog
участвовал	deltaget
музей	museum
музей	museet
ряд	ro
ряд	række
ряд	row
душу	sjælen
душу	sjæl
душу	soul
дома	hjem
дома	hjemme
дома	startside
дома	hjemad
дома	home
дома	husene
дома	huse
некоторых	nogle
почему	hvorfor
школа	skolen
школа	school
школа	skole
выше	højere
выше	ovenfor
выше	over
выше	ovenover
выше	ovenstående
выше	højere
чел	cel
чел	mennesket
чел	mand
чел	manden
рсфср	rsfsr
медаль	medalje
медаль	medaljen
земли	lander
земли	jord
земли	lander
земли	land
режиссёр	direktør
режиссёр	instruktør
режиссёр	direktøren
режиссёр	bestyrelsesmedlem
режиссёр	filmskaber
правила	regler
правила	bestemmelser
правила	forordninger
правила	regulativer
полка	hylde
полка	regiment
линии	streg
линии	linje
линии	linie
линии	line
линии	strækninger
линии	linier
линии	linjer
места	placeringer
места	steder
места	lokaliteter
места	pladser
места	steder
места	pladser
места	sæder
существует	eksisterer
существует	eksistere
существует	findes
категории	kategori
категории	kategorierne
категории	kategorier
ссылка	link
ссылка	linket
ссылка	henvisning
ссылка	reference
компания	selskab
компания	firma
компания	kompagni
компания	virksomhed
используется	brugte
используется	anvendt
используется	brugt
используется	udnyttet
тысяч	tusinde
тысяч	tusind
начало	start
начало	starter
начало	begynd
начало	begynder
начало	begyndelse
начало	begyndelsen
начало	begynder
начало	start
начало	startende
начало	starter
начало	begyndelse
италии	italien
италии	italiener
италии	italienske
италии	italiensk
положение	situation
положение	situationen
положение	position
положение	stilling
положение	holdning
мужчин	hannerne
мужчин	hanner
мужчин	mænd
мужчин	mændene
мужчин	mænd
северной	nordpå
северной	nordlige
северной	north
северной	nord
северной	nordlige
северной	nordlig
острова	øerne
острова	øer
острова	øen
полк	regiment
полк	polk
теперь	nu
станция	station
станция	stationen
профессор	professor
особенно	særligt
особенно	specielt
особенно	især
особенно	specielt
особенно	især
американский	amerikaner
американский	american
американский	amerikanske
американский	amerikansk
право	jura
право	lovgivning
право	lov
впоследствии	efterfølgende
великобритании	britisk
великобритании	british
великобритании	briterne
великобритании	britiske
великобритании	briter
чемпион	mester
чемпион	champ
чемпион	mester
чемпион	champion
лучше	bedre
шаблоны	skabeloner
шаблоны	mønstre
оно	ono
правило	regel
правило	reglen
андрей	andrej
андрей	andrej
андрей	andrei
андрей	andrew
роли	rolle
роли	raleigh
роли	rollerne
роли	roller
сезон	årstid
сезон	sæsonen
сезон	sæson
люди	mennesker
люди	mennesker
люди	personer
люди	folk
люди	people
управление	kontrol
управление	control
управление	kontroller
управление	management
управление	forvaltning
управление	ledelsen
управление	ledelse
управление	styreformer
управление	regeringsførelse
управление	ledelse
управление	forvaltning
управление	styring
сделать	lav
сделать	foretag
сделать	lave
длина	længde
длина	længden
хорошо	god
хорошо	gode
хорошо	godt
хорошо	okay
вместо	istedet
тип	indtast
тип	skriv
тип	type
кладбище	kirkegårde
кладбище	kirkegård
кладбище	kirkegården
кладбище	kirkegård
средняя	midten
средняя	midterste
средняя	mellemste
средняя	gennemsnitlige
средняя	gennemsnitlig
средняя	gennemsnit
средняя	medium
средняя	mellemstor
средняя	medie
средняя	mediet
театр	teatret
театр	teater
театр	biograf
театр	teatret
театр	teater
художник	maleren
художник	maler
художник	kunstner
художник	artist
российская	russeren
российская	russer
российская	russiske
российская	russisk
одно	et
одно	en
одно	én
алексей	aleksej
алексей	alexei
алексей	alexis
алексей	aleksey
коммуны	kommuner
коммуны	kommunerne
возможность	mulighed
возможность	mulighed
какой	hvad
создания	skabelse
создания	oprettelse
премия	præmie
премия	premium
премия	præmien
премия	præmie
премия	tilslag
премия	award
премия	tildeling
выпускники	seniorer
выпускники	alumni
выпускники	kandidater
сср	ssr
новые	ny
новые	nyt
новые	nye
основные	vigtigste
основные	main
основные	basal
основные	basic
основные	grundlæggende
всегда	altid
известные	vidst
известные	kendte
известные	kendt
южной	sydlige
южной	sydpå
южной	sydlige
южной	syd
метров	målere
метров	meter
метров	meter
практически	næsten
корпуса	korps
корпуса	korpset
президент	præsidenten
президент	formand
президент	præsident
четыре	fire
четыре	four
информация	info
информация	oplysninger
информация	oplysning
информация	information
информация	oplysninger
информация	underretning
большая	large
большая	store
большая	stor
большая	stort
большая	big
большая	store
большая	stor
большая	stort
большинство	højst
большинство	mest
большинство	majoritet
большинство	flertal
большинство	flertallet
кино	kino
кино	movie
кино	film
кино	film
кино	folie
кино	filme
кино	film
кино	biografen
кино	biograf
номер	tal
номер	antal
номер	nummer
деревни	landsbyer
деревни	landsbyerne
силы	kraft
силы	tving
силы	force
силы	styrkerne
силы	styrker
силы	kræfter
внимание	opmærksomhed
внимание	fokus
внимание	focus
государства	stater
государства	staterne
примерно	groft
александра	alexandra
писатель	forfatter
писатель	skribent
движения	flytninger
движения	bevægelser
движения	trafik
движения	trafikken
роман	romerske
роман	roman
роман	romer
роман	romersk
роман	novelle
роман	roman
роман	novellen
дней	dage
новых	ny
новых	nyt
новых	nye
клубы	klubber
клубы	natklubber
клубы	køller
клубы	klubberne
джон	johannes
джон	john
джон	harald
джон	jon
граф	tælling
граф	tæller
граф	optælling
граф	greve
граф	tælle
граф	diagram
граф	figur
граф	graf
процент	procent
процент	procenter
процент	procentdel
провинции	provinser
провинции	provinserne
новая	ny
новая	nyt
новая	nye
известен	vidst
известен	kendte
известен	kendt
мини	mini
памятник	monument
сил	styrkerne
сил	styrker
сил	kræfter
каждый	alle
каждый	hver
каждый	hver
потом	derefter
потом	så
герб	herb
герб	emblem
счёт	kontoen
счёт	konto
счёт	scoring
счёт	score
книга	bogen
книга	book
книга	bog
отношения	parforhold
отношения	relationer
отношения	forhold
отношения	relationer
отношения	forbindelserne
отношения	forbindelser
отношения	relation
отношения	relationer
отношения	forholdet
отношения	forhold
доктор	lægen
доктор	læge
доктор	doktor
доктор	doctor
использовать	brug
использовать	anvendelse
использовать	anvend
стран	landene
стран	lande
происходит	sker
заголовок	overskriften
заголовок	overskrift
заголовок	billedtekst
заголовок	overskrift
заголовок	header
заголовок	overskrift
заголовок	overskrift
заголовок	betegnelse
заголовок	overskrift
заголовок	titel
заголовок	afsnit
лучший	beste
лучший	bedste
лучший	bedst
лучший	best
восточной	orientalske
восточной	østlig
восточной	øst
восточной	østlige
видов	dyrearter
видов	art
видов	dyreart
видов	arter
удалось	styret
удалось	administreret
удалось	forvaltede
удалось	forvaltet
удалось	lykkedes
удалось	håndteret
удалось	lykkedes
западной	vestlig
западной	vest
западной	western
западной	vestligt
западной	vestlige
всем	alle
всем	alt
всем	alle
слово	ord
слово	ordet
слово	word
дочь	datter
дочь	datteren
фон	baggrunde
фон	baggrund
фон	baggrunden
последний	sidste
последний	sidst
представляет	repræsenterer
правил	regler
правил	bestemmelser
точки	prikker
точки	punkterne
точки	points
точки	pointer
точки	punkter
точки	point
мария	mary
мария	maria
мария	maria
коммуна	kommune
коммуна	kollektiv
партия	party
партия	fest
партия	part
партия	parti
партия	parti
партия	batch
страницы	sider
страницы	siden
страницы	side
страницы	page
спасибо	takker
спасибо	tak
позднее	senere
актёр	skuespilleren
актёр	skuespiller
актёр	aktør
дмитрий	dmitri
дмитрий	dimitri
дмитрий	dmitry
дмитрий	dimitri
дмитрий	dmytro
правительства	regeringer
правительства	regeringerne
получила	fik
получила	har
получила	got
председатель	præsidenten
председатель	formand
председатель	præsident
председатель	stol
председатель	stolen
председатель	formand
председатель	bestyrelsesformand
моря	haves
моря	søs
моря	sea
моря	hav
моря	havet
страна	landet
страна	land
страна	lande
николаевич	nikolayevich
вариант	variant
вариант	varianter
вариант	tilvalg
вариант	mulighed
вариант	indstilling
вариант	valgmulighed
одновременно	samtidig
одновременно	samtidige
одновременно	samtidigt
одновременно	samtidig
одновременно	samtidigt
дороги	veje
имел	havde
имел	haft
русские	russeren
русские	russer
русские	russiske
русские	russisk
русские	russerne
русские	russere
александрович	alexandrovich
виктор	viktor
виктор	víctor
виктор	viktor
виктор	victor
мир	world
мир	verden
мир	peace
мир	freden
мир	fred
мир	mir
работа	jobbet
работа	job
работа	arbejder
работа	arbejd
работа	arbejde
работа	arbejdet
работа	arbejder
работа	arbejdende
работа	arbejde
японии	japan
японии	japansk
японии	japanerne
японии	japaner
японии	japanere
японии	japanske
серия	serier
серия	serie
серия	serien
серия	episode
песня	sang
песня	song
василий	basse
василий	basilikum
василий	vasili
вопросы	spørgsmål
вопросы	emner
вопросы	problemer
вопросы	mærkesager
вопросы	spørgsmål
испании	spanien
завод	plant
завод	plante
завод	anlæg
завод	fabrik
завод	factory
штат	stat
штат	state
штат	delstat
штат	tilstand
проблемы	udfordringerne
проблемы	udfordringer
проблемы	problem
проблемы	problemet
проблемы	problemer
проблемы	problemer
проблемы	spørgsmål
проблемы	emner
проблемы	problemer
проблемы	mærkesager
юрий	yuriy
юрий	yuri
ниже	nedenfor
ниже	under
ниже	nedenunder
ниже	lavere
ниже	sænk
ниже	nedre
улицы	gader
улицы	gaderne
рядом	nær
рядом	nærheden
рядом	nærliggende
найти	finde
найти	find
найти	finder
вклад	input
вклад	bidraget
вклад	bidrag
вклад	bidrag
развитие	udviklingen
развитие	udvikling
лиги	league
лиги	ligaen
лиги	liga
научно	videnskabeligt
директор	direktør
директор	instruktør
директор	direktøren
директор	bestyrelsesmedlem
директор	vigtigste
директор	hovedstol
директор	hovedstolen
директор	rektor
командир	kommandør
командир	øverstbefalende
командир	kommandant
командир	commander
друг	ven
друг	veninde
вернулся	returneret
вернулся	returnerede
заслуженный	beæret
заслуженный	beæret
заслуженный	æret
считается	tæller
рок	klippe
рок	rokke
рок	sten
рок	rock
пор	erp
футболист	fodboldspiller
мой	mit
мой	mine
мой	min
отличие	forskel
журнал	bladet
журнал	tidsskrift
журнал	blad
журнал	magasin
журнал	journal
журнал	tidsskrift
журнал	tidende
журнал	dagbog
журнал	log
министр	ministeren
министр	minister
значение	betydning
значение	værdien
значение	værdi
комитета	komiteen
комитета	udvalg
комитета	udvalget
производства	produktion
производства	fremstilling
премьер	prime
премьер	premier
сначала	første
сначала	først
действительно	faktisk
действительно	virkelig
действительно	virkelig
игра	vildt
игра	spillet
игра	kamp
игра	spil
игра	leg
решения	afgørelser
решения	beslutninger
решения	opløsninger
решения	løsninger
решения	løsningsforslag
пункт	element
пункт	punkt
мать	mor
мать	moder
старший	senior
старший	højtstående
снова	igen
конечно	sikker
здания	bygningers
здания	bygninger
здания	bygningerne
здания	ejendomme
тренер	træner
тренер	træneren
тренер	coach
тренер	træner
поле	fagområde
поле	felt
поле	område
поле	marken
написал	skrev
значения	flertydig
значения	værdier
пути	måder
пути	stier
пути	stier
женщины	hunkøn
женщины	hunner
женщины	kvinder
женщины	hunkøn
женщины	kvindelig
женщины	kvinde
женщины	kvindelige
женщины	kvinderne
женщины	kvinder
майор	majoren
майор	major
провинция	provins
провинция	provinsen
программы	programmer
программы	programmerne
программы	programmer
храм	templet
храм	tempel
храм	temple
исследования	undersøgelser
исследования	studier
исследования	forskning
какие	hvad
обороны	forsvar
обороны	forsvaret
обороны	forsvar
обороны	forsvaret
мнение	udtalelse
мнение	meninger
мнение	udtalelser
сообщения	kommunikation
сообщения	meddelelser
сообщения	breve
сообщения	beskeder
сообщения	meddelelser
раздел	afdeling
раздел	sektion
раздел	afsnittet
раздел	afsnit
матч	matcher
матч	matche
матч	match
востоке	east
востоке	østpå
востоке	øst
быстро	hurtig
быстро	hurtigt
быстро	hurtige
быстро	hurtig
быстро	hurtigt
быстро	hurtige
быстро	hurtig
быстро	hurtigt
удаление	fjerne
удаление	fjernelse
удаление	fjerner
удаление	afhentning
удаление	fjernelse
удаление	sletning
удаление	sletter
удаление	slette
удаление	slette
удаление	slet
проходит	passerer
влияние	virkning
влияние	indvirkning
влияние	virkninger
влияние	impact
влияние	indflydelsen
влияние	indflydelse
влияние	påvirkning
влияние	påvirkende
епископ	biskop
епископ	bishop
епископ	løber
следующий	næste
максимальная	maksimum
максимальная	maksimalt
англии	englands
англии	england
капитан	kaptajn
никто	ingen
работает	arbejder
работает	virker
довольно	køn
довольно	smukke
довольно	smuk
довольно	pæn
ленина	lenin
должно	må
должно	skal
интернет	internettet
интернет	internet
руководитель	tilsynsførende
руководитель	projektlederen
руководитель	byrådsmedlem
руководитель	leader
руководитель	leder
армия	hær
армия	hæren
армия	hærens
армия	army
степень	grad
лейтенант	løjtnant
науки	naturvidenskab
науки	videnskab
науки	videnskaber
версия	version
версия	versionen
версия	udgave
школе	skolen
школе	school
школе	skole
думаю	tænker
думаю	tænkning
думаю	tænkte
думаю	overvejer
думаю	tænke
думаю	gætter
думаю	gæt
полковник	oberst
воды	vand
титул	betegnelse
титул	overskrift
титул	titel
титул	afsnit
сражения	kampe
князь	fyrste
князь	prince
князь	prins
стадион	stadion
стадион	stadium
деревне	landdistrikter
