категорія	kategori
дослідження	penjelajahan
дослідження	penerokaan
дослідження	studies
дослідження	kajian
дослідження	pengajian
війна	war
війна	perang
війна	peperangan
війна	peperangan
комуни	commune
комуни	komun
приблизно	tentang
приблизно	perihal
багатьох	banyak
відповідно	masing
війська	pasukan
регіон	rantau
регіон	wilayah
регіон	kawasan
велика	besar
велика	magna
людини	insan
людини	manusia
рід	clan
рід	suku
рід	puak
рід	reid
рід	genus
рід	reed
міст	jambatan
міст	anzac
міст	bandaraya
міст	bandar
міст	pont
мала	mala
мала	malaya
собою	diriku
собою	diri
собою	diri
генерал	umum
генерал	jeneral
генерал	general
доходів	persamaan
статей	artikel
навчання	berlajar
навчання	belajar
навчання	study
навчання	kajian
навчання	pembelajaran
навчання	learning
навчання	tutorial
син	nak
син	putra
син	son
фізична	jasmani
фізична	fizikal
рішення	decision
рішення	keputusannya
рішення	keputusan
рішення	keputusan
рішення	penyelesaian
питання	persoalan
питання	soalan
питання	persoalan
питання	isu
питання	soalan
питання	pertanyaan
питання	klu
досить	mencukupi
досить	cukup
досить	secukupnya
досить	cukuplah
люди	insan
люди	manusia
люди	people
люди	orang
люди	rakyat
люди	orng
тепер	sekarang
тепер	skrg
тепер	now
тепер	kini
ним	him
медіана	median
компанії	syarikat
іншими	lain
походження	asal
походження	asalnya
дані	data
дані	dani
видання	edition
видання	edisi
видання	issue
видання	isu
румунії	romania
зазвичай	kebiasaannya
зазвичай	kebiasaannya
зазвичай	biasanya
зазвичай	kebiasaannya
зазвичай	biasanya
сан	sens
сан	san
використовується	diguna
використовується	digunakan
команда	arahan
команда	perintah
команда	pasukan
команда	team
всього	total
всього	jumlah
таблиці	table
таблиці	jadual
таблиці	meja
початок	mulakan
початок	start
початок	mula
початок	begin
початок	mulakan
початок	awai
початок	bermula
початок	memulakan
пояс	pinggang
пояс	belt
сергій	sergei
сергій	serhiy
сергій	sergius
сергій	sergey
станція	tashkent
станція	stesyen
станція	stesen
станція	novosibirsk
існує	wujud
існує	wujud
проект	projek
мати	ibu
мати	bonda
чоловік	suaminya
чоловік	suami
чоловік	lelaki
ліворуч	kiri
усіх	semuanya
книги	books
книги	buku
книги	kitab
книги	tempah
книги	book
михайло	mikhail
михайло	mykhailo
михайло	michael
країн	negara
нагороди	anugerah
поштові	postage
поштові	pos
офіційна	rasmi
офіційна	official
переважно	terutamanya
переважно	kebanyakannya
дії	operasi
дії	tindakan
дії	aktiviti
дії	action
дії	tindakan
дії	aksi
дії	laga
станції	stesyen
станції	stesen
станції	stesyen
станції	stesen
світі	littlest
немає	tiada
освіти	pendidikan
професор	profesor
професор	professor
руху	menggerakkan
руху	memindah
руху	bergerak
японії	jepun
служби	perkhidmatan
служби	servis
служби	perkhidmatan
служби	khidmat
служби	servis
служби	service
відомі	known
відомі	dikenali
відомі	diketahui
орган	organ
різні	berbeza
різні	pelbagai
різні	category
поділ	divisyen
поділ	pembahagian
поділ	membelah
поділ	memisahkan
поділ	divisyen
поділ	pembahagian
поділ	bahagian
треба	memerlukan
треба	perlukan
треба	perlu
треба	need
довжина	length
довжина	panjang
сили	kekuatan
іграх	olimpik
шевченка	chorus
шевченка	korus
основні	asas
основні	basic
роботу	kerja
роботу	bekerja
іванович	ivanovich
неї	convictions
неї	neuilly
прапора	bendera
тих	sew
тих	those
дня	hari
твори	esei
герб	jamu
герб	ramuan
герб	herba
герб	sigil
росія	rusia
росія	russia
василь	basil
василь	selasih
василь	vasily
василь	vasyl
василь	vasil
василь	vasili
депутатів	timbalan
депутатів	deputi
іспанії	sepanyol
індекс	indeks
місця	tempat
місця	lokasi
місця	kerusi
відбувається	happening
розвиток	perkembangan
розвиток	pembangunan
альбом	album
товариства	masyarakat
засновані	berasaskan
засновані	based
гравці	pemain
серії	series
серії	siri
серії	seri
серії	episod
німеччини	jerman
просто	hany
просто	cuma
просто	hanya
нові	new
нові	baharu
нові	baru
письменник	novelis
письменник	penulis
інформації	info
інформації	maklumat
слова	perkataan
зараз	sekarang
зараз	skrg
зараз	now
зараз	kini
працює	running
працює	larian
працює	works
працює	berfungsi
батько	ayah
батько	bapa
батько	father
батько	ayahanda
декілька	beberapa
декілька	berbilang
декілька	pelbagai
відомості	maklumat
відомості	perincian
відомості	butiran
відомості	details
відомості	detail
розмір	saiz
розмір	ukuran
розмір	size
президент	presiden
москва	moscow
американський	american
американський	amerika
повністю	fully
повністю	sepenuhnya
повністю	totally
посилання	rujukan
посилання	pautan
посилання	link
посилання	rujukan
посилання	reference
посилання	pautan
посилання	link
пісні	lagu
пісні	songs
члени	ahli
члени	members
науки	ilmu
науки	sains
нова	new
нова	baharu
нова	baru
нова	nova
роман	romans
роман	roman
роман	rom
річка	sungai
річка	river
чотири	empat
чотири	four
другий	second
другий	kedua
обсерваторія	observatory
шаблон	pattern
шаблон	corak
шаблон	pola
шаблон	templat
відкритий	open
відкритий	awam
відкритий	terdedah
збройних	bersenjatakan
збройних	bersenjata
можливість	keupayaan
можливість	kemampuan
можливість	peluang
можливість	kesempatan
можливість	kebarangkalian
можливість	kemungkinan
можливість	kebolehan
можливість	keupayaan
можливість	kemampuan
текст	teks
учасники	contestants
учасники	perserta
учасники	penghadir
учасники	peserta
учасники	ahli
учасники	members
дерев	pokok
дерев	pohon
дерев	trees
прапор	bendera
тел	tel
галузі	industries
галузі	industri
галузі	industri
ширина	lebar
чемпіон	juara
гравець	player
гравець	pemain
івана	ivana
можливо	mungkin
можливо	maybe
можливо	munasabah
можливо	kemungkinan
поблизу	berhampiran
поблизу	near
поблизу	dekat
поблизу	berhampiran
поблизу	berdekatan
термін	terma
стало	dirasakan
стало	dirasai
випадку	kes
юрій	yuriy
юрій	yuri
великі	large
великі	besar
великі	besar
добре	sihat
добре	fine
добре	good
добре	gud
добре	okey
добре	okay
король	raja
король	king
лінії	garisan
випускники	lulusan
виконання	tampil
виконання	running
виконання	larian
виконання	pelakuan
виконання	pelaksanaan
учасник	member
учасник	ahli
учасник	peserta
існування	kewujudan
питань	soalan
питань	pertanyaan
питань	persoalan
питань	isu
доктор	doctor
доктор	doktor
художник	pelukis
художник	artis
художник	artist
форми	borang
собі	diriku
собі	diri
собі	diri
підприємства	enterprises
підприємства	enterprise
творів	multimedia
радянський	soviet
заснування	mengasaskan
правління	papan
правління	pemerintahan
правління	kerajaan
сен	sen
сен	seine
сен	saint
поштовий	pos
іноді	terkadang
іноді	kadang
іноді	kadangkala
іноді	sometimes
секретар	setiausaha
галерея	galeri
галерея	gallery
галерея	galleria
друга	second
друга	kedua
друга	rakan
друга	sahabat
великих	large
великих	besar
містить	mengandungi
містить	memegang
територія	wilayah
політики	dasar
політики	dasar
університеті	kampus
університеті	campus
формування	pembentukan
формування	formasi
сьогодні	harini
проведення	membangunkan
анатолій	anatoly
види	spesis
види	spesies
види	species
дружина	isteri
дружина	wife
світ	world
світ	dunia
андрій	andrei
андрій	andrei
андрій	andriy
івано	ivano
зміни	pengubahsuaian
зміни	shift
зміни	perubahan
ред	merah
ред	red
ред	serbuan
днів	hari
наукових	saintifik
номер	nombor
програми	aturcara
програми	aplikasi
програми	program
програми	aplikasi
програми	perisian
програми	software
партія	parti
будівництво	bangunan
будівництво	membina
будівництво	construction
будівництво	pembinaan
будівництво	binaan
події	peristiwa
події	acara
події	peristiwa
події	event
події	acara
тип	jenis
тип	taipkan
тип	type
тип	taip
зображень	imej
укр	eng
чемпіонат	fina
чемпіонат	championship
чемпіонат	kejohanan
чемпіонат	kejuaraan
вище	diatas
вище	tinggi
вище	higher
категорії	kategori
проблеми	masalah
проблеми	persoalan
проблеми	isu
людина	homo
людина	manusia
людина	human
людина	lelaki
вікіпедія	wikipedia
головним	terutamanya
число	nombor
альбоми	album
розташовані	bertempat
білорусі	belarus
петро	pyotr
петро	petro
петро	petr
петро	peter
петро	piotr
отримала	diterima
почали	dimulakan
почали	bermula
замість	sebaliknya
комітету	jawatankuasa
комітету	committee
комітету	panitia
мало	malo
рівні	aras
процес	process
процес	proses
виступав	menangani
менше	kurang
менше	kurangkan
менше	less
значно	ketara
сезону	musim
правило	peraturan
правило	rule
режисер	pengarah
чому	mengapa
чому	sebabnya
завжди	always
завжди	sentiasa
завжди	selalu
завжди	anytime
загальна	generik
загальна	keseluruhan
загальна	total
загальна	jumlah
ряд	series
ряд	siri
ряд	seri
погода	cuaca
завод	tanaman
завод	tumbuhan
вплив	impak
вплив	hentaman
вплив	pengaruh
рух	gerakan
рух	pergerakan
рух	gerak
рух	trafik
рух	gerakan
рух	pergerakan
компанія	syarikat
слід	patut
слід	sepatutnya
астероїд	asteroid
віктор	viktor
віктор	victor
будівництва	construction
будівництва	pembinaan
будівництва	binaan
читати	baca
застосування	gunaan
застосування	dilaksana
застосування	diterapkan
застосування	melaksana
закінчення	hujung
закінчення	penghujung
останній	last
перше	pertama
перше	first
перше	dulu
перше	dahulu
скликання	rada
слово	perkataan
книга	kitab
книга	tempah
книга	book
захисту	pelindung
захисту	melindungi
виступи	penampilan
радянської	lietuvos
центрі	contractor
центрі	kontraktor
вважається	dianggap
вважається	dipertimbangkan
гри	game
гри	permainan
гри	permain
тіла	body
тіла	bodi
тіла	badan
тіла	jasad
тіла	mayat
основному	terutamanya
сезон	musim
жителів	tempatan
назвали	bernama
назвали	disebut
назвали	dipanggil
марія	marija
марія	maria
футболіст	footballer
теж	too
теж	jugak
джон	john
джон	jon
володар	tuhan
володар	lord
поет	penyair
поет	pujangga
матчів	perlawanan
матчів	padan
матчів	mancis
матчів	padanan
клуби	kelab
ігри	gaming
ігри	permainan
ігри	permainan
ігри	games
ігри	game
повернувся	dikembalikan
відома	known
відома	dikenali
відома	diketahui
відома	famous
дозволяє	lets
дозволяє	membolehkan
відкриті	open
відкриті	dibuka
директор	pengarah
директор	pengetua
народний	rakyat
заступник	berlakon
заступник	lakonan
заступник	timbalan
заступник	naib
заступник	timbalan
часи	times
теорії	teori
середній	middle
середній	tengah
середній	purata
середній	medium
уряд	pemerintahan
уряд	kerajaan
виробництво	production
виробництво	pengeluaran
виробництво	produksi
виробництво	pengilangan
виробництво	perkilangan
кіно	movies
кіно	cereka
кіно	filem
кіно	pawagam
кіно	cinema
кіно	movie
кіно	cereka
кіно	filem
парк	park
парк	taman
створено	dijana
створено	dihasilkan
створено	menjana
створено	dicipta
окрім	kecuali
окрім	disamping
повстання	pemberontakan
повстання	pemberontakan
повстання	rusuhan
повстання	pemberontakan
навколо	sekeliling
навколо	keliling
навколо	disekeliling
навколо	sekitar
жінок	wanita
жінок	perempuan
провінція	wilayah
провінція	provinsi
спорту	sukan
речі	perkara
європі	eropah
відділення	skuad
метрів	meter
метрів	meter
потрібно	memerlukan
потрібно	perlukan
потрібно	perlu
потрібно	need
найкращий	terbaik
найкращий	best
ван	wan
ван	van
ван	wang
безпеки	sekuriti
безпеки	keselamatan
досягнення	pencapaian
досягнення	pencapaian
досягнення	pencapaian
досягнення	achievement
театр	teater
театр	teater
республіка	republik
одночасно	serentak
вийшов	keluar
вийшов	out
мешканців	penduduk
німеччині	jerman
герой	hero
герой	wira
острів	pulau
острів	island
острів	isle
загальні	generik
загальні	sejagat
загальні	global
загальні	lumrah
загальні	common
загальні	umum
загальні	jeneral
загальні	general
культура	kebudayaan
культура	budaya
представників	perwakilan
одиниця	unit
бібліотека	library
бібліотека	pustaka
бібліотека	perpustakaan
раді	senang
профіль	profile
профіль	profil
профіль	identiti
малі	kecik
малі	kecil
швидко	cepat
швидко	laju
швидко	cepat
оборони	pertahanan
америки	amerika
санкт	sankt
російсько	russo
момент	momen
момент	moment
момент	tork
увагу	melepak
рахунок	akaun
рахунок	skor
робота	job
робота	kerja
робота	bekerja
робота	berkerja
робота	berfungsi
робота	bekerja
література	kesusasteraan
література	sastera
навчався	dikaji
навчався	dipelajari
навчався	belajar
премія	prize
замок	castle
замок	istana
титул	tajuk
титул	gelaran
ролі	peranan
ролі	peranan
одне	satu
одне	one
англ	anglo
систем	sistem
актор	pelakon
гра	game
гра	permainan
гра	permain
взагалі	sebenarnya
армія	tentera
армія	army
російська	rusia
карти	kad
карти	maps
карти	peta
моделі	model
моделі	model
нагороджений	dihiasi
стан	status
стан	stan
стан	keadaan
стан	negara
стан	negeri
стан	state
олександра	alexandra
рівень	aras
утворення	formations
утворення	kabur
відкриття	menerokai
відкриття	terokai
відкриття	teroka
відкриття	penerokaan
відкриття	penemuan
відкриття	discovery
відкриття	pembukaan
відкриття	opening
рок	roc
рок	batu
рок	rock
шлях	laluan
шлях	way
фото	photo
фото	foto
фото	picture
фото	gambar
фото	gambar
фото	foto
організація	organisasi
організація	pertubuhan
організація	organisasi
організація	pertubuhan
поверхні	permukaan
поверхні	surface
називають	dirujuk
планети	planet
фон	fon
фон	fonds
фон	von
міністр	cdu
міністр	menteri
відповідає	dibalas
відповідає	perlawanan
відповідає	padan
відповідає	mancis
відповідає	padanan
журнал	log
журнал	jurnal
журнал	magazine
журнал	majalah
журнал	sejarah
особа	individu
особа	orang
особа	person
особа	affiliate
особа	identiti
будівлі	bangunan
будівлі	membina
будівлі	bangunan
храм	kuil
храм	temple
храм	kuil
дмитро	dmitriy
дмитро	dmitry
дмитро	dmytro
практично	praktis
таблиця	table
таблиця	jadual
таблиця	meja
операції	operasi
операції	transaksi
операції	transaksi
віці	usia
віці	umur
віці	vici
музичні	muzikal
музичні	musical
дебютував	debuted
модель	model
джерел	sumber
факультет	fakulti
керівництвом	atasan
заклади	pejabat
серія	series
серія	siri
серія	seri
серія	serie
риби	pisces
риби	ikan
поки	till
поки	semasa
поки	bye
поки	hinggalah
поки	hinga
поки	sehinggalah
поки	sampai
останні	terkini
останні	terbaru
спосіб	way
мережі	networking
мережі	rangkaian
мережі	rangkaian
мережі	rangkaian
мережі	network
союз	union
союз	kesatuan
союз	penyatuan
союз	soyuz
головою	ketua
головою	pengerusi
функції	function
функції	fungsi
функції	fungsi
зробити	buat
визначення	takrifan
визначення	definisi
визначення	takrifan
визначення	mentakrifkan
визначення	mentakrif
тренер	pelatih
тренер	coach
тренер	jurulatih
військовий	ketenteraan
військовий	tentera
сіл	mohor
сіл	meterai
сіл	seal
кожен	setiap
кожен	setiap
кожен	each
кубок	copa
кубок	coupe
кубок	piala
кубок	cup
кубок	cawan
поширення	berkongsi
поширення	perkongsian
поширення	share
поширення	kongsian
поширення	perkongsian
поширення	sebarkan
нижче	dibawah
параметр	parameter
швидкість	velocity
швидкість	halaju
швидкість	kadar
швидкість	rate
швидкість	speed
швидкість	kelajuan
васильович	vasilyevich
вдалося	diuruskan
незважаючи	namun
статистика	statistik
статистика	statistik
статистика	wawasan
статистика	pandangan
залізниці	railways
гори	ganang
гори	banjaran
гори	pergunungan
верхня	upper
радянські	soviet
мені	manny
знак	tanda
знак	petanda
знак	sign
знак	tandatangan
охорони	penjaga
охорони	pengawal
охорони	pemuliharaan
військові	ketenteraan
військові	tentera
корпус	corpus
корпус	kor
корпус	corps
смт	uts
боротьби	perjuangan
боротьби	eradication
завдання	job
завдання	tugasan
завдання	jobs
завдання	pekerjaan
завдання	tugas
відміну	opposite
загалом	total
загалом	jumlah
таке	tiub
харків	kharkiv
харків	kharkov
архітектури	architectures
команд	arahan
нан	nan
павло	paulus
павло	paul
павло	pavlo
павло	pavel
здоров	amboi
написав	menulis
умови	terma
умови	syarat
гурт	band
гурт	kugiran
вивчення	study
вивчення	kajian
словник	tatabahasa
словник	kamus
включає	termasuk
включає	merangkumi
відомо	sedar
старший	elder
старший	sulung
старший	senior
закон	perundangan
закон	law
медаль	pingat
медаль	medal
пісень	lagu
пісень	songs
матеріали	kandungan
матеріали	bahan
матеріали	material
матеріали	bahan
окремих	individu
окремих	followers
версія	version
версія	versi
версія	semakan
комплекс	complex
комплекс	kompleks
олег	oleg
відділу	korporat
ступінь	ijazah
ступінь	darjah
тварини	haiwan
тварини	haiwan
рамках	framework
використовувати	guna
заснований	ditubuhkan
заснований	berasaskan
заснований	based
така	taka
озера	tasik
озера	lake
озера	tasik
озера	danau
батька	ayah
батька	bapa
батька	father
батька	ayahanda
міг	could
міг	mampukah
міг	mikoyan
середня	medium
середня	purata
середня	middle
середня	tengah
виступів	pertunjukan
дні	hari
поняття	konsep
композитор	penggubah
молоді	khadam
молоді	muda
молоді	young
молоді	mudanya
результати	hasil
результати	keputusan
відкрито	pap
відкрито	pops
відкрито	open
відкрито	dibuka
яна	jana
яна	yana
рос	ross
місць	tempat
електронна	elektronik
електронна	electronic
правила	rules
правила	peraturan
правила	dasar
правила	dasar
грав	dimain
швеції	sweden
творчості	kreativiti
участі	penyertaan
операція	transaksi
операція	menyinggung
операція	kesat
операція	menjelikkan
операція	operasi
музики	muzik
музики	music
країна	country
країна	negara
країна	kebangsaan
леніна	lenin
музеї	muzium
створений	dijana
створений	dihasilkan
створений	menjana
сільське	pedalaman
інтернет	internet
трохи	sesetengahnya
трохи	sesetengah
трохи	slightly
греції	yunani
греції	greece
іспанія	sepanyol
призначення	sasaran
призначення	target
призначення	assignment
призначення	tugasan
призначення	destinasi
починаючи	bermula
починаючи	memulakan
пісня	lagu
пісня	song
том	tom
обраний	dipilih
обраний	terpilih
обраний	terpilih
позиції	jawatan
позиції	posisi
позиції	kedudukan
позиції	jawatan
чотирьох	empat
чотирьох	four
рср	ssr
острови	kepulauan
голи	matlamat
виходу	keluar
сина	nak
сина	putra
сина	son
енциклопедія	ensiklopedia
альбому	album
аль	halles
крим	crimea
версії	versi
повіт	county
повіт	kaunti
влада	tenaga
влада	power
влада	kuasa
депутат	timbalan
числа	nombor
положення	posisi
положення	kedudukan
положення	jawatan
криму	crimea
кожного	setiap
кожного	each
поля	bidang
поля	medan
поля	jidar
поля	margin
поля	bidang
поля	medan
систему	kecuaian
систему	kelalaian
міністерства	kementerian
створена	dicipta
третій	ketiga
користувач	penguna
користувач	user
користувач	pengguna
нічого	nothing
німеччина	jerman
палац	istana
палац	palace
стадіон	stadium
жінки	wanita
жінки	perempuan
міністрів	menteri
газети	akhbar
петра	petra
родина	family
родина	keluarga
золота	emas
золота	gold
історичні	bersejarah
історичні	bersejarah
історичні	sejarah
окремі	single
окремі	bujang
окремі	singel
окремі	individu
окремі	followers
будуть	will
будуть	akan
радянська	soviet
бібліотеки	pustaka
бібліотеки	perpustakaan
бібліотеки	library
бібліотеки	pustaka
бібліотеки	perpustakaan
уже	sudah
уже	sudahpun
повітря	udaranya
повітря	udara
повітря	air
бюро	biro
михайлович	mikhailovich
династії	dinasti
словенія	slovenia
друге	second
друге	kedua
належать	belong
внесок	sumbangan
олексій	alexei
олексій	alexey
олексій	alexios
олексій	oleksiy
олексій	aleksei
частково	partly
частково	sebahagiannya
частково	separa
частково	sebahagian
частково	partial
частково	bersahaja
частково	sebahagiannya
межі	batas
межі	hadkan
межі	had
межі	sempadan
стилі	gaya
керівник	pengurus
керівник	manager
варіант	alternatif
варіант	varian
варіант	kepelbagaian
варіант	variasi
варіант	variasi
називається	disebut
називається	dipanggil
теорія	teori
йорк	yorke
йорк	york
мов	bahasa
повинен	mesti
повинен	patut
повинен	sepatutnya
монастир	biara
монастир	convent
міжнародний	antarabangsa
командир	komander
греко	greco
індії	india
монети	syiling
наукова	saintifik
встановлено	ditubuhkan
встановлено	set
встановлено	dipasang
начальник	bos
начальник	boss
створив	pencipta
існують	wujud
бере	meraih
