din	از
iulie	جولای
doar	تنها
doar	فقط
editura	ناشر
februarie	فوریه
recensamantului	سرشماری
trei	سه
asteroizi	سیارکها
longm	longm
latm	latm
discutie	بحثش
discutie	بحث
discutie	بحثش
discutie	بحث
discutie	بحثش
discutie	بحث
franta	فرانس
franta	فرانسه
franta	فرانس
franta	فرانسه
franta	فرانس
franta	فرانسه
partea	جزء
partea	قسمت
partea	پارت
mult	فراوان
mult	زیاد
mult	بسیار
fara	بى
fara	بدون
fara	بى
fara	بدون
departamentul	وزارت
departamentul	اداره
departamentul	بخش
foarte	خیلی
foarte	بسیار
raionul	راهروی
data	تاریخ
data	تاریخ
departament	وزارت
departament	اداره
departament	بخش
unul	یکی
unul	یگانه
unul	یک
apoi	پس
grup	گروهبندی
grup	گروپ
grup	گروه
locul	محل
locul	مکانی
locul	مکان
locul	جای
locul	جایی
oras	قریه
oras	شهر
oras	شهرک
oras	شهری
oras	شهر
oras	سیتی
oras	قریه
oras	شهر
oras	شهرک
oras	شهری
oras	شهر
oras	سیتی
oras	قریه
oras	شهر
oras	شهرک
oras	شهری
oras	شهر
oras	سیتی
camp	اردوگاه
camp	اردو
camp	کمپ
camp	فیلد
camp	حوزه
germania	آلمان
face	make
face	را
satul	روستای
satul	دهکده
satul	ویلیج
satul	روستا
national	نشنال
national	ملی
national	نشنال
national	ملی
national	نشنال
national	ملی
note	یادداشتها
note	یادداشتهای
note	نوت
perioada	دوره
perioada	دورهای
perioada	پریود
perioada	دورۀ
perioada	دوره
perioada	دورهای
perioada	پریود
perioada	دورۀ
minoritate	اقلیت
ucraineana	اوکراینی
cadrul	چارچوب
cadrul	چهارچوب
general	عمومی
general	ژنرال
general	جنرال
razboi	جنگ
razboi	جنگی
razboi	جنگ
razboi	جنگی
peste	فیش
peste	ماهیان
peste	ماهی
romana	رومانیایی
romana	رومانی
romana	رومان
romana	رومی
romana	رومن
romana	روم
afla	یادگیری
inceput	ابتدای
inceput	آغاز
iii	iii
iii	سوم
duce	دیوک
duce	دوک
duce	دیوس
roman	رومانیایی
roman	رومانی
roman	رومان
roman	رومی
roman	رومن
roman	روم
roman	رمان
provincia	ولایت
provincia	استان
existand	موجود
vedere	نما
vedere	نمای
wikipedia	ویکیپدیا
wikipedia	ویکیپدیای
specie	گونه
specie	گونههای
punct	دات
punct	نکته
punct	نقطه
punct	پوینت
stat	حالت
stat	استیت
stat	دولت
stat	وضعیت
stat	ایالت
unite	یونایتد
unite	متحد
moldova	مولداوی
atunci	پس
aceste	اینها
aceste	اینا
secolul	قرن
secolul	قرنه
secolul	سده
una	یکی
una	یگانه
una	یک
aceasta	این
life	زندگى
life	زندگی
resedinta	اقامتگاه
resedinta	جایگاه
resedinta	اقامت
resedinta	اقامتگاه
resedinta	جایگاه
resedinta	اقامت
resedinta	اقامتگاه
resedinta	جایگاه
resedinta	اقامت
orasul	شهری
orasul	شهر
orasul	سیتی
orasul	قریه
orasul	شهر
orasul	شهرک
orasul	شهری
orasul	شهر
orasul	سیتی
tot	همه
tot	همچنان
tot	هنوزم
tot	هنوز
chiar	حتی
chiar	حتى
chiar	وحتی
cunoscute	دانسته
cunoscute	معلوم
film	فیلمی
film	فیلم
film	فیلمش
film	سینمایی
film	فیلم
film	film
vorbitori	اسپیکر
date	تاریخهای
trebuie	باید
cunoscuta	دانسته
cunoscuta	معلوم
decat	than
decat	than
aici	اینجا
mari	بیگ
mari	big
mari	بزرگ
mari	بزرگی
mari	دریاها
zile	روزها
zile	روزگار
zile	روزهایی
zile	روزای
zile	روزهای
fata	جبهه
fata	جلو
fata	چهره
fata	صورت
fata	face
fata	چهره
fata	صورت
fata	face
fata	دختری
fata	دختر
fata	girl
fata	چهره
fata	صورت
fata	face
fata	دختری
fata	دختر
fata	girl
fata	چهره
fata	صورت
fata	face
fata	چهره
fata	صورت
fata	face
club	باشگاه
club	چماق
club	کلاب
club	کلوب
club	کلوپ
componente	قطعات
componente	اجزای
ulterior	متعاقبا
est	شرق
est	شرقی
est	est
nou	تازه
nou	نو
nou	جدید
nou	نیو
ales	برگزیده
numai	تنها
avand	داشتن
avand	داشتن
ioan	جان
ioan	یوحنا
ion	یون
ion	یونی
rusa	روس
rusa	روسیه
rusa	روسی
rusa	روس
rusa	روسیه
rusa	روسی
isbn	isbn
populatia	جمعیت
populatia	جمعیتی
populatia	جمعیت
populatia	جمعیتی
doi	دوتا
doi	دو
acelasi	همون
membru	عضو
membru	عضوی
numit	نامدار
oficial	رسمی
oficial	رسما
desi	هرچند
desi	اگرچه
desi	گرچه
desi	هرچند
desi	اگرچه
desi	گرچه
desi	دزی
desi	هرچند
desi	اگرچه
desi	گرچه
desi	هرچند
desi	اگرچه
desi	گرچه
desi	هرچند
desi	اگرچه
desi	گرچه
desi	هرچند
desi	اگرچه
desi	گرچه
saint	قدیس
saint	سن
impreuna	باهم
impreuna	باهم
impreuna	باهم
specia	گونه
specia	گونههای
vest	وست
vest	باختر
vest	غرب
vest	غربی
vest	وسترن
vest	غربی
italia	ایتالیا
italia	ایتالیا
putin	اندکی
putin	کوچک
putin	کم
putin	لیتل
putin	کوچولو
putin	پوتین
inca	همچنان
inca	هنوزم
inca	هنوز
inca	همچنان
inca	هنوزم
inca	هنوز
descoperit	کشف
inainte	جلو
inainte	پیش
inainte	جلو
inainte	پیش
lemn	چوبی
lemn	وود
lemn	چوب
noi	تازه
noi	نو
noi	جدید
noi	نیو
nationala	نشنال
nationala	ملی
nationala	نشنال
nationala	ملی
subspecii	زیرگونه
mod	حالت
mod	مود
mod	mod
american	آمریکایی
american	امریکایی
american	امریکن
american	آمریکن
fiecare	هر
fiecare	هرکدوم
fiecare	هریک
prezent	حاضر
prezent	هدیه
casa	خانه
casa	خانه
casa	خانه
casa	وطن
casa	خونه
casa	آغازه
acestea	اینها
acestea	اینا
printre	درمیان
categorie	مقوله
categorie	دسته
text	متن
cluj	کلوژ
bine	خوبی
bine	good
bine	خوب
bine	خوبش
http	http
site	سایت
articole	مقالات
articole	مقاله
articole	موارد
alexandru	الکساندرو
alexandru	اسکندر
alexandru	الکساندر
unele	بعضیها
unele	برخی
milioane	میلیون
milioane	میلیونی
milioane	ملیون
apa	آب
apa	آب
ori	ori
tara	کانتری
tara	کشوری
tara	کشور
tara	مملکت
tara	ییلاق
tara	کانتری
tara	کشوری
tara	کشور
tara	مملکت
tara	ییلاق
tara	کانتری
tara	کشوری
tara	کشور
tara	مملکت
tara	ییلاق
tara	تارا
tara	کانتری
tara	کشوری
tara	کشور
tara	مملکت
tara	ییلاق
tara	کانتری
tara	کشوری
tara	کشور
tara	مملکت
tara	ییلاق
sate	روستاها
sate	روستاهای
tarziu	دیر
tarziu	دیر
istoria	تاریخچه
istoria	تاریخ
maria	ماریا
cunoscut	دانسته
cunoscut	معلوم
republica	جمهوری
republica	جمهوری
raul	ریور
raul	رود
raul	رودخانه
raul	شر
raul	شرور
raul	شرارت
raul	بد
formata	تشکیل
paris	paris
paris	پاریسی
paris	پاریس
gheorghe	گئورگه
gheorghe	جرج
gheorghe	گئورگ
gheorghe	جورج
tip	گای
tip	یارو
tip	تیپ
tip	نوع
tip	تایپ
premiul	جایزه
premiul	جایزه
putea	میتوانست
persoane	اشخاص
persoane	افراد
persoane	مردمان
persoane	آدمها
persoane	مردم
constantin	کنستانتین
etc	غیره
exemplu	مثلی
exemplu	مثال
exemplu	نمونه
descriere	عنوان
descriere	شرح
descriere	مشخصات
descriere	توصیف
george	جرج
george	گئورگ
george	جورج
articol	مطلب
articol	مقالۀ
articol	مقاله
nascut	متولد
nascut	زاده
nascut	متولد
nascut	زاده
numarul	عدد
numarul	شمارۀ
numarul	شماره
comitatul	شهرستان
comitatul	کانتی
harta	نگاشت
harta	نقشه
harta	نگاشت
harta	نقشه
john	جان
john	یوحنا
jos	فرود
jos	پایین
marea	دریا
marea	دریای
marea	بحر
deoarece	چون
aproape	تقریباً
aproape	تقریبا
aproape	نزدیک
aproape	نمانده
raport	گزارش
echipa	جوخه
echipa	تیم
echipa	تیمی
echipa	تیم
echipa	تیمی
diferite	متفاوت
baza	پایه
baza	مبنا
baza	پایگاه
baza	پایه
baza	مبنا
baza	پایگاه
special	مخصوص
special	ویژه
special	خاص
special	استثنایی
special	خاصه
valea	دره
comune	مفصل
ele	اونا
ele	اونها
ele	آنها
ele	ایشان
stadium	ورزشگاه
svg	svg
zona	منطقه
zona	زون
zona	منطقه
zona	مساحت
zona	ناحیه
zona	منطقه
zona	زون
zona	منطقه
zona	مساحت
zona	ناحیه
slovenia	اسلوونی
americii	آمریکای
americii	امریکا
americii	آمریکا
satului	روستای
satului	دهکده
satului	ویلیج
satului	روستا
imparat	امپراتور
imparat	امپراطور
imparat	امپراتور
imparat	امپراطور
viata	زندگى
viata	زندگی
viata	زندگى
viata	زندگی
viata	زندگى
viata	زندگی
viata	زندگى
viata	زندگی
viata	زندگى
viata	زندگی
bun	خوبی
bun	good
bun	خوب
bun	خوبش
format	تشکیل
format	قالب
format	قالبی
langa	نزدیکی
langa	نزدیک
oameni	افراد
oameni	مردمان
oameni	آدمها
oameni	مردم
istoric	تاریخی
istoric	تاریخی
istoric	تاریخچه
istoric	تاریخ
suprafata	سطح
suprafata	سطحی
suprafata	منطقه
suprafata	مساحت
suprafata	ناحیه
suprafata	سطح
suprafata	سطحی
suprafata	سطح
suprafata	سطحی
suprafata	سطح
suprafata	سطحی
suprafata	سطح
suprafata	سطحی
europa	اروپای
europa	اروپا
europa	اروپا
europa	اروپای
europa	اروپا
universitatea	دانشگاه
universitatea	qom
team	تیم
team	تیمی
copii	کودکان
copii	فرزندان
copii	اطفال
aproximativ	تقریبی
aproximativ	حدوداً
lucru	کار
lucru	کاری
cazul	پرونده
cazul	کیس
cazul	مورد
romani	رومانیایی
romani	رومانی
romani	رومیها
orice	هر
orice	هیچ
clubnat	clubnat
ibn	ابن
mihai	میهای
mihai	میکائیل
mihai	مایکل
acum	اکنون
acum	الان
acum	حالا
recensamantul	سرشماری
centrul	سنتر
centrul	مرکزش
centrul	مرکز
centrul	سنتر
centrul	مرکز
reprezinta	معرف
reprezinta	معرف
san	san
san	سن
san	سان
san	سینه
san	پستان
teritoriul	قلمروی
teritoriul	قلمرو
van	وان
van	فان
van	ون
van	وَن
van	وان
van	فان
van	ون
van	وَن
ungaria	مجارستان
numar	عدد
numar	شمارۀ
numar	شماره
numar	عدد
numar	شمارۀ
numar	شماره
cauza	علت
cauza	دلیل
cauza	cause
cauza	علت
cauza	دلیل
cauza	cause
bulgaria	بلغارستان
engleza	انگلیسی
engleza	english
engleza	انگلیسی
engleza	english
serie	سری
vechi	پیر
vechi	قدیمی
vechi	قدمت
vechi	کهنه
muntii	کوهستان
muntii	کوهها
muntii	کوهستان
muntii	کوهها
muntii	کوهستان
muntii	کوهها
limbi	زبانهای
limbi	زبانها
limbi	زبان
fel	مهربان
apelor	آبها
apelor	آبهای
fotbal	soccer
fotbal	فوتبال
fotbal	football
fotbal	فوتبال
regele	پادشاه
regele	کینگ
regele	شاه
fiul	پسر
anterior	پیشین
anterior	قبلی
noua	تازه
noua	نو
noua	جدید
noua	نیو
noua	تازه
noua	نو
noua	جدید
noua	نیو
evolutia	تکامل
evolutia	فرگشت
evolutia	تحول
evolutia	evolution
evolutia	اوولوشن
evolutia	تکامل
evolutia	فرگشت
evolutia	تحول
evolutia	evolution
evolutia	اوولوشن
evolutia	تکامل
evolutia	فرگشت
evolutia	تحول
evolutia	evolution
evolutia	اوولوشن
viteza	سرعت
viteza	سرعت
paul	پائول
paul	پال
paul	پل
paul	پاول
palomar	پالومار
orase	شهرها
orase	شهرها
orase	شهرها
orase	شهرها
institutul	موسسه
institutul	مؤسسه
institutul	انستیتو
satele	روستاها
satele	روستاهای
istorice	تاریخی
trecut	past
trecut	گذشته
articolul	مطلب
articolul	مقالۀ
articolul	مقاله
multi	بسیار
multi	بسیار
multi	چند
informatii	اطلاعات
informatii	معلومات
informatii	اطلاعات
informatii	اطلاعات
informatii	معلومات
informatii	اطلاعات
informatii	اطلاعات
informatii	معلومات
titlu	تیتر
goluri	اهداف
album	آلبوم
york	یورک
von	فون
von	فن
pagina	صفحۀ
pagina	صفحه
pagina	صفحۀ
pagina	صفحه
imperiul	امپراطوری
imperiul	امپایر
imperiul	امپراتوری
moartea	مرگ
armata	لشگر
armata	ارتش
armata	ارتشی
armata	سپاه
armata	لشکر
armata	ارتش
armata	نظامی
armata	ارتشی
armata	لشگر
armata	ارتش
armata	ارتشی
armata	سپاه
armata	لشکر
forma	شکل
forma	فرم
forma	شکل
forma	شکل
forma	فرم
forma	شکل
color	رنگ
color	رنگها
color	رنگ
german	آلمان
german	آلمانی
stefan	استیون
stefan	استفن
stefan	اشتفان
stefan	stefan
stefan	استیفن
stefan	استفن
stefan	اشتفان
stefan	stefan
stefan	استیفن
stefan	استفن
stefan	اشتفان
stefan	stefan
stefan	استیفن
stefan	استیون
stefan	استفن
stefan	اشتفان
stefan	stefan
stefan	استیفن
rolul	نقشی
rolul	رل
rolul	نقش
mica	کوچک
mica	small
mica	کوچکی
mica	اسمال
mica	میکا
mica	میکا
des	des
des	دس
des	اغلب
transilvania	ترانسیلوانیا
epoca	قدیمی
epoca	دوره
incepand	شروع
incepand	آغاز
incepand	شروع
incepand	آغاز
principal	main
principal	اصلی
principal	ماین
principal	مدیر
carol	کرول
carol	کارول
mici	کوچک
mici	small
mici	کوچکی
mici	اسمال
astazi	امروز
astazi	امروز
robert	رابرت
robert	روبرت
robert	robert
robert	روبر
eliberare	نشر
eliberare	آزادسازی
european	جاده
european	اروپایی
mic	کوچک
mic	small
mic	کوچکی
mic	اسمال
mic	اندکی
mic	کوچک
mic	کم
mic	لیتل
mic	کوچولو
mic	میکروفن
minore	کوچک
minore	خردسال
minore	کوچکی
castigat	وون
gen	جنسیتی
gen	جنسیت
gen	ژانر
gen	گن
com	com
importante	مهمند
importante	مهم
der	der
aur	طلای
aur	gold
aur	طلا
aur	طلایی
aur	گلد
aur	زرین
luat	گرفته
murit	درگذشت
germana	آلمان
germana	آلمانی
germana	آلمان
germana	آلمانی
orbita	مدار
orbita	مدار
rotatie	چرخش
pol	pol
pol	قطب
pol	تیرک
lume	جهان
lume	دنیا
lume	جهانی
local	محلی
local	محلی
anglia	انگلستان
anglia	انگلیس
politica	سیاست
politica	سیاست
politica	سیاست
politica	سیاست
devine	گردد
devine	دوین
revista	مجله
revista	مجله
asta	این
asta	که
vasile	vasile
vasile	ریحان
profesor	پروفسور
profesor	پرفسور
profesor	معلم
profesor	معلمی
profesor	teacher
profesor	آموزگار
planetelor	سیارات
cinci	پنج
cinci	فایو
acolo	آنجا
lumea	جهان
lumea	دنیا
lumea	جهانی
muzica	موسیقی
muzica	موزیک
muzica	موسیقی
muzica	موزیک
david	داوید
david	داود
david	داوود
david	دیوید
david	david
etnica	قومی
etnica	نژادی
buna	خوبی
buna	good
buna	خوب
buna	خوبش
centru	سنتر
centru	مرکزش
centru	مرکز
centru	سنتر
centru	مرکز
alt	alt
alt	الت
alt	آلت
istorie	تاریخچه
istorie	تاریخ
austria	اتریش
districtul	منطقه
districtul	ناحیه
districtul	بخش
altitudine	ارتفاع
regatul	فرمانروایی
regatul	پادشاهی
contine	حاوی
contine	حاوی
contine	حاوی
activitatea	فعالیتها
activitatea	فعالیت
sultan	سلطان
initial	اصالتا
initial	آغازی
initial	آغازین
initial	اصالتا
initial	اصالتا
arta	art
arta	هنر
arta	آرت
arta	art
arta	هنر
arta	آرت
numeroase	بیشماری
body	بدن
body	بدنی
body	بدنه
body	جسم
body	body
imagini	تصاویر
imagini	پیکچرز
imagini	تصاویر
imagini	عکسها
imagini	عکس
rusia	روسیه
spune	بگویید
spune	بگو
domeniul	دامنه
scoala	مدرسه
scoala	مکتب
scoala	مدرسه
scoala	مکتب
scoala	مدرسه
scoala	مکتب
scoala	مدرسه
scoala	مکتب
scoala	مدرسه
scoala	مکتب
polonia	لهستان
succes	کامیابی
succes	موفق
succes	موفقیتهای
succes	success
succes	موفقیت
provincie	ولایت
provincie	استان
studii	تحصیل
studii	مطالعه
studii	مطالعات
primar	شهردار
primar	ابتدایی
primar	اصلی
primar	اولیه
francez	فرنچ
francez	فرانسه
francez	فرانسوی
privind	نظاره
privind	مراقبه
privind	تماشای
scriitor	نویسنده
jean	ژان
sistemul	سامانه
sistemul	سیستم
incepe	شروع
incepe	آغاز
ziua	روز
ziua	روزی
sur	سور
single	تکی
single	single
single	تک
razboiul	جنگ
razboiul	جنگی
world	جهان
world	دنیا
world	جهانی
international	اینترنشنال
international	بینالمللی
international	جهانی
international	اینترنشنال
international	بینالمللی
international	جهانی
international	اینترنشنال
international	بینالمللی
international	جهانی
franceza	فرنچ
franceza	فرانسه
franceza	فرانسوی
franceza	فرنچ
franceza	فرانسه
franceza	فرانسوی
william	ویلیام
ministru	وزیر
ministru	وزیری
important	مهمند
important	مهم
familie	فامیل
familie	خانوادگی
familie	خانواده
politic	سیاسی
tari	کشورها
tari	کشورها
functia	کارکرد
functia	تابع
functia	کارکرد
functia	تابع
jpl	jpl
mircea	میرچا
curs	دوره
probabil	احتمالا
probabil	احتمالاً
sistem	سامانه
sistem	سیستم
politice	سیاسی
sudul	جنوب
sudul	جنوبی
sudul	ساوت
sudul	جنوب
sudul	جنوبی
vreme	هوای
vreme	هوا
autor	مؤلف
autor	نویسندۀ
autor	نویسنده
mediu	متوسط
mediu	میانگین
mediu	متوسط
prea	همچنین
dezambiguizare	ابهامزدایی
spania	اسپانیای
spania	اسپانیا
functie	کارکرد
functie	تابع
functie	کارکرد
functie	تابع
categoria	مقوله
categoria	دسته
nivel	تراز
nivel	لول
nivel	سطح
web	تار
web	وب
web	وبی
top	بالا
top	top
top	تاپ
top	اوج
top	فاعل
mihail	میخائیل
mihail	میکائیل
mihail	مایکل
mihail	میهایل
cartea	کتاب
cartea	book
cartea	کتابی
filme	فیلمهایی
filme	فیلمهای
filme	سینما
filme	فیلمهایی
filme	فیلم
filme	فیلمها
casatorit	married
casatorit	متاهل
casatorit	ازدواج
casatorit	married
casatorit	متاهل
casatorit	ازدواج
png	png
muzeul	موزه
city	شهری
city	شهر
city	سیتی
lupta	رزم
lupta	کارزار
lupta	بتل
lupta	نبرد
lupta	بجنگ
lupta	جنگیدن
lupta	دعوا
lupta	بجنگ
unit	یونایتد
unit	متحد
luni	ماهها
luni	ماه
luni	ماهه
luni	ماههای
luni	دوشنبه
zone	نواحی
zone	مناطق
radio	رادیویی
radio	رادیو
radio	بیسیم
romano	رومانو
istorica	تاریخی
istorica	تاریخی
deja	قبلا
monument	یادبود
monument	یادمان
europene	جاده
europene	اروپایی
moment	لحظه
moment	گشتاور
cantonul	کانتون
varsta	عصر
varsta	age
varsta	سنی
varsta	سن
varsta	عصر
varsta	age
varsta	سنی
varsta	سن
varsta	عصر
varsta	age
varsta	سنی
varsta	سن
toti	همه
toti	همه
ultima	آخری
ultima	لست
ultima	واپسین
ultima	آخرین
ultima	اخرین
origine	خاستگاه
origine	مبدأ
origine	منشأ
origine	مبدا
recensamant	سرشماری
actor	هنرپیشه
actor	بازیگر
actor	actor
literatura	ادبیات
literatura	literature
literatura	ادبیات
literatura	literature
anderson	اندرسون
anderson	اندرسن
anderson	آندرسون
veche	پیر
veche	قدیمی
veche	قدمت
veche	کهنه
les	لیس
les	له
les	les
les	لز
les	لس
guvernul	دولتی
guvernul	حکومت
guvernul	دولت
estul	شرق
estul	شرقی
total	مجموع
total	کلا
total	کل
total	کلا
japonia	ژاپن
sibiu	سیبیو
petru	پتر
petru	پیتر
petru	پطرس
conte	شمارش
conte	کونته
alba	آلبا
alba	البا
alba	سپید
alba	وایت
alba	سفید
bavaria	باواریا
bavaria	بایرن
roma	رُم
roma	رم
roma	روم
roma	roma
roma	روما
specii	گونه
specii	گونههای
cupa	فنجان
cupa	جامی
cupa	کاپ
cupa	جام
cupa	فنجان
cupa	جامی
cupa	کاپ
cupa	جام
batalia	رزم
batalia	کارزار
batalia	بتل
batalia	نبرد
membri	اعضای
membri	اعضا
calitate	کیفیتی
calitate	کیفیت
scrie	نوشت
scrie	نویسند
scrie	نوشتن
scrie	بنویسید
scrie	بنویسد
euro	یورو
uniunii	یونیون
uniunii	اتحادیه
uniunii	اتحاد
scurt	کوتاه
scurt	کوتاهی
scurt	خلاصه
scurt	مختصر
mama	مادر
mama	مامان
mama	mom
mama	مام
mama	مادر
mama	مادری
mama	مادر
mama	مامان
mama	mom
mama	مام
mama	مادر
mama	مادری
campionatul	قهرمانی
del	دِل
del	دل
del	del
locuri	مکانهایی
locuri	مکانها
locuri	مساجد
locuri	صندلی
uri	اوری
uri	uri
manastirea	صومعه
manastirea	صومعه
america	آمریکای
america	امریکا
america	آمریکا
produs	فرآورده
produs	محصول
produs	ضرب
produs	حاصل
ultimul	آخری
ultimul	لست
ultimul	واپسین
ultimul	آخرین
ultimul	اخرین
andrei	آندری
andrei	آندری
radu	رادو
brazilia	برزیل
suceava	سوچاوا
james	جیمز
james	خامس
declarat	اعلام
surse	منابع
obicei	عادت
compania	گروهان
compania	شرکت
compania	company
compania	کمپانی
etnic	قومی
etnic	نژادی
echipe	تیمهای
sezonul	فصل
central	مرکزی
central	سنترال
central	مرکز
dan	دن
unii	بعضیها
unii	برخی
liga	لیگ
liga	لیگا
liga	لیگ
rol	نقشی
rol	رل
rol	نقش
loire	لوآر
brasov	brasov
brasov	brasov
india	هند
india	هندوستان
uniunea	یونیون
uniunea	اتحادیه
uniunea	اتحاد
carti	کارتها
carti	ورق
carti	کارتهای
carti	کتابها
carti	کتاب
carti	کتابهای
carti	کارتها
carti	ورق
carti	کارتهای
carti	کتابها
carti	کتاب
carti	کتابهای
carti	کارتها
carti	ورق
carti	کارتهای
carti	کتابها
carti	کتاب
carti	کتابهای
opera	تماشاخانه
opera	اُپرا
opera	اپرا
opera	تماشاخانه
opera	اُپرا
opera	اپرا
rock	سنگی
rock	صخره
rock	راک
stil	سبک
video	ویدیویی
video	ویدئویی
video	ویدیوی
video	ویدئو
video	ویدیو
video	ویدئوی
teatru	تئاتر
teatru	theater
teatru	سینماها
teatru	تئاتر
ziarul	روزنامه
www	www
militara	ارتش
militara	نظامی
militara	ارتشی
post	پست
post	پستی
post	post
romanesc	رومانیایی
romanesc	رومانی
plus	پلاس
richard	ریچارد
china	چین
codul	کد
fiica	دختر
fiica	دختر
scopul	هدفگیری
scopul	مقصود
scopul	هدفی
scopul	گل
scopul	هدف
scopul	goal
grupul	گروهبندی
grupul	گروپ
grupul	گروه
victor	ویکتور
michael	میکائیل
michael	مایکل
londra	لندن
londra	london
insula	آیلند
insula	جزیره
insula	آیلند
insula	جزیره
pozitia	موضع
pozitia	موقعیت
pozitia	موضع
pozitia	موقعیت
charles	شارل
charles	چارلز
fortele	نیروهای
fortele	نیروهایی
fortele	نیروهای
fortele	نیروهایی
albumul	آلبوم
diverse	گوناگون
diverse	متفرقه
intrat	واردشده
sase	شش
sase	سیکس
sase	شیش
sase	شش
sase	سیکس
sase	شیش
sase	شش
sase	سیکس
sase	شیش
director	director
director	کارگردان
website	سایت
website	وبگاه
website	وبسایت
militar	ارتش
militar	نظامی
militar	ارتشی
originala	اصیل
originala	اصلی
originala	اوریجینال
originala	اصیل
originala	اصلی
originala	اوریجینال
state	حالت
state	استیت
state	دولت
state	وضعیت
state	ایالت
pop	پاپ
pop	pop
azi	امروز
uneori	گاهی
university	دانشگاه
university	qom
cultural	فرهنگی
trimis	ارسالی
bar	bar
bar	میله
bar	بار
henric	هنری
henric	آنری
jumatate	نیم
jumatate	نیمی
jumatate	نصف
jumatate	نیم
jumatate	نیمی
jumatate	نصف
capitala	پایتخت
capitala	سرمایه
capitala	پایتخت
capitala	سرمایه
fizice	جسمی
fizice	بدنی
fizice	فیزیکی
activitate	فعالیتها
activitate	فعالیت
mesa	مسا
sfantul	قدیس
sfantul	سن
sfantul	قدیس
sfantul	سن
stiinte	علوم
stiinte	علوم
stiinte	علمی
stiinte	علم
stiinte	علوم
stiinte	علوم
sotia	زن
sotia	همسر
sotia	عیال
sotia	wife
sotia	زن
sotia	همسر
sotia	عیال
sotia	wife
metri	متری
metri	متر
metri	متر
imperiului	امپراطوری
imperiului	امپایر
imperiului	امپراتوری
centrala	مرکزی
centrala	سنترال
