ngc	ngc
red	encomenda
nacionalni	national
nacionalni	nacionais
nacionalni	nacional
jato	cluster
jato	agregado
jato	aglomerado
jato	bando
jato	rebanho
novembar	novembro
kup	copa
kup	xícara
kup	copa
kup	taça
kup	chávena
kup	copo
veći	maiores
veći	maior
veći	maiores
veći	maior
san	sonhar
san	dream
san	sonho
san	san
ćelije	células
ćelije	celas
članak	artigo
pravo	straight
pravo	hetero
pravo	hétero
pravo	direto
pravo	certo
pravo	direito
pravo	direita
ovdje	aqui
unutar	dentro
unutar	inside
van	carrinha
van	van
snage	dosagem
snage	força
snage	forças
nova	nova
počeo	iniciado
počeo	comecei
počeo	começou
počeo	começaram
počeo	iniciou
počeo	começou
počeo	começaram
engleski	ingles
engleski	inglês
razvoj	desenvolvimento
razvoj	evolução
čini	faz
mnoge	muitos
mnoge	muitas
džamija	mesquita
oblik	forma
oblik	shape
oblik	formar
oblik	forma
oblik	formulário
živi	vivos
živi	living
živi	vivendo
živi	viver
živi	lives
živi	mora
živi	vidas
živi	vive
jedinica	unidades
jedinica	unidade
umro	morreu
umro	morri
umro	morreram
umro	faleceu
njen	dela
njen	ela
njen	her
dobro	boa
dobro	bom
poznata	conhecida
poznata	conhecido
poznata	conhecidas
poznata	conhecidos
poznata	famosa
poznata	famosas
poznata	famosos
poznata	famoso
ruka	braço
ruka	arm
ruka	armar
govori	fala
govori	falem
govori	fala
govori	falar
govori	fale
čvor	nó
čvor	nódulo
čvor	desambiguação
čvor	apelidos
čvor	apelido
čvor	sobrenome
čvor	nó
moguće	possivelmente
moguće	possivel
moguće	possíveis
moguće	possível
mali	small
mali	pequenos
mali	pequeno
mali	pequena
mali	pequenas
mali	pequeno
mali	pouco
mali	pequena
mali	little
mali	garoto
mali	moleque
mali	miúdo
mali	kid
mali	mali
donji	donji
otvoreno	abertamente
otvoreno	abre
otvoreno	aberto
otvoreno	abra
otvoreno	abrir
otvoreno	aberta
otvoreno	open
stanje	situação
stanje	condição
stanje	estado
odnosu	relação
razgovor	conversação
razgovor	conversa
pjesme	músicas
pjesme	canções
pjesme	songs
gornji	superior
gornji	upper
gornji	gornji
zagreb	zagreb
verzija	versão
link	link
link	ligação
iznad	acima
historija	historia
historija	história
general	generalidades
general	gerais
general	geral
general	general
francuska	franca
francuska	frança
charles	charles
charles	carlos
kraj	end
kraj	final
kraj	terminar
kraj	fim
selo	vila
selo	aldeia
pomoć	assistência
pomoć	socorro
pomoć	ajude
pomoć	ajudar
pomoć	ajuda
okrug	condado
okrug	shire
okrug	condado
okrug	distrito
iznosi	montantes
iznosi	quantidades
iznosi	quantias
tekst	texto
porodice	familias
porodice	famílias
dnk	adn
dnk	dna
trenutno	actualmente
trenutno	atualmente
otac	pai
otac	padre
njegovo	seu
njegovo	his
njegovo	sua
bolesti	doenças
rowspan	rowspan
more	mar
ostale	outro
ostale	outros
ostale	outras
ostale	outra
osnovu	baseado
osnovu	baseados
osnovu	base
itd	etc
isto	mesma
isto	mesmo
isto	mesmos
djevica	virgo
djevica	virgem
djevica	virgin
djevica	virgens
djevica	virgem
nagrade	recompensas
nagrade	recompensa
nagrade	prémio
nagrade	premio
nagrade	prêmio
nagrade	prémios
nagrade	premiação
nagrade	awards
nagrade	prêmios
nagrade	prémios
nagrade	prêmios
ćelija	cell
ćelija	célula
ćelija	cela
riječ	word
riječ	palavra
svjetski	world
svjetski	mundo
valign	valign
žene	mulheres
proces	processo
poznati	famosa
poznati	famosas
poznati	famosos
poznati	famoso
poznati	renomado
pobjednik	vencedor
pobjednik	ganhador
pobjednik	vencedora
odnosi	relações
luka	luka
luka	porto
boje	cores
boje	cores
boje	cores
boje	cor
potpuno	plenamente
potpuno	totalmente
potpuno	totalmente
potpuno	completamente
potpuno	totalmente
potpuno	completamente
ivan	ivan
igre	games
igre	jogos
različitih	diferente
različitih	diferentes
različitih	variedade
različitih	variety
daje	dar
daje	dando
daje	confere
daje	dá
niz	seqüência
niz	sequência
niz	sequencia
glumac	ator
glumac	actor
ono	ono
hrvatski	croata
hrvatski	croatas
html	html
lav	leão
lav	léo
lav	leão
lav	leo
car	czar
windows	windows
windows	janelas
beograd	belgrado
nauka	ciências
nauka	ciência
ratu	guerra
ratu	war
ratu	guerras
strani	lateral
strani	lado
strani	side
strani	estrangeiro
strani	estrangeira
strani	estrangeiras
strani	estrangeiros
carstvo	empire
carstvo	império
šest	seis
šest	six
stari	antiga
stari	velho
stari	antigo
stari	velha
stari	velhos
stari	cara
der	der
robert	robert
robert	roberto
metara	metros
metara	contadores
metara	metros
metara	medidores
članaka	artigos
von	von
političar	político
političar	politico
oblasti	áreas
napisao	escrito
napisao	escritas
napisao	escritos
napisao	escrita
napisao	escreveu
napisao	escrevia
napisao	escrevi
pisac	escritora
pisac	escritor
takmičenje	concurso
takmičenje	competição
takmičenje	concorrência
takmičenje	concurso
takmičenje	competição
snaga	dosagem
snaga	força
snaga	forças
vlade	governos
most	bridge
most	ponte
površina	superficie
površina	superfície
osnovan	fundado
osnovan	fundou
osnovan	fundada
izvor	fonte
izvor	origem
funkcija	função
funkcija	funções
funkcija	funções
igrač	player
igrač	reprodutor
igrač	jogador
vjerovatno	provavelmente
james	james
james	jaime
james	tiago
sjedište	sede
sjedište	sedes
čovjek	humano
čovjek	humanas
čovjek	humana
čovjek	human
roman	romana
roman	romanas
roman	roman
roman	romano
roman	romanos
roman	romance
roman	novela
promjene	mudanças
promjene	alterações
promjene	modificações
promjene	mudar
promjene	mudança
promjene	mudanças
promjene	troco
njihove	suas
treći	terceira
treći	terço
treći	terceiro
joseph	joseph
joseph	josé
slike	fotografias
slike	fotos
slike	imagens
slike	imagens
istraživanja	explorar
istraživanja	explorando
istraživanja	explorar
istraživanja	explore
istraživanja	explora
istraživanja	investigação
istraživanja	pesquisa
istraživanja	pesquisas
različite	vários
različite	diversos
različite	várias
jezero	lago
ffffff	ffffff
igrama	games
igrama	jogos
veze	conexões
veze	ligações
veze	laços
veze	gravatas
colspan	colspan
mark	mark
mark	marcar
mark	marca
mark	marcos
članovi	sócios
članovi	membros
dužina	comprimento
serija	series
serija	série
serija	séries
uključuje	inclui
vrijednosti	valores
vrijednosti	valendo
vrijednosti	worth
dao	dei
dao	deu
završio	terminei
završio	terminou
završio	acabado
završio	concluído
završio	terminado
završio	terminada
rock	rochedo
rock	rocha
rock	pedra
rock	rock
bosanska	bosanska
djelo	escritura
frederick	frederico
frederick	frederick
odmah	imediato
odmah	imediatamente
george	jorge
george	george
čime	making
čime	fazendo
čime	pavimentação
vojska	militares
vojska	militar
vojska	exército
vojska	tropa
vojska	army
vidi	veja
vidi	vê
vidi	ver
vidi	olhe
vidi	olha
crkva	igrejas
crkva	igreja
pjesma	canção
pjesma	song
počela	iniciado
počela	comecei
počela	começou
počela	começaram
počela	iniciou
počela	começou
počela	começaram
sedam	sete
sedam	seven
brzo	rápido
brzo	rápido
brzo	fast
brzo	rápido
brzo	rapidamente
relativno	comparativamente
relativno	relativamente
pjesama	músicas
pjesama	canções
pjesama	songs
knjige	livros
dosta	suficiente
dosta	chega
ubrzo	logo
ubrzo	brevemente
vladavine	reinar
vladavine	reinado
pripadnost	filiação
pripadnost	afiliação
michael	miguel
michael	michael
sjeverna	norte
sjeverna	setentrional
sjeverna	northern
voda	águas
voda	agua
voda	água
njihov	suas
porodica	família
porodica	familia
jean	jean
rada	rada
stanovništvo	habitantes
stanovništvo	residentes
stanovništvo	moradores
dobila	got
dobila	recebida
dobila	recebido
dobila	receberam
dobila	recebidos
dobila	recebeu
dobila	recebidas
rezultatom	pontuação
rezultatom	placar
polja	fields
polja	campos
njena	dela
njena	dela
njena	ela
njena	her
zemlja	pais
zemlja	país
zemlja	land
zemlja	terrenos
zemlja	terras
zemlja	terra
zemlja	earth
zemlja	terra
savez	union
savez	união
savez	aliança
savez	alliance
poznate	conhecida
poznate	conhecido
poznate	conhecidas
poznate	conhecidos
poznate	famosa
poznate	famosas
poznate	famosos
poznate	famoso
djece	crianças
djece	filhos
iza	atrás
wisconsin	wisconsin
smrt	death
smrt	morte
program	programar
program	programa
program	programa
glavna	principais
glavna	main
glavna	principal
kraljica	queen
kraljica	rainha
vrijednost	value
vrijednost	valor
osobe	pessoa
jedinice	unidades
škola	escola
gradova	vilas
izabran	eleito
izabran	eleita
izabran	eleitos
funkcije	funções
slovenija	eslovénia
slovenija	eslovênia
gore	piores
gore	pior
društva	sociedades
kaže	diz
početka	comece
početka	comecem
početka	iniciar
početka	começa
početka	início
početka	começar
lista	lista
lista	listar
jeste	fiz
jeste	did
jeste	fê
jeste	fez
jeste	sim
neka	deixe
neka	deixa
naročito	especialmente
you	tu
you	você
you	vc
igrao	jogado
igrao	jogou
igrao	tocou
igrao	joguei
igrao	jogaram
dinastije	dinastias
harry	henrique
harry	harry
možda	talvez
možda	talvez
niti	nem
niti	nem
niti	nor
ibn	ibn
jezera	lagos
crkve	comunhão
isti	mesma
isti	mesmo
isti	mesmos
pobjeda	vitoria
pobjeda	victory
pobjeda	vitória
pobjeda	win
pobjeda	ganhe
pobjeda	ganhar
pobjeda	vencer
pobjeda	vitória
gornja	gornja
svaka	cada
boja	cores
boja	cor
boja	cores
boja	cor
majka	mãe
majka	mamãe
porijekla	origem
mala	nenê
mala	neném
mala	bebé
mala	bebê
mala	baby
mala	pequeno
mala	pouco
mala	pequena
mala	little
mala	mala
površine	superficie
površine	superfície
rekao	contada
najveća	maiores
najveća	maior
najveća	maiores
najveća	maior
donja	donja
sela	vilas
sela	aldeias
premijer	premier
potom	então
potom	depois
proglašen	nomeada
proglašen	nomeado
organizacija	organização
organizacija	organização
marija	marija
marija	maria
peter	pedro
peter	peter
arena	arena
došao	vieram
došao	chegou
došao	veio
javlja	denunciar
javlja	relatórios
lewis	lewis
njihova	suas
početak	comece
početak	comecem
početak	iniciar
početak	começa
početak	início
početak	começar
početak	começando
početak	iniciando
početak	início
početak	começo
škole	escolas
skoro	quase
skoro	quase
paul	paulo
paul	paul
sarajeva	sarajevo
italijanski	italiana
italijanski	italianos
italijanski	italiano
cara	czar
cara	cara
turnir	torneio
turnir	torneios
filozof	filósofo
datum	data
pripada	pertence
kuća	casa
albuma	álbuns
novo	novo
wiki	wiki
neko	alguém
neko	alguém
neko	alguem
neko	alguém
neko	alguem
dovoljno	suficiente
dovoljno	chega
nalazili	contendo
str	str
kupa	cone
stvari	coisas
potrebno	precisei
potrebno	necessário
potrebno	necessária
potrebno	precisava
objavio	anunciou
objavio	anunciado
objavio	anunciada
objavio	anunciados
velikih	large
velikih	grande
velikih	grandes
velikih	big
velikih	grande
velikih	grandes
velikih	ótima
velikih	grande
velikih	ótimo
smatraju	considerem
smatraju	considerar
smatraju	considere
smatraju	considera
istovremeno	simultaneamente
srbi	sérvios
uspio	geridos
uspio	gerido
uspio	conseguiu
uspio	sucedeu
posljednji	último
posljednji	últimas
posljednji	last
posljednji	últimos
posljednji	última
lat	lat
lat	lats
mogućnost	possibilidade
srbija	sérvia
poznato	conhecida
poznato	conhecido
poznato	conhecidas
poznato	conhecidos
poznato	familiar
poznato	familiarizado
gitara	guitarra
gitara	violão
prostor	espaço
prostor	space
tačka	spot
tačka	ponto
tačka	dot
tačka	ponto
tačka	point
cilj	objectivo
cilj	objetivo
cilj	gol
cilj	objetivo
cilj	golo
cilj	baliza
cilj	meta
www	www
sveti	santo
sveti	saint
sveti	santa
sveti	santo
univerzitet	university
univerzitet	universidade
termin	termo
termin	nomeação
termin	marcação
pennsylvania	pennsylvania
pennsylvania	pensilvânia
proizvodi	produtos
proizvodi	fabrica
proizvodi	produz
kvalifikacije	qualificação
kvalifikacije	qualificar
kvalifikacije	qualificações
kvalifikacije	habilitações
kvalifikacije	qualificações
kvalifikacije	qualificação
crna	preta
crna	black
crna	preto
crna	negro
crna	pretas
zapadu	west
zapadu	ocidente
zapadu	oeste
zapadu	ocidental
zapadu	ocidentais
zapadu	western
zapadu	oeste
muzika	music
muzika	música
muzika	musica
muzika	músicas
seriji	series
seriji	série
seriji	séries
status	status
status	estatuto
status	estado
tamo	ai
tamo	ali
tamo	aí
tamo	lá
muslimani	muçulmanos
plemena	tribos
plemena	tribo
plemena	tribos
kapacitet	capacidade
ostrvo	ilha
ostrvo	ilhas
ostrvo	isla
ribe	peixes
ribe	peixes
ribe	peixe
internet	internet
gradovi	cidades
aleksandar	aleksandar
aleksandar	alexandre
izdanje	edição
albert	albert
albert	alberto
nastupa	realizando
nastupa	realiza
nastupa	executa
mogućnosti	possibilidades
mogućnosti	oportunidades
list	folhas
list	folha
dugo	longa
dugo	longos
dugo	longo
dugo	comprido
dugo	long
materijala	materiais
nacionalna	national
nacionalna	nacionais
nacionalna	nacional
teško	dificilmente
teško	duro
teško	hard
teško	difícil
teško	dura
teško	dificil
teško	difíceis
teško	difícil
službeni	oficial
službeni	funcionário
službeni	official
službeni	oficiais
opet	novamente
utrke	raças
utrke	corridas
položaj	posição
vrh	dica
vrh	ponta
vrh	tip
real	real
real	verdadeiro
real	reais
real	verdadeiros
real	verdadeira
veza	ligações
veza	links
veza	ligação
veza	conexão
veza	link
veza	ligação
svijet	world
svijet	mundo
visina	altitude
visina	altura
glumica	atriz
glumica	actriz
kompanija	empresa
kompanija	company
kompanija	companhia
britanski	britânico
britanski	britânicos
britanski	british
united	unidas
united	unida
united	united
united	unidos
razloga	motivos
razloga	razões
struktura	estruturas
struktura	estrutura
wikipedia	wikipédia
wikipedia	wikipedia
kosti	bones
kosti	ossos
kosti	espinhas
problem	problemas
problem	problema
priča	story
priča	história
formula	formula
formula	fórmula
london	londres
aktivnosti	atividades
aktivnosti	actividades
režiser	director
režiser	directora
režiser	diretora
režiser	diretor
režiser	realizador
uključuju	inclua
uključuju	inclui
uključuju	incluem
uključuju	incluir
međunarodni	internacional
međunarodni	international
međunarodni	internacionais
vratio	retornado
vratio	retornou
vratio	regressou
vratio	voltou
vratio	devolvido
partija	partido
partija	party
partija	festa
uloga	papel
illinois	illinois
ostao	fiquei
ostao	ficou
ostao	ficaram
ostao	permaneceu
maglina	nebulosa
stephane	stéphane
kiseline	ácidos
kiseline	ácido
uspjeh	sucessos
uspjeh	êxito
uspjeh	sucesso
png	png
pojam	conceito
pojam	noção
louis	luiz
louis	luis
louis	luís
louis	louis
kit	baleias
kit	baleia
kit	estojo
kit	kit
obuhvata	tampas
obuhvata	covers
obuhvata	abrange
obuhvata	coberturas
obuhvata	capas
obuhvata	inclui
martin	martín
martin	martins
martin	martinho
martin	martin
italija	itália
pravila	regras
kalifornija	califórnia
kalifornija	california
htm	htm
napad	assalto
napad	agressão
napad	atacar
napad	attack
napad	ataquem
napad	ataque
file	arquivo
file	ficheiro
nogometaš	futebolista
saint	santo
saint	saint
saint	santa
srednje	mídia
srednje	médio
srednje	média
srednje	meio
srednje	médium
srednje	secundárias
srednje	secundária
srednje	secundário
srednje	secundários
reda	reda
reda	ordem
reda	encomendar
reda	encomenda
banja	spa
banja	termas
banja	banja
regije	regiões
nil	neil
nil	nilo
sadrže	contenha
sadrže	conter
sadrže	contenham
sadrže	contêm
https	https
kompozitor	compositor
