και	en
γκολ	goal
γκολ	doelpunt
αρχές	autoriteiten
αρχές	principes
αρχές	beginselen
γύρω	rondom
γύρω	rond
συνήθως	meestal
συνήθως	gewoonlijk
ονομασία	naam
ονομασία	aanwijzing
ονομασία	aanduiding
ονομασία	benaming
κοινότητα	gemeenschap
κοινότητα	community
τελευταία	laatste
έκανε	deed
έκανε	made
έκανε	gemaakt
ξεκίνησε	begonnen
ξεκίνησε	gestart
ξεκίνησε	begon
ξεκίνησε	opgestart
είτε	hetzij
είτε	ofwel
κυβέρνηση	regering
κυβέρνηση	overheid
πρώτος	eerste
πρώτος	eerst
πήρε	nam
κάνει	gedaan
κάνει	done
κάνει	klaar
ανάμεσα	tussen
δεύτερη	tweede
γλώσσα	tongue
γλώσσα	tong
γλώσσα	taal
γλώσσα	taalgebruik
γιος	zoon
γιος	son
μάχη	battle
μάχη	slag
μάχη	strijd
μάχη	gevecht
μάχη	veldslag
μάχη	bestrijden
μάχη	combat
μάχη	vechten
μάχη	strijd
μάχη	gevecht
μάχη	vecht
πανεπιστήμιο	universiteit
όλες	allen
όλες	alle
όλες	allemaal
όλες	alles
κάποια	enkele
κάποια	sommigen
κάποια	sommige
δείτε	zien
δείτε	zie
δείτε	kijk
δείτε	kijken
πόλεμο	oorlog
συχνά	regelmatig
συχνά	veelvuldig
συχνά	frequent
συχνά	vaak
συχνά	dikwijls
συχνά	vaak
περιοχές	streken
περιοχές	oppervlakten
περιοχές	gebieden
πρώην	voormalig
πρώην	voormalige
παράδειγμα	voorbeeld
άρθρο	artikel
εικόνα	foto
εικόνα	imago
εικόνα	beeld
εικόνα	afbeelding
έλαβε	ontvangen
επίσημη	ambtenaar
επίσημη	officiële
επίσημη	officieel
επίσημη	formele
επίσημη	formeel
κατοίκους	inwoners
κατοίκους	bewoners
κατοίκους	inwoners
κατοίκους	bewoners
κατοίκους	ingezetenen
πηγές	bronnen
βόρεια	noorden
βόρεια	noord
πόλεις	steden
ιδιαίτερα	vooral
αγώνα	race
αγώνα	ras
αγώνα	match
αγώνα	vechten
αγώνα	strijd
αγώνα	gevecht
αγώνα	vecht
γεγονός	gebeurtenis
γεγονός	evenement
γεγονός	event
γεγονός	feit
σελίδα	bladzijde
σελίδα	pagina
θέμα	thema
θέμα	onderwerp
θέμα	proefpersoon
θέμα	subject
ηλικία	ouderdom
ηλικία	leeftijd
χρησιμοποιείται	gebruikt
χρησιμοποιείται	gebruikte
πρώτα	eerste
πρώτα	eerst
μέγεθος	grootte
μέγεθος	afmeting
μέγεθος	omvang
μέγεθος	formaat
μέγεθος	maat
θεωρείται	beschouwd
θεωρείται	overwogen
εδώ	hier
νότια	zuidelijk
νότια	zuid
νότια	zuiden
σημείο	punt
σημείο	point
σχέση	relatie
περίπτωση	geval
περίπτωση	case
περίπτωση	zaak
νέο	nieuw
νέο	nieuwe
ήδη	al
ήδη	reeds
έτος	jaar
σχεδόν	bijna
σχεδόν	bijna
ένωση	union
ένωση	vakbond
ένωση	unie
ένωση	vereniging
ένωση	associatie
περισσότερο	more
περισσότερο	meer
βασιλιά	konings
βασιλιά	king
βασιλιά	koning
εκκλησία	kerk
εκδόσεις	publikaties
εκδόσεις	publicaties
μουσείο	museum
πολιτικός	politica
πολιτικός	politicus
συμμετοχή	betrokkenheid
συμμετοχή	deelneming
συμμετοχή	participatie
συμμετοχή	deelname
δυο	twee
δυο	two
μεγαλύτερη	groter
μεγαλύτερη	oudere
μεγαλύτερη	ouder
μεγαλύτερη	groter
μεγαλύτερη	grotere
μεγαλύτερη	groter
πέθανε	sterven
πέθανε	sterf
πέθανε	gestorven
πέθανε	overleden
πέθανε	stierf
ανά	per
μουσική	muziek
κόσμο	cosmo
κόσμο	wereld
άτομα	personen
άτομα	particulieren
άτομα	individuen
άτομα	mensen
άτομα	personen
δεύτερο	tweede
είδος	typ
είδος	type
είδος	soort
είδος	diersoort
είδος	diersoorten
είδος	soorten
είδος	soort
αρκετά	genoeg
μεγαλύτερο	oudere
μεγαλύτερο	ouder
μεγαλύτερο	groter
μεγαλύτερο	grotere
μεγαλύτερο	groter
εκείνη	ze
εκείνη	zij
χώρες	landen
χώρο	ruimte
χώρο	spatie
σχολή	school
εναντίον	tegen
τρία	drie
τρία	three
χαρακτηριστικά	karakteristieken
χαρακτηριστικά	kenmerken
χαρακτηριστικά	eigenschappen
χαρακτηριστικά	functies
χαρακτηριστικά	kenmerken
χαρακτηριστικά	attributen
χαρακτηριστικά	kenmerken
χαρακτηριστικά	eigenschappen
όρος	term
όρος	mount
όρος	aankoppelen
όρος	conditie
όρος	aandoening
όρος	voorwaarde
όρος	toestand
ιδρύθηκε	gegrond
ιδρύθηκε	opgericht
ιδρύθηκε	gesticht
βασιλιάς	konings
βασιλιάς	king
βασιλιάς	koning
παιδιά	boys
παιδιά	jongens
παιδιά	kids
παιδιά	kinderen
παιδιά	kerels
παιδιά	jongens
παιδιά	kinderen
βραβείο	onderscheiding
βραβείο	gunning
άρχισε	begonnen
άρχισε	gestart
άρχισε	begon
άρχισε	opgestart
φαίνεται	lijkt
φαίνεται	looks
φαίνεται	lijkt
μήκος	lengte
κυκλοφόρησε	vrijgelaten
κυκλοφόρησε	vrijgegeven
κυκλοφόρησε	uitgebracht
τι	wat
συμμετείχε	meegedaan
συμμετείχε	deelgenomen
χρονιά	jaar
παραγωγή	produktie
παραγωγή	productie
ηθοποιός	actrice
ηθοποιός	actor
ηθοποιός	acteur
ούτε	noch
ελληνικά	griekse
ελληνικά	grieks
ελληνικά	griek
δυνάμεις	powers
δυνάμεις	bevoegdheden
δυνάμεις	krachten
δυνάμεις	forces
δυνάμεις	krachten
γαλλία	frankrijk
ελληνικό	griekse
ελληνικό	grieks
ελληνικό	griek
δεκαετία	decennium
γνωστό	bekende
γνωστό	gekend
γνωστό	gekende
γνωστό	bekend
παγκόσμιο	global
παγκόσμιο	mondiale
παγκόσμιο	globaal
παγκόσμιο	wereldwijd
βιβλίο	boek
διάστημα	interval
διάστημα	ruimte
διάστημα	spatie
οικογένεια	familie
οικογένεια	gezin
μέτρα	maatregelen
σημαίνει	betekend
σημαίνει	betekent
πέντε	vijf
πέντε	five
παραπάνω	hierboven
παραπάνω	boven
υπουργός	minister
σεζόν	seizoen
πρότυπο	model
πρότυπο	sjabloon
πρότυπο	template
πρότυπο	standaard
πρότυπο	norm
αριθμός	nummer
αριθμός	aantal
αριθμός	getal
θάνατο	dood
θάνατο	doods
θάνατο	overlijden
εταιρεία	gezelschap
εταιρεία	bedrijf
εταιρεία	onderneming
σώμα	lichaam
σώμα	body
σώμα	corps
σώμα	korps
πρωτεύουσα	kapitaal
πρωτεύουσα	hoofdstad
πρωτεύουσα	hoofdletter
παράλληλα	parallel
παράλληλα	parallelle
σύνολο	totaal
γνωστή	bekende
γνωστή	gekend
γνωστή	gekende
γνωστή	bekend
κατάσταση	status
κατάσταση	situatie
κατάσταση	toestand
κατάσταση	conditie
κατάσταση	aandoening
κατάσταση	voorwaarde
κατάσταση	toestand
νησί	eiland
επίπεδο	niveau
επίπεδο	level
επιτυχία	succes
επιτυχία	success
γερμανία	duitsland
άλλους	overige
άλλους	andere
άλλους	overigen
άλλους	anderen
πίσω	terug
πίσω	rug
πίσω	back
δημιουργία	creëren
δημιουργία	aanmaken
δημιουργία	creëer
δημιουργία	maken
δημιουργία	schepping
δημιουργία	creatie
αρχή	start
αρχή	begin
αρχή	starten
αρχή	beginnen
αρχή	begin
αρχή	beginsel
αρχή	principe
αρχή	autoriteit
αρχή	gezag
άδεια	rijbewijs
άδεια	licentie
άδεια	permissie
άδεια	toestemming
άδεια	rijbewijs
άδεια	licentie
άδεια	vergunning
άδεια	leeg
άδεια	leegmaken
άδεια	lege
άδεια	ledig
σου	aanklagen
σου	sue
επιπλέον	bijkomend
επιπλέον	bijkomende
επιπλέον	aanvullend
επιπλέον	aanvullende
επιπλέον	extra
περισσότερα	more
περισσότερα	meer
ανάπτυξη	ontwikkeling
ανάπτυξη	groei
φάση	fase
αυτόν	hem
συγγραφέας	schrijver
συγγραφέας	schrijfster
συγγραφέας	auteur
συγγραφέας	schrijver
άγιος	agios
άγιος	heilige
θάνατοι	sterfte
θάνατοι	sterfgevallen
γ΄	iii
τραγούδι	gezang
τραγούδι	zang
τραγούδι	zingen
τραγούδι	nummer
τραγούδι	song
τραγούδι	zang
τραγούδι	lied
τραγούδι	liedje
κόρη	dochter
πάλι	alweer
πάλι	opnieuw
πάλι	nogmaals
επαρχία	provincie
ιωάννης	johannes
ιωάννης	john
ιωάννης	ioannis
θεσσαλονίκη	thessaloniki
αγγλικά	engels
αγγλικά	engelsen
άλλοι	overige
άλλοι	andere
άλλοι	overigen
άλλοι	anderen
κέρδισε	win
κέρδισε	winnen
κέρδισε	gewonnen
κέρδισε	won
βασίλειο	koninkrijk
σκοπό	doel
συνολικά	totaal
συνολικά	globaal
γνωστός	bekende
γνωστός	gekend
γνωστός	gekende
γνωστός	bekend
γνωστός	kennismaking
γνωστός	kennis
πληροφορίες	info
πληροφορίες	gegevens
πληροφορίες	informatie
εθνικό	nationaal
εθνικό	nationale
καριέρα	carrière
καριέρα	carriere
καριέρα	loopbaan
ποτέ	nooit
ποτέ	never
ποτέ	ever
ποτέ	ooit
τέλη	vergoeding
τέλη	honorarium
τέλη	vergoedingen
τέλη	honoraria
πλευρά	kant
πλευρά	zijde
πλευρά	side
πλευρά	zijkant
διάφορες	diverse
διάφορες	verschillende
ανήκει	behoort
ανήκει	hoort
πρόγραμμα	programma
πρόγραμμα	programmeren
πρόγραμμα	planning
πρόγραμμα	tijdschema
πρόγραμμα	schema
πρόγραμμα	programma
χιλιόμετρα	mijl
χιλιόμετρα	miles
χιλιόμετρα	mijlen
χιλιόμετρα	kilometers
χιλιόμετρα	kilometer
χιλιόμετρα	kilometers
χιλιόμετρα	kilometerstand
χιλιόμετρα	kilometers
χιλιόμετρα	kilometer
χιλιόμετρα	kilometers
κάτοικοι	inwoners
κάτοικοι	bewoners
κάτοικοι	inwoners
κάτοικοι	bewoners
κάτοικοι	ingezetenen
άρθρα	artikelen
άρθρα	artikels
γεώργιος	georgios
γεώργιος	joris
γεώργιος	george
τύπου	pers
τύπου	druk
τύπου	typ
τύπου	type
τύπου	soort
δημοκρατία	republiek
δημοκρατία	democratie
πόλεμος	oorlog
εφημερίδα	krant
εφημερίδα	kranten
εφημερίδα	dagblad
μικρό	kleine
μικρό	klein
μικρό	smal
μικρό	kleine
μικρό	weinig
μικρό	little
μικρό	klein
τόπος	plaats
τόπος	lokatie
τόπος	locatie
τόπος	ligging
ονομάζεται	belde
ονομάζεται	genoemd
ονομάζεται	gebeld
συγκεκριμένα	specifiek
συγκεκριμένα	specifieke
συγκεκριμένα	specifiek
είδη	diersoort
είδη	diersoorten
είδη	soorten
είδη	soort
πηγή	bron
κάποιος	iemand
κάποιος	iemand
πρωταθλήματα	kampioenschappen
ιταλία	italië
πατέρας	vader
κατηγορίες	aanklachten
κατηγορίες	aanklacht
κατηγορίες	categorieën
αναφέρει	noemt
αναφέρει	vermeldingen
ποδόσφαιρο	voetballen
ποδόσφαιρο	voetbal
ποδόσφαιρο	voetballen
ποδόσφαιρο	voetbal
θέσεις	posities
θέσεις	posten
θέσεις	berichten
θέσεις	zetels
θέσεις	stoelen
θέσεις	zitplaatsen
περισσότερες	more
περισσότερες	meer
έκταση	draagwijdte
έκταση	toepassingsgebied
έκταση	reikwijdte
έκταση	gebied
έκταση	oppervlakte
γενικά	globaal
γενικά	algemene
γενικά	generaal
γενικά	algemeen
σημαντικό	belangrijke
σημαντικό	belangrijk
νίκη	win
νίκη	winnen
νίκη	zege
νίκη	overwinning
νίκη	victorie
νίκη	victory
νίκη	winnende
νίκη	winnend
νίκη	winning
νίκη	winnen
μικρή	kleine
μικρή	klein
μικρή	smal
μικρή	kleine
μικρή	weinig
μικρή	little
μικρή	klein
έτη	jaar
έτη	jaren
πατέρα	vader
αμερικανός	amerikaan
αμερικανός	amerikaans
αμερικανός	amerikaanse
τελικό	definitief
τελικό	finale
πάντα	altijd
συγκρότημα	band
συγκρότημα	complexe
συγκρότημα	complex
συγκρότημα	ingewikkeld
παραγωγής	produktie
παραγωγής	productie
ίσως	misschien
ίσως	misschien
επόμενη	volgende
επόμενη	volgend
στιγμή	moment
στιγμή	ogenblik
μήνες	maandenlang
μήνες	maanden
αποτελείται	gecomponeerd
αποτελείται	samengesteld
θεωρία	theorie
ύψος	hoogte
ύψος	hoogte
ύψος	lengte
πολλοί	veel
πολλοί	velen
πολλοί	vele
όλοι	iedereen
όλοι	allen
όλοι	alle
όλοι	allemaal
όλοι	alles
όλοι	iedereen
τώρα	nu
προπονητής	trainer
προπονητής	coach
προπονητής	coachen
προπονητής	koets
θέατρο	bioscoop
θέατρο	theater
θέατρο	theater
σημαντική	belangrijke
σημαντική	belangrijk
σημαντική	significant
ημέρα	dag
ημέρα	dagje
διάφορα	diversen
διάφορα	diverse
διάφορα	divers
επέστρεψε	teruggegeven
επέστρεψε	teruggekeerd
επέστρεψε	geretourneerd
επέστρεψε	teruggestuurd
παρέμεινε	gebleven
παρέμεινε	bleef
κατέκτησε	veroverd
κατέκτησε	overwonnen
θέματα	onderwerpen
θέματα	kwesties
στάδιο	stadion
στάδιο	stadium
στάδιο	podium
στάδιο	fase
στάδιο	toneel
στάδιο	stadium
χωριά	dorpen
χωριά	dorpjes
επίθεση	attack
επίθεση	aanvallen
επίθεση	aanval
επίθεση	geweldpleging
επίθεση	mishandeling
επίθεση	aanval
τραγούδια	nummers
τραγούδια	liederen
τραγούδια	songs
τραγούδια	liedjes
έδωσε	gaf
πληθυσμός	bevolking
πληθυσμός	populatie
λέξη	woord
κατάφερε	beheerde
κατάφερε	beheerd
προβλήματα	problemen
δύναμη	sterkte
δύναμη	kracht
δύναμη	forceren
δύναμη	kracht
δύναμη	force
δύναμη	macht
δύναμη	kracht
δύναμη	power
δύναμη	vermogen
επανάσταση	revolutie
τύπος	pers
τύπος	druk
τύπος	formule
τύπος	typ
τύπος	type
τύπος	soort
εκατομμύρια	miljoen
εκατομμύρια	miljoenen
τέσσερις	four
τέσσερις	vier
πορεία	koers
πορεία	cursus
μέση	middelste
μέση	middle
μέση	midden
μέση	gemiddelde
μέση	gemiddeld
μέση	taille
μέση	middel
πρόβλημα	probleem
πρόβλημα	problemen
πρόβλημα	moeilijkheden
άνω	upper
άνω	bovenste
άνω	opper
νερό	water
αγωνίστηκε	gevochten
αγωνίστηκε	bevochten
αγωνίστηκε	gestreden
τοπική	lokale
τοπική	plaatselijk
τοπική	lokaal
εντός	binnen
περιφέρεια	regio
περιφέρεια	district
παρουσία	aanwezigheid
μητέρα	moeder
μητέρα	moedertje
έξι	zes
έξι	six
δομή	structuur
παρίσι	parijs
έγραψε	schreven
έγραψε	schreef
κατασκευή	vervaardiging
κατασκευή	fabricage
κατασκευή	bouw
κατασκευή	constructie
κατασκευή	bouwnijverheid
κατασκευή	opbouw
κατασκευή	bouwen
κατασκευή	construeren
περιέχει	bevat
περιπτώσεις	gevallen
ημέρες	dagen
ημέρες	days
μαρία	marja
μαρία	maria
μερικές	enkele
μερικές	sommigen
μερικές	sommige
τιμή	prijzen
τιμή	prijs
τιμή	waarde
διαδικασία	proces
διαδικασία	verwerken
διαδικασία	procedure
κοινό	doelgroep
κοινό	publiek
διαγραφή	wissen
διαγραφή	verwijdering
διαγραφή	schrapping
διαγραφή	verwijder
διαγραφή	verwijderen
διαγραφή	doorhalen
απογραφή	volkstelling
απογραφή	census
απογραφή	inventarisatie
απογραφή	inventariseren
απογραφή	inventaris
συλλογή	verzamelen
συλλογή	collectie
συλλογή	inzameling
συλλογή	verzameling
τρίτη	dinsdag
τρίτη	derde
τρίτη	third
παρακάτω	onder
παρακάτω	hieronder
ναός	tempel
βοήθεια	assistentie
βοήθεια	bijstand
βοήθεια	helpen
βοήθεια	hulp
βοήθεια	help
απόσταση	afstand
απόσταση	bereik
νέων	jeugd
νέων	jongeren
αμέσως	onmiddellijk
αμέσως	direct
αμέσως	onmiddelijk
αναφορά	verslag
αναφορά	rapporteren
αναφορά	rapport
αναφορά	referentie
αναφορά	verwijzing
ποδοσφαιριστής	voetballer
ποδοσφαιριστής	profvoetballer
δράση	action
δράση	optreden
δράση	aktie
δράση	actie
λιγκ	league
λιγκ	liga
απλά	gewoon
γιώργος	giorgos
γιώργος	joris
γιώργος	george
γιώργος	georgios
κανείς	niemand
γεγονότα	feiten
γεγονότα	gebeurtenissen
γεγονότα	evenementen
σύντομο	kort
σύντομο	short
σύντομο	korte
σύντομο	kort
σύντομο	beknopt
σύντομο	korte
κράτος	staat
κράτος	state
κωνσταντίνος	konstantinos
κωνσταντίνος	constantijn
κωνσταντίνος	constantine
στρατό	leger
στρατό	landmacht
αγία	heilige
αποτελέσματα	uitslagen
αποτελέσματα	resultaat
αποτελέσματα	resultaten
ιστορικό	achtergrondinformatie
ιστορικό	achtergrond
ιστορικό	geschiedenis
σπίτι	thuis
σπίτι	home
σπίτι	huis
σπίτι	startpagina
σπίτι	huis
τζον	johannes
τζον	john
τζον	jon
αρκετές	meerdere
αρκετές	verschillende
αρκετές	verscheidene
τμήματα	splitsingen
τμήματα	afdelingen
τμήματα	divisies
τμήματα	segmenten
τμήματα	afdelingen
τμήματα	departementen
τμήματα	afdelingen
τμήματα	secties
λειτουργία	functie
λειτουργία	modus
λειτουργία	mode
λειτουργία	operation
λειτουργία	bewerking
λειτουργία	operatie
λειτουργία	exploitatie
βιβλία	boeken
πρωθυπουργός	premier
κείμενο	tekst
γραμμή	line
γραμμή	lijn
σχέδιο	project
σχέδιο	ontwerp
σχέδιο	design
σχέδιο	vormgeving
σχέδιο	ontwerpen
σχέδιο	plan
σχέδιο	plannen
βουλευτής	lid
γη	aarde
γη	earth
γη	grond
γη	land
χρήστες	gebruikers
εμφανίζεται	getoond
εμφανίζεται	getoonde
εμφανίζεται	weergegeven
ξανά	alweer
ξανά	opnieuw
ξανά	nogmaals
αυτοί	ze
αυτοί	zij
χρήστης	gebruiker
θάλασσα	zee
χρησιμοποιούνται	gebruikt
χρησιμοποιούνται	gebruikte
καλύτερη	better
καλύτερη	beter
πολιτείες	staten
χρήστη	gebruiker
πληθυσμού	bevolking
πληθυσμού	populatie
εξουσία	autoriteit
εξουσία	gezag
εξουσία	macht
εξουσία	kracht
εξουσία	power
εξουσία	vermogen
καλοκαίρι	zomer
παράδοση	bezorging
παράδοση	oplevering
παράδοση	levering
παράδοση	overgeven
παράδοση	overgave
παράδοση	traditie
παράδοση	tradities
άνδρες	mannen
δίνει	geeft
όσκαρ	oscars
όσκαρ	oscar
όσκαρ	oskar
ακριβώς	precies
ακριβώς	exact
ακριβώς	precies
γυναίκα	vrouw
γυναίκα	woman
γυναίκα	vrouwelijke
γυναίκα	vrouw
γυναίκα	vrouwtje
γυναίκα	vrouwelijk
γυναίκα	vrouw
γυναίκα	echtgenote
κλπ	etc
κλπ	enz
περιοδικό	tijdschrift
περιοδικό	magazine
κατάλογος	map
κατάλογος	lijstje
κατάλογος	lijst
ακολούθησε	volg
ακολούθησε	volgt
ακολούθησε	volgen
ακολούθησε	gevolgd
ακολούθησε	volgde
ακολούθησε	gevolgde
γλώσσες	talen
νησιά	eilanden
χρώμα	kleuren
χρώμα	kleur
χρώμα	kleur
διεθνής	internationaal
αμερική	amerika
γυναίκες	vrouwen
μονή	klooster
μονή	priorij
μονή	klooster
σπούδασε	bestudeerde
σπούδασε	studeerde
σπούδασε	bestudeerd
κύρια	belangrijkste
κύρια	voornaamste
κύρια	main
πρότυπα	sjablonen
πρότυπα	normen
πρότυπα	standaarden
πρότυπα	standaards
δημιουργήθηκε	aangemaakt
δημιουργήθηκε	gecreëerd
δημιουργήθηκε	gemaakt
δημιουργήθηκε	geschapen
μικρά	kleine
μικρά	klein
μικρά	smal
σχέσεις	relaties
σχέσεις	betrekkingen
σχέσεις	relaties
εμφάνιση	toon
εμφάνιση	tonen
εμφάνιση	weergeven
εμφάνιση	show
εμφάνιση	weergave
εμφάνιση	weergeven
εμφάνιση	display
τέσσερα	four
τέσσερα	vier
εγκυκλοπαίδεια	encyclopedie
αυτοκρατορία	keizerrijk
αυτοκρατορία	rijk
αυτοκρατορία	imperium
αυτοκρατορία	empire
ώρες	openingstijden
ώρες	uren
ώρες	uur
τίτλος	titel
συνθήκες	verdragen
συνθήκες	omstandigheden
συνθήκες	condities
συνθήκες	voorwaarden
συνθήκες	omstandigheden
μελέτη	studeer
μελέτη	studeren
μελέτη	studie
