del	del
finale	finais
finale	final
finale	encerrando
finale	terminando
vita	vida
vita	life
vita	vita
vita	cintura
titolo	titulo
titolo	título
shift	shift
shift	turno
campionato	campeonato
campionato	championship
ogni	cada
ogni	cada
mondo	mondo
mondo	world
mondo	mundo
tutto	everything
tutto	tudo
tutto	todas
tutto	tudo
tutto	todos
settembre	setembro
nazionale	national
nazionale	nacionais
nazionale	nacional
italiana	italiana
italiana	italianos
italiana	italiano
circa	sobre
circa	circa
altro	outro
altro	outros
altro	outras
altro	outra
altro	mais
altro	more
sotto	abaixo
sotto	sob
sotto	under
wikipedia	wikipédia
wikipedia	wikipedia
calcio	soccer
calcio	futebol
calcio	football
calcio	futebol
calcio	cálcio
famiglia	família
famiglia	familia
oltre	over
oltre	beyond
oltre	além
inoltre	igualmente
inoltre	também
numero	número
numero	numero
milano	milão
milano	milan
via	away
via	via
posto	lugar
posto	place
posto	local
posto	sítio
ottobre	outubro
maggio	may
maggio	maio
maggio	pode
ruolo	papel
gennaio	janeiro
modo	maneira
modo	way
nuovo	novo
nuovo	novas
nuovo	novos
nuovo	novidade
nuovo	nova
perché	porque
perché	pq
perché	porque
perché	porquê
casa	casa
casa	home
casa	casa
casa	lar
generale	generalidades
generale	gerais
generale	geral
generale	general
marzo	march
marzo	marchar
marzo	marcha
marzo	março
squadra	squad
squadra	pelotão
squadra	esquadrão
squadra	team
squadra	equipa
squadra	time
squadra	equipe
dicembre	dezembro
caso	case
caso	caso
sue	sue
giugno	june
giugno	junho
questi	estes
questi	essas
questi	estas
questi	esses
agosto	augusto
agosto	august
agosto	agosto
agosto	ago
agosto	agosto
luglio	julho
politico	político
politico	politico
politico	politico
politico	político
opera	opera
opera	ópera
opera	óperas
opera	opus
fra	fra
fra	entre
aprile	april
aprile	abril
pagina	pagina
pagina	página
pagina	page
periodo	periodo
periodo	período
novembre	novembro
giovanni	giovanni
giovanni	john
giovanni	joão
giovanni	joao
grazie	obg
grazie	obrigado
grazie	obrigada
grazie	valeu
insieme	juntos
insieme	juntas
lui	ele
morte	death
morte	morte
maria	marie
maria	maria
maria	mary
maria	maria
maria	maria
nuova	novo
nuova	novas
nuova	novos
nuova	novidade
nuova	nova
febbraio	fevereiro
febbraio	fev
febbraio	fevereiro
john	john
john	joão
john	joao
centro	centralizar
centro	centrar
centro	centro
centro	center
centro	centrar
centro	centralizar
centro	centro
centro	centre
inglese	ingles
inglese	inglês
quattro	four
quattro	quatro
interno	interior
interno	interiores
interno	internas
interno	internos
interno	interno
interno	interna
interno	interior
attività	atividades
attività	actividades
attività	atividades
attività	atividade
attività	actividade
alcune	alguns
alcune	algum
alcune	algumas
tutte	todas
tutte	tudo
tutte	todos
edizione	edição
qui	aqui
nord	norte
nord	north
nord	nord
diretto	dirigiu
diretto	direcionado
diretto	dirigido
diretto	directa
diretto	direta
diretto	diretos
diretto	direct
diretto	direto
esempio	exemplo
ultimo	último
ultimo	últimas
ultimo	last
ultimo	últimos
ultimo	última
sfondo	antecedentes
sfondo	fundo
versione	versão
provincia	província
attore	ator
attore	actor
coppa	coppa
coppa	xícara
coppa	copa
coppa	taça
coppa	chávena
coppa	copo
forma	forma
forma	shape
forma	formar
forma	forma
forma	formulário
codice	codex
codice	codigo
codice	código
oggi	hj
oggi	hoje
base	base
base	base
trova	encontrar
trova	encontre
trova	encontra
trova	achados
punto	punto
punto	ponto
punto	point
figlio	son
figlio	filho
corso	curso
corso	corso
corso	corso
allenatore	trainer
allenatore	formador
allenatore	treinador
allenatore	coach
allenatore	treinador
molti	muitos
molti	muitas
sistema	system
sistema	sistema
società	society
società	sociedade
società	empresa
società	company
società	companhia
maggiore	major
club	club
club	clube
regione	região
sud	sud
sud	sulistas
sud	sulista
sud	sul
sud	southern
sud	meridional
sud	sul
sud	south
discussione	discussão
discussione	discussões
discussione	debate
padre	pai
padre	padre
padre	padre
linea	line
linea	linha
linea	linea
santa	santo
santa	saint
santa	santa
santa	santa
pubblicato	publicado
pubblicato	postado
pubblicato	postou
pubblicato	postei
pubblicato	publicou
pubblicato	publicados
pubblicato	publicou
pubblicato	publicadas
pubblicato	publicada
pubblicato	publicado
carlo	charles
carlo	carlos
carlo	carlos
carlo	carl
carlo	carlo
carlo	karl
progetto	project
progetto	projeto
progetto	projecto
primi	primeira
primi	primeiros
primi	primeiramente
primi	primeiro
possono	pode
possono	podem
possono	lata
possono	can
mai	mai
mai	nunca
mai	never
sito	sítio
sito	site
lungo	longa
lungo	longos
lungo	longo
lungo	comprido
lungo	long
uso	uso
uso	utilização
uso	uso
uso	usar
uso	use
uso	utilizar
uso	utilização
tedesco	alemã
tedesco	alemães
tedesco	alemão
uniti	unidas
uniti	unida
uniti	united
uniti	unidos
lavoro	emprego
lavoro	job
lavoro	trabalho
lavoro	jó
lavoro	trabalhos
lavoro	trabalho
lavoro	trabalhar
lavoro	trabalhe
isbn	isbn
giorno	dia
principale	principais
principale	main
principale	principal
termine	termo
spesso	freqüentemente
spesso	frequentemente
spesso	freqüentemente
spesso	frequentemente
regno	reino
regno	kingdom
regno	reinar
regno	reinado
ben	ben
specie	espécies
specie	espécie
persone	pessoas
persone	povo
persone	gente
pagine	páginas
pagine	pagina
pagine	página
pagine	page
volte	vezes
volte	tempos
volte	times
set	conjunto
set	definir
set	set
set	definido
inizio	comece
inizio	comecem
inizio	iniciar
inizio	começa
inizio	início
inizio	começar
inizio	começando
inizio	iniciando
inizio	início
inizio	começo
jpg	jpg
episodio	episódios
episodio	episódio
rispetto	respeitar
rispetto	respeitem
rispetto	respeite
rispetto	respeito
francesco	francisco
francesco	francis
francesco	francesco
posizione	posição
genere	género
genere	gênero
genere	género
genere	gênero
genere	sexo
genere	género
genere	gênero
queste	estes
queste	essas
queste	estas
queste	esses
presidente	presidente
presidente	presidente
militare	militares
militare	militar
uomo	man
uomo	pá
uomo	cara
uomo	homem
meno	menos
meno	menos
meno	menos
campo	field
campo	campo
campo	campo
giorni	dias
carriera	carreira
carriera	carreiras
carriera	carreira
mar	mar
scritto	escrito
scritto	escritas
scritto	escritos
scritto	escrita
scritto	escreveu
scritto	escrevia
scritto	escrevi
ora	agora
territorio	territórios
territorio	território
gen	gen
gran	gran
antonio	anthony
antonio	antónio
antonio	antônio
antonio	antónio
antonio	antony
antonio	antônio
antonio	antónio
antonio	antônio
antonio	antonio
giuseppe	joseph
giuseppe	josé
giuseppe	giuseppe
diversi	diferente
diversi	diferentes
diversi	vários
diversi	varios
diversi	várias
quasi	quase
quasi	quase
data	data
data	data
data	dados
terra	earth
terra	terra
terra	land
terra	terrenos
terra	terras
terra	terra
terra	terra
presente	presentes
presente	presente
soprattutto	principalmente
soprattutto	especialmente
soprattutto	principalmente
allora	então
allora	depois
successo	sucessos
successo	êxito
successo	sucesso
opere	funciona
opere	obras
opere	trabalhos
opere	works
opere	trabalha
ordine	ordem
ordine	encomendar
ordine	encomenda
categoria	categoria
epoca	época
produzione	produção
strada	rua
strada	street
strada	rodoviário
strada	estrada
strada	road
corpo	body
corpo	corpo
col	col
quest	quest
quest	demanda
scrittore	escritora
scrittore	escritor
lug	lug
file	arquivos
file	ficheiros
file	arquivo
file	ficheiro
ultima	último
ultima	últimas
ultima	last
ultima	últimos
ultima	última
cura	cure
cura	curar
cura	cura
cura	cuidados
cura	cuidado
cura	care
francia	franca
francia	frança
lingua	lingua
lingua	língua
lingua	idioma
lingua	linguagem
zona	zona
zona	zone
zona	area
zona	área
livello	camada
livello	nivel
livello	nível
livello	level
battaglia	battle
battaglia	batalha
premio	prémio
premio	premium
premio	prémio
premio	premio
premio	prêmio
premio	prémio
premio	prêmio
attrice	atriz
attrice	actriz
ott	ott
disciplina	disciplina
momento	momento
mag	mag
sui	sui
studio	estudo
studio	estuda
studio	estude
studio	estudar
studio	estudio
studio	ateliê
studio	studio
studio	estúdio
studio	estúdios
oro	oro
oro	ouro
oro	gold
oro	dourado
singolo	solteira
singolo	solteiro
singolo	single
paese	pais
paese	país
diverse	diferente
diverse	diferentes
successivamente	posteriormente
successivamente	subsequentemente
cantante	cantora
cantante	singer
cantante	cantor
arte	art
arte	arte
età	idade
storico	histórico
storico	históricas
storico	histórica
storico	históricos
storico	historiador
storico	históricas
storico	histórico
storico	histórica
storico	históricos
vescovo	bispo
york	york
york	iorque
squadre	equipas
squadre	equipes
squadre	times
precedente	precedentes
precedente	precedente
precedente	anterior
precedente	anteriores
area	area
area	área
episodi	episódios
chi	chi
chi	oms
chi	who
chi	quem
paolo	paolo
paolo	paulo
paolo	paul
attraverso	através
attraverso	through
possibile	possivel
possibile	possíveis
possibile	possível
nov	nov
avere	tenha
avere	ter
servizio	serviço
regista	director
regista	directora
regista	diretora
regista	diretor
regista	realizador
regista	cineasta
punti	pontos
punti	pontos
fosse	fosse
fosse	fosses
repubblica	república
governo	governo
dato	dada
dato	dado
dato	dadas
dato	dei
dato	deu
originale	originais
originale	original
apr	abr
grandi	large
grandi	grande
grandi	grandes
grandi	grandi
grandi	ótima
grandi	grande
grandi	ótimo
grandi	big
grandi	grande
grandi	grandes
palazzo	palazzo
palazzo	palácio
palazzo	palace
giocatore	player
giocatore	reprodutor
giocatore	jogador
università	universidades
università	university
università	universidade
isola	ilha
isola	ilhas
quelle	essas
quelle	aqueles
quelle	esses
quelle	aquelas
capo	cape
capo	cabo
capo	capa
capo	chief
capo	chefe
capo	alcaide
capo	capo
capo	patroa
capo	patrão
capo	chefe
capo	boss
musica	music
musica	música
musica	musica
musica	músicas
divisione	divisão
luogo	lugar
luogo	place
luogo	local
luogo	sítio
ago	agulha
ago	agulhas
dic	dezembro
dic	dec
dic	dic
iii	iii
napoli	nápoles
parigi	paris
nonostante	apesar
sembra	parece
sembra	parece
sembra	looks
sembra	olhares
gioco	game
gioco	jogo
terzo	terceira
terzo	terço
terzo	terceiro
ufficiale	oficial
ufficiale	funcionário
ufficiale	official
ufficiale	oficiais
ufficiale	oficial
ufficiale	agente
ufficiale	policial
luigi	luiz
luigi	luis
luigi	luís
luigi	louis
luigi	louie
luigi	luigi
vittoria	win
vittoria	ganhe
vittoria	ganhar
vittoria	vencer
vittoria	vitória
vittoria	vittoria
vittoria	vitoria
vittoria	victory
vittoria	vitória
vittoria	victória
vittoria	vitoria
vittoria	victoria
vittoria	vitória
centrale	centrais
centrale	central
internazionale	internacional
internazionale	international
internazionale	internacionais
porta	porta
porta	porta
sei	seis
sei	six
sei	sei
presenti	presentes
presenti	presente
popolazione	população
america	america
america	américa
origine	origem
prodotto	produto
presenza	presença
libro	livro
libro	reservar
libro	livros
scuola	escola
immagine	foto
immagine	fotografia
immagine	imagem
immagine	image
immagine	imagem
esercito	militares
esercito	militar
esercito	exército
esercito	tropa
esercito	army
deve	mosto
deve	deve
deve	must
autore	autor
autore	autora
classifica	ranking
classifica	classificações
classifica	ranking
classifica	rankings
classifica	classificações
personaggio	persona
personaggio	carácter
personaggio	caractere
personaggio	personagem
personaggio	caracter
personaggio	caráter
importante	importante
importante	importantes
torneo	torneio
torneo	torneios
europa	europa
propria	própria
propria	own
propria	próprio
quelli	essas
quelli	aqueles
quelli	esses
quelli	aquelas
firenze	florença
comunità	comunidade
giovane	young
giovane	jovem
giovane	jovens
madre	mãe
madre	mamãe
stazione	estação
presenta	presentes
presenta	apresenta
vari	vários
vari	diversos
vari	várias
vari	vários
vari	diversos
vari	diversas
pietro	pete
pietro	pietro
pietro	pedro
pietro	peter
studi	estudos
fonte	fonte
fonte	origem
acqua	águas
acqua	agua
acqua	água
torino	turim
cinque	cinco
cinque	five
cinque	cinque
basso	baixa
basso	baixos
basso	low
basso	baixo
basso	bass
basso	baixo
partito	partido
partito	party
partito	festa
unità	unidades
unità	unidade
unità	unity
unità	unidade
fonti	fontes
marcatori	marcador
marcatori	marcadores
politica	politica
politica	política
lei	lei
lei	ela
lei	she
metà	metade
metà	meia
metà	meio
metà	half
metri	contadores
metri	metros
metri	medidores
metri	metro
metri	metros
alto	alto
alto	alto
alto	high
alto	altos
alto	altas
alto	alta
alto	alto
alto	tall
alto	altos
alto	altas
alto	alta
top	topo
top	top
testo	texto
usa	eua
usa	usa
tour	tour
tour	passeios
tour	tours
dati	data
dati	dados
teatro	teatro
teatro	teatro
procedura	procedimento
cardinale	cardeal
cardinale	cardinal
unico	únicos
unico	único
unico	única
unico	únicas
papa	papá
papa	papa
papa	papai
papa	papa
uomini	men
uomini	homens
visto	visto
visto	viu
visto	visa
visto	visto
visto	vistos
ricerca	procurar
ricerca	pesquisar
ricerca	pesquisa
ricerca	busca
ricerca	investigação
ricerca	pesquisa
ricerca	pesquisas
principali	principais
principali	main
principali	principal
massimo	max
massimo	máx
massimo	massimo
massimo	máximo
massimo	maximus
massimo	máximo
massimo	máxima
stile	style
stile	estilo
germania	alemanha
donna	mulher
donna	donna
donna	mulher
donna	fêmea
donna	feminino
superficie	superficie
superficie	superfície
alta	alto
alta	high
alta	altos
alta	altas
alta	alta
alta	alto
alta	tall
alta	altos
alta	altas
alta	alta
alta	alta
castello	castello
castello	castelo
distretto	distrito
nota	note
nota	nota
mesi	meses
moglie	mulher
moglie	esposa
ritorno	devolução
ritorno	retornar
ritorno	retorno
ritorno	regresso
ritorno	costas
ritorno	volta
ritorno	voltar
costruzione	construção
costruzione	construções
subito	imediato
subito	imediatamente
totale	total
canzone	canção
canzone	song
vista	vista
vista	vista
vista	ver
vista	visualizar
detto	said
detto	disse
attuale	correntes
attuale	atual
attuale	atuais
attuale	actual
attuale	corrente
note	notes
note	anotações
note	notas
varie	vários
varie	diversos
varie	várias
varie	diversos
varie	vários
varie	diversos
varie	diversas
altezza	altura
band	band
band	banda
chitarra	guitarra
chitarra	violão
robert	robert
robert	roberto
est	oriente
est	leste
est	east
est	est
fiume	rio
musicale	musical
musicale	musicais
figlia	filha
realtà	realidades
realtà	realidade
realtà	reality
fuori	fora
fuori	fora
fuori	out
monte	monte
monte	mount
monte	montar
monte	monte
contea	condado
contea	shire
contea	condado
museo	museus
museo	museu
forse	talvez
forse	talvez
protagonista	protagonista
legge	lei
legge	direito
legge	law
legge	leis
mario	mário
mario	mario
mario	mário
mario	marius
molte	muitos
molte	muitas
stadio	stadio
stadio	estádio
stadio	stadium
fase	fase
classe	turma
classe	classe
classe	aula
amore	amor
amore	love
amore	amo
michael	miguel
michael	michael
fratello	bro
fratello	mano
fratello	irmão
fratello	irmao
fratello	brother
sviluppo	desenvolvimento
sviluppo	evolução
prime	prime
pittore	pintora
pittore	pintor
comuni	municípios
comuni	comunas
comuni	municípios
comuni	comum
comuni	frequentes
comuni	common
comuni	frequente
pubblico	público
pubblico	audiência
pubblico	platéia
pubblico	plateia
pubblico	público
pubblico	públicas
pubblico	pública
pubblico	públicos
pubblico	publico
venezia	veneza
infine	enfim
infine	finalmente
media	mídia
media	media
media	médio
media	média
media	mídia
media	médio
media	média
media	meio
media	médium
struttura	estrutura
gray	gray
gray	cinzento
gray	cinza
paesi	países
personaggi	caracteres
personaggi	carateres
personaggi	personagens
londra	londres
gara	raça
gara	corrida
gara	race
sopra	acima
formazione	formação
formazione	treinamento
formazione	treinos
formazione	treino
formazione	formação
marco	marcus
marco	marco
marco	marcos
marco	mark
marco	marcar
marco	marca
marco	marcos
world	world
world	mundo
probabilmente	provavelmente
sant	sant
bene	boa
bene	bom
bene	bem
britannico	britânico
britannico	britânicos
britannico	british
romano	romana
romano	romanas
romano	roman
romano	romano
romano	romanos
romano	romano
informazioni	informações
informazioni	informação
utente	usuários
utente	utilizador
utente	usuário
italiani	italianos
italiani	italiana
italiani	italianos
italiani	italiano
locale	locais
locale	local
james	james
james	jaime
james	tiago
video	vídeo
video	video
video	vídeos
video	videos
giochi	games
giochi	jogos
disco	disquete
disco	disco
disco	disc
disco	disco
disco	discoteca
disco	disco
conte	earl
conte	conde
conte	conde
conte	conte
conte	count
conte	contagem
conte	conte
giapponese	japonesa
giapponese	japonês
giapponese	japão
giapponese	japoneses
direttore	director
direttore	directora
direttore	diretora
direttore	diretor
direttore	realizador
direttore	carcereiro
direttore	warden
direttore	diretor
peso	peso
peso	peso
meglio	melhor
meglio	melhores
meglio	melhor
meglio	melhores
meglio	best
figli	sons
figli	filhos
figli	crianças
figli	filhos
avevano	tive
avevano	tinha
avevano	teve
piccolo	small
piccolo	pequenos
piccolo	pequeno
piccolo	pequena
piccolo	pequenas
piccolo	pequeno
piccolo	pouco
piccolo	pequena
piccolo	little
piccolo	piccolo
campionati	campeonatos
unica	únicos
unica	único
unica	única
unica	únicas
importanti	importante
importanti	importantes
von	von
terza	terceira
terza	terço
terza	terceiro
occasione	ocasião
programma	programar
programma	programa
programma	programa
barra	barra
nominato	nomeados
nominato	nomeado
nominato	nomeados
nominato	indicado
nominato	nomeado
nominato	nomeada
noto	conhecida
noto	conhecido
noto	conhecidas
noto	conhecidos
testa	head
testa	cabeça
testa	cabeças
testa	cabeças
testa	chefes
romanzo	romance
romanzo	novela
potrebbe	poderiam
potrebbe	podia
potrebbe	poderia
potrebbe	podiam
jean	jean
forte	forte
forte	forte
forte	strong
forte	fortes
forte	forte
forte	fortaleza
forte	fort
forze	forcas
forze	forces
forze	forças
numerosi	numerosos
numerosi	inúmeros
numerosi	numerosas
william	william
william	willian
william	guilherme
impero	empire
impero	império
diritto	lei
diritto	direito
diritto	law
diritto	leis
start	comece
start	comecem
start	iniciar
start	começa
start	início
start	começar
mare	mare
mare	égua
mare	mar
unione	union
unione	união
unione	fusão
unione	fundir
unione	junção
unione	mesclar
unione	mesclagem
star	estrela
star	star
star	estrelas
piazza	quadrada
piazza	praça
piazza	square
piazza	quadrado
piazza	quadrados
piazza	piazza
potere	potência
potere	energia
potere	poder
potere	power
rgb	rgb
presenze	atendimento
presenze	presenças
presenze	comparecimento
senso	sentido
senso	senso
rete	net
rete	líquido
rete	líquidos
rete	rede
rete	network
rete	rede
lato	lateral
lato	lado
lato	side
forza	dosagem
forza	força
forza	forças
forza	force
forza	força
forza	forçar
superiore	superior
superiore	upper
superiore	superior
superiore	superiores
superiore	superior
breve	curto
breve	short
breve	curtas
breve	curta
breve	breves
breve	breve
lavori	trabalhos
lavori	trabalho
lavori	trabalhar
lavori	trabalhe
spagnolo	castelhano
spagnolo	espanhola
spagnolo	espanhóis
spagnolo	espanhol
van	carrinha
van	van
fronte	front
fronte	fachada
fronte	frente
fronte	testa
fronte	fronte
ovest	west
ovest	ocidente
ovest	oeste
andrea	andreas
andrea	andreia
andrea	andrea
andrea	andré
andrea	andrew
nato	born
nato	nascido
nato	nascida
nato	nasceu
nato	otan
nato	nato
dipartimento	departamento
controllo	controle
controllo	control
controllo	controlo
don	don
passato	passadas
passato	passados
passato	passado
caratteristiche	características
caratteristiche	características
caratteristiche	funcionalidades
edizioni	edições
dire	dizer
dire	say
dire	digam
dire	diga
dire	diz
guida	guia
diocesi	diocese
gridcolor	gridcolor
consiglio	concílio
consiglio	conselho
villa	villa
lightgrey	lightgrey
mappa	mapa
membri	sócios
membri	membros
pari	peer
pari	pares
pari	iguais
pari	igualar
pari	equal
pari	igual
giorgio	giorgio
giorgio	jorge
giorgio	george
problemi	problemas
problemi	problemas
antica	antiguidade
antica	antiga
antica	antigo
antica	antigos
antica	antiguidade
antica	ancião
darkgrey	darkgrey
problema	problemas
problema	problema
milioni	milhões
milioni	milhoes
mano	mão
mano	hand
chiamato	chamou
chiamato	chamada
chiamato	chamado
chiamato	chamados
migliore	melhor
migliore	melhores
migliore	melhor
migliore	melhores
migliore	best
pochi	poucas
pochi	poucos
parti	peças
parti	partes
giornalista	jornalista
giornalista	repórter
giornalista	reporter
mio	meu
mio	mina
mio	minha
mio	mio
festival	festival
civile	civil
civile	civis
civile	civil
civile	civis
evoluzione	evolution
evoluzione	evolução
valle	valle
valle	valley
valle	vale
luce	light
luce	luz
luce	leve
luce	luce
league	league
league	liga
lista	lista
lista	listar
compositore	compositor
compositore	compositora
sezione	seção
sezione	secção
ultimi	último
ultimi	últimas
ultimi	last
ultimi	últimos
ultimi	última
ultimi	últimos
ultimi	últimas
attualmente	actualmente
attualmente	atualmente
ore	horário
ore	horas
edificio	construção
edificio	construindo
edificio	edifício
edificio	prédio
dio	deus
dio	dio
casi	casos
casi	processos
inizia	começa
inizia	comece
inizia	comecem
inizia	iniciar
inizia	começa
inizia	início
inizia	começar
inizia	começar
inizia	comece
inizia	comecem
inizia	inicia
inizia	começa
sinistra	esquerdo
sinistra	left
sinistra	esquerda
sinistra	partiu
modello	model
modello	modelo
modello	modelo
istituto	instituto
aeroporto	aeroporto
velocità	velocidade
velocità	rapidez
velocità	velocidade
velocità	speed
velocità	velocidade
velocità	velocidades
certo	claro
imperatore	imperador
imperatore	imperadores
movimento	movimentação
movimento	movimentos
movimento	movimento
motore	motor
motore	motor
femminile	feminino
femminile	feminina
femminile	femininos
femminile	mulher
femminile	fêmea
femminile	feminino
vero	true
vero	verdadeiro
vero	verdade
vero	verdadeira
piccola	nenê
piccola	neném
piccola	bebé
piccola	bebê
piccola	baby
piccola	small
piccola	pequenos
piccola	pequeno
piccola	pequena
piccola	pequenas
piccola	pequeno
piccola	pouco
piccola	pequena
piccola	little
nuovi	novo
nuovi	novas
nuovi	novos
nuovi	novidade
nuovi	nova
style	style
style	estilo
valore	value
valore	valor
gruppi	grupos
bologna	bologna
bologna	mortadela
bologna	bolonha
inizialmente	inicialmente
love	amor
love	love
love	amo
cultura	cultura
spazio	espaço
spazio	space
troppo	também
troppo	demais
alessandro	alessandro
alessandro	alexandre
amico	companheiro
amico	mate
amico	cara
amico	amigo
amico	amiga
membro	membro
rock	rochedo
rock	rocha
rock	pedra
rock	rock
doppio	duplicar
doppio	dupla
doppio	duplo
doppio	dobro
doppio	duplos
doppio	duplas
formato	formato
formato	formatar
formato	formatação
vinto	venceu
vinto	won
vinto	ganhou
vinto	ganhado
mezzo	metade
mezzo	meia
mezzo	meio
mezzo	half
lunghezza	comprimento
essendo	sendo
essendo	ser
processo	processo
processo	julgamento
attacco	atacar
attacco	attack
attacco	ataquem
attacco	ataque
giro	giro
proprietà	propriedade
proprietà	imóvel
proprietà	propriedades
proprietà	imóveis
proprietà	propriedades
proprietà	apropriação
proprietà	propriedade
proprietà	posse
partita	game
partita	jogo
interpretato	interpretados
interpretato	interpretadas
interpretato	interpretado
interpretato	interpretada
spagna	espanha
utilizzato	utilizada
utilizzato	usada
utilizzato	usado
utilizzato	utilizado
utilizzato	utilizados
utilizzato	usados
morì	morreu
morì	morri
morì	morreram
morì	faleceu
titoli	títulos
titoli	títulos
http	http
colore	cores
colore	cor
colore	cores
colore	cor
vicino	vizinha
vicino	vizinho
vicino	perto
vicino	próximo
vicino	vizinha
vicino	vizinho
vicino	imediações
orientale	oriente
orientale	leste
orientale	east
orientale	orientais
orientale	oriental
orientale	orientais
orientale	oriental
orientale	leste
orientale	eastern
antico	antiguidade
antico	antiga
antico	antigo
antico	antigos
antico	antiguidade
antico	ancião
antico	antiga
antico	velho
antico	antigo
antico	velha
antico	velhos
località	localidade
man	man
man	pá
man	cara
man	homem
principe	principe
principe	prince
principe	príncipe
notte	noite
notte	night
dice	diz
mese	mês
des	des
nuove	novo
nuove	novas
nuove	novos
nuove	novidade
nuove	nova
cancellazione	anulação
cancellazione	cancelamento
cancellazione	eliminação
cancellazione	exclusão
cancellazione	apagamento
cancellazione	supressão
batteria	pilha
batteria	bateria
batteria	bateria
batteria	tambores
immagini	imagens
immagini	fotografias
immagini	fotos
immagini	imagens
argento	prateado
argento	silver
argento	prata
poeta	poeta
poeta	poetisa
tempi	vezes
tempi	tempos
tempi	times
persona	pessoa
persona	persona
rosso	vermelhas
rosso	vermelha
rosso	vermelho
rosso	vermelhos
rosso	red
massima	máximo
massima	máxima
massima	maxim
russo	russa
russo	russas
russo	russo
russo	russos
russo	russo
occidentale	west
occidentale	ocidente
occidentale	oeste
occidentale	ocidental
occidentale	ocidentais
occidentale	western
occidentale	oeste
comando	comando
comando	comandar
bianco	brancos
bianco	branco
bianco	white
bianco	brancas
bianco	branca
pur	pur
licenza	licenças
licenza	licença
licenza	licença
template	modelos
template	modelo
reti	redes
reti	redes
funzione	função
