yang	yang
jalan	rodoviário
jalan	estrada
jalan	road
gmt	gmt
cet	cet
utama	principais
utama	main
utama	principal
utama	primária
utama	primário
utama	primárias
utama	primários
banyak	muitos
banyak	muitas
salah	incorrecta
salah	incorreta
salah	incorretas
salah	incorrecto
salah	incorreto
salah	errado
salah	errada
apabila	quando
apabila	when
bahagian	divisão
bahagian	seção
bahagian	secção
bahagian	peças
bahagian	partes
bahagian	secções
bahagian	seções
bahagian	part
bahagian	parte
menggunakan	utilizar
menggunakan	usar
menggunakan	usando
menggunakan	utilizando
lagi	novamente
lagi	mais
lagi	more
jenis	type
jenis	digite
jenis	tipo
jenis	tipos
sungai	rios
sungai	sungai
sungai	rio
kota	cidade
kota	kota
jepun	japao
jepun	japão
jepun	japonesa
jepun	japonês
jepun	japão
jepun	japoneses
anak	anak
anak	criança
ada	ai
ada	ali
ada	aí
ada	lá
ada	ada
tanah	land
tanah	terrenos
tanah	terras
tanah	terra
tanah	solo
tanah	solos
tanah	terras
tanah	tanah
tanah	ground
tanah	terreno
national	national
national	nacionais
national	nacional
bersama	mútua
bersama	mútuo
bersama	juntos
bersama	juntas
dikenali	reconhecido
dikenali	reconheci
dikenali	reconhecidas
dikenali	reconhecidos
dikenali	reconhecida
dikenali	conhecida
dikenali	conhecido
dikenali	conhecidas
dikenali	conhecidos
dikenali	reconhecível
dikenali	reconhecíveis
hanya	só
hanya	apenas
sebelum	antes
air	águas
air	agua
air	água
air	águas
air	aguas
air	ar
air	air
sepanyol	espanha
sepanyol	castelhano
sepanyol	espanhola
sepanyol	espanhóis
sepanyol	espanhol
raja	raja
raja	king
raja	rei
perang	guerra
perang	war
perang	guerras
perang	wars
perang	guerras
wanita	senhoritas
wanita	senhoras
wanita	damas
wanita	mulher
wanita	mulheres
kuala	confluência
kuala	kuala
sistem	system
sistem	sistema
sistem	sistemas
pulau	pulau
pulau	ilha
pulau	ilhas
team	team
team	equipa
team	time
team	equipe
provinsi	província
provinsi	províncias
kanak	criança
termasuk	incluído
termasuk	incluídas
termasuk	incluso
termasuk	incluido
termasuk	incluídos
termasuk	incluindo
termasuk	inclusive
termasuk	inclusiva
termasuk	inclusivo
termasuk	inclui
pendidikan	educacionais
pendidikan	educação
pendidikan	educacional
pendidikan	educativo
pendidikan	educação
pendidikan	ensino
musim	temporada
musim	época
musim	estações
musim	temporadas
musim	seasons
penduduk	residentes
penduduk	moradores
penduduk	população
kini	agora
semasa	correntes
semasa	atual
semasa	atuais
semasa	actual
semasa	corrente
semasa	enquanto
carian	procuras
carian	pesquisas
carian	buscas
carian	procurar
carian	pesquisar
carian	pesquisa
carian	busca
cest	cest
kemudian	então
kemudian	depois
serbia	sérvia
serbia	sérvios
serbia	sérvio
serbia	sérvia
tiga	tres
tiga	three
tiga	três
tiga	tiga
keseluruhan	inteiras
keseluruhan	inteiros
keseluruhan	inteiro
tinggi	alto
tinggi	high
tinggi	altos
tinggi	altas
tinggi	alta
tinggi	superior
tinggi	altura
guru	professora
guru	professor
guru	professoras
guru	professores
czech	tcheca
czech	checo
czech	tcheco
czech	checa
wikipedia	wikipédia
wikipedia	wikipedia
melalui	via
melalui	através
melalui	through
setiap	cada
setiap	cada
menteri	ministro
menteri	ministra
menteri	ministros
semua	todas
semua	tudo
semua	todos
bulan	lua
bulan	moon
bulan	meses
bulan	mês
kapal	recipiente
kapal	embarcação
kapal	navio
kapal	nave
kapal	embarcação
kapal	navio
kapal	navios
kapal	naves
kecil	small
kecil	pequenos
kecil	pequeno
kecil	pequena
kecil	pequenas
kecil	tiny
kecil	minúsculo
taman	parque
taman	park
taman	jardim
taman	horta
taman	parques
album	álbum
album	album
album	álbuns
album	álbuns
azerbaijan	azerbaijão
azerbaijan	azerbaijão
new	novo
new	novas
new	novos
new	novidade
new	nova
club	club
club	clube
mukim	paróquia
mukim	freguesia
mukim	mukim
eropah	europa
eropah	europeu
eropah	europeia
eropah	europeias
inggeris	inglaterra
inggeris	england
inggeris	ingles
inggeris	inglês
gambar	foto
gambar	fotografia
gambar	imagem
gambar	fotografias
gambar	fotos
gambar	imagens
gambar	fotografias
gambar	fotos
batu	stones
batu	pedras
batu	stone
batu	pedra
batu	pedras
batu	batu
batu	rochedo
batu	rocha
batu	pedra
batu	rock
buku	livros
rumah	home
rumah	casa
rumah	lar
rumah	casas
rumah	casa
bola	bola
bola	ball
kedudukan	posição
kedudukan	classificações
kedudukan	posicionamento
huruf	cartas
huruf	letras
huruf	letra
huruf	carta
itali	itália
itali	italiana
itali	italianos
itali	italiano
laporan	relatório
laporan	denunciar
laporan	relatar
laporan	denunciar
laporan	relatórios
laporan	relatórios
laporan	denúncias
data	data
data	dados
flag	flags
flag	bandeiras
china	porcelana
china	china
china	chineses
china	chinesa
china	chinês
pusat	centros
pusat	centros
pusat	centrais
pusat	central
pusat	centralizar
pusat	centrar
pusat	centro
pusat	center
pusat	centrar
pusat	centralizar
pusat	centro
pusat	centre
sultan	sultão
sultan	sultan
country	pais
country	país
paling	most
rasmi	oficial
rasmi	funcionário
rasmi	official
rasmi	oficiais
murid	discípulos
murid	alunos
murid	estudantes
murid	discípulos
murid	discípulo
kali	kali
bersatu	unificado
bersatu	unificada
bersatu	unidas
bersatu	unida
bersatu	united
bersatu	unidos
bersatu	unir
bersatu	unam
masih	ainda
naib	vício
naib	vice
anjing	cão
anjing	cadela
anjing	dog
anjing	cachorro
anjing	cães
anjing	cachorros
mula	comece
mula	comecem
mula	iniciar
mula	começa
mula	início
mula	começar
semula	novamente
awal	early
awal	cedo
pelakon	actores
pelakon	atores
pelakon	atriz
pelakon	actriz
pelakon	ator
pelakon	actor
terhadap	contra
peta	mapa
peta	mapas
peta	mapa
bentuk	forma
bentuk	shape
pernah	ever
pernah	nunca
bin	bin
waktu	hora
waktu	horário
waktu	tempo
waktu	time
kereta	carro
kereta	automóvel
kereta	automóveis
kereta	carros
kereta	treinar
kereta	trem
kereta	comboio
kereta	comboios
kuasa	potências
kuasa	poderes
kuasa	powers
kuasa	competências
kuasa	potência
kuasa	energia
kuasa	poder
kuasa	power
sejarah	históricas
sejarah	histórico
sejarah	histórica
sejarah	históricos
sejarah	historia
sejarah	história
walaupun	embora
walaupun	embora
report	relatório
report	denunciar
report	relatar
masjid	masjid
masjid	mesquitas
masjid	mesquita
sendiri	alone
sendiri	sozinha
sendiri	sozinho
sendiri	sozinhos
sendiri	própria
sendiri	own
sendiri	próprio
piala	troféu
piala	xícara
piala	copa
piala	taça
piala	chávena
piala	copo
pecahan	repartição
pecahan	detalhamento
pecahan	desagregação
pecahan	discriminação
pecahan	fracções
pecahan	frações
pecahan	avarias
pecahan	discriminações
pecahan	fracção
pecahan	fração
kira	kira
kira	calcula
kira	calcular
kira	calcule
pilihan	escolha
pilihan	facultativa
pilihan	opcionais
pilihan	opcional
pilihan	facultativo
pilihan	escolhas
sejak	since
sejak	desde
agama	religiões
agama	religião
agama	religiosos
agama	religiosa
agama	religioso
agama	religiosas
agama	religiões
pos	pos
pos	postar
pos	publicar
pos	publicação
pos	pós
pos	post
pos	postal
jakarta	jacarta
universiti	universidades
universiti	university
universiti	universidade
antarabangsa	internacional
antarabangsa	international
antarabangsa	internacionais
kuno	antiga
kuno	antigo
kuno	antigos
kuno	antiguidade
kuno	ancião
tiada	nenhum
tiada	nenhuma
parti	partido
parti	party
parti	festa
parti	festas
parti	partidos
bermula	iniciado
bermula	comecei
bermula	começou
bermula	começaram
bermula	iniciou
bermula	inicia
bermula	começa
bermula	começando
bermula	iniciando
bermula	começa
para	pará
pula	pula
saya	saya
pelbagai	múltiplas
pelbagai	múltiplos
pelbagai	múltipla
pelbagai	múltiplo
pelbagai	multi
pelbagai	vários
pelbagai	diversos
pelbagai	várias
kadar	taxa
kadar	classifique
kadar	taxas
kadar	tarifas
bukan	não
perak	perak
perak	prateado
perak	silver
perak	prata
meter	metro
meter	contadores
meter	metros
meter	medidores
meter	medidor
meter	contador
meter	métrica
meter	metros
abdul	abdul
asia	asiáticas
asia	asiática
asia	asiático
asia	asiáticos
asia	ásia
burung	ave
burung	bird
burung	passarinho
burung	pássaro
burung	aves
burung	pássaros
burung	aves
september	setembro
bukit	bukit
bukit	colina
bukit	hill
diri	auto
diri	self
kepelbagaian	diversidades
kepelbagaian	diversidade
kepelbagaian	variedade
kepelbagaian	variety
kepelbagaian	diversificar
kepelbagaian	diversificação
kepelbagaian	variados
kepelbagaian	variante
jantina	género
jantina	gênero
jantina	sexo
jantina	sexos
jantina	gêneros
jantina	sex
jantina	sexo
januari	janeiro
pokok	árvore
pokok	arvore
pokok	árvores
pokok	arvores
jun	jun
jun	june
jun	junho
bar	barras
bar	bares
bar	barra
bar	bar
perdana	prime
pentadbiran	administrador
pentadbiran	administradora
pentadbiran	administração
pentadbiran	administradores
ibu	mãe
ibu	mamãe
ibu	mãe
ibu	mamãe
cina	porcelana
cina	china
cina	chineses
cina	chinesa
cina	chinês
ogos	dezembro
ogos	dec
ogos	augusto
ogos	august
ogos	agosto
datuk	avô
datuk	vovô
datuk	vô
datuk	avô
datuk	vovô
datuk	avo
nombor	número
nombor	numero
nombor	numeros
nombor	números
siri	series
siri	série
siri	séries
siri	siri
mungkin	talvez
mungkin	talvez
rakyat	rakyat
rakyat	folk
rakyat	pessoas
rakyat	povo
rakyat	gente
jpg	jpg
bahan	ingredientes
bahan	materiais
bahan	material
bahan	materiais
lama	lama
imagesize	imagesize
populasi	população
april	april
april	abril
empat	four
empat	quatro
kode	codigo
kode	código
ideologi	ideologia
ideologi	ideologias
muzik	music
muzik	música
muzik	musica
muzik	músicas
mac	mac
mac	march
mac	marchar
mac	marcha
mac	março
biasa	habitual
biasa	costume
biasa	usual
biasa	regulares
biasa	regular
bangunan	construção
bangunan	construindo
bangunan	edifício
bangunan	prédio
bangunan	edifícios
bangunan	imóveis
bangunan	prédios
pesawat	avião
pesawat	aeronave
pesawat	aviões
pesawat	aeronaves
pesawat	aviões
pesawat	avião
manusia	humanos
manusia	humano
manusia	humanas
manusia	humana
manusia	human
nasional	nasional
mei	may
mei	maio
mei	pode
mei	mei
garuda	garuda
november	novembro
zaman	zaman
british	britânico
british	britânicos
british	british
berjaya	sucesso
berjaya	sucessos
berjaya	êxito
berjaya	sucesso
hidup	vida
hidup	life
anugerah	dádiva
anugerah	presente
anugerah	dom
anugerah	prémio
anugerah	prêmio
anugerah	prémios
anugerah	premiação
anugerah	awards
anugerah	prêmios
lumpur	lama
lumpur	lodo
johor	johor
juta	milhões
juta	milhão
utc	utc
location	localização
mampu	capaz
mampu	capazes
arab	árabe
arab	árabes
arab	arábia
arab	árabe
arab	árabes
arab	árabes
biasanya	geralmente
biasanya	normalmente
biasanya	habitualmente
biasanya	usualmente
biasanya	normalmente
biasanya	tipicamente
pembangunan	desenvolvimento
pembangunan	evolução
membaca	ler
membaca	lendo
membaca	leitura
disember	dezembro
lahir	born
lahir	nascido
lahir	nascida
lahir	nasceu
lahir	parto
lahir	nascimento
perlawanan	partidas
perlawanan	correspondências
perlawanan	fósforos
perlawanan	resistências
perlawanan	resistência
peringkat	fileiras
selangor	selangor
politik	politica
politik	política
politik	politico
politik	político
united	unidas
united	unida
united	united
united	unidos
julai	julho
julai	nov
tanpa	sem
label	rótulos
label	etiquetas
label	rótulo
label	etiqueta
label	label
label	gravadora
udara	ar
udara	air
gunung	montanha
gunung	monte
gunung	mount
gunung	montar
majlis	concílio
majlis	conselho
majlis	ocasião
oktober	outubro
sukan	desporto
sukan	esporte
sukan	desporto
sukan	esportes
sukan	desportos
kebanyakan	most
seri	series
seri	série
seri	séries
seri	seri
asal	origem
sahaja	só
sahaja	apenas
sahaja	somente
sahaja	unicamente
tentang	sobre
norway	noruegueses
norway	norueguesa
norway	norueguês
norway	noruega
sebahagian	parcial
sebahagian	parciais
apa	apa
diterbitkan	publicados
diterbitkan	publicou
diterbitkan	publicadas
diterbitkan	publicada
diterbitkan	publicado
hak	direitos
mata	eyes
mata	olhos
mata	eye
mata	olho
mata	olhos
mata	mata
masyarakat	society
masyarakat	sociedade
masyarakat	sociedades
terbaik	melhor
terbaik	melhores
terbaik	best
isbn	isbn
terdiri	composta
terdiri	consiste
membentuk	formando
membentuk	moldagem
singapura	singapura
singapura	cingapura
abad	abad
abad	século
abad	century
ketinggian	altitude
ketinggian	heights
ketinggian	alturas
ketinggian	elevação
ketinggian	altura
liga	ligas
liga	léguas
liga	liga
liga	league
liga	liga
korea	coreanos
korea	coreana
korea	coreano
korea	coreanos
korea	coréia
korea	korea
korea	coreia
keluarga	familias
keluarga	famílias
keluarga	família
keluarga	familia
watak	carácter
watak	caractere
watak	personagem
watak	caracter
watak	caráter
watak	caracteres
watak	carateres
watak	personagens
sumber	fonte
sumber	origem
sumber	recursos
sumber	recurso
sumber	recursos
sumber	fontes
mengikut	segue
menyebabkan	causa
menyebabkan	causas
membawa	transportando
membawa	trazendo
pejabat	funcionários
pejabat	oficiais
pejabat	gabinetes
pejabat	escritórios
pejabat	estância
pejabat	gabinete
pejabat	escritório
saint	santo
saint	saint
saint	santa
menerima	recebendo
menerima	recebimento
menerima	receber
menerima	receber
menerima	recebe
menerima	recebem
menerima	receba
menerima	aceita
dasar	políticas
dasar	política
anda	tu
anda	você
anda	vc
azt	azt
aras	aras
aras	níveis
aras	nivel
aras	nível
aras	level
februari	fevereiro
kata	diz
kata	kata
ramai	lotados
ramai	lotado
ramai	cheio
ramai	lotada
terkenal	renomado
kementerian	ministério
kurang	menos
ahmad	amam
ahmad	ahmad
aircraft	avião
aircraft	aeronave
aircraft	aviões
aircraft	aeronaves
dewan	dewan
dewan	concílio
dewan	conselho
juara	campeão
juara	campeã
juara	champion
juara	campeões
juara	champions
sering	freqüentemente
sering	frequentemente
australia	australiana
australia	australianos
australia	austrália
australia	australiano
australia	australian
australia	austrália
australia	montar
web	web
web	teia
aceh	aceh
kerja	trabalhos
kerja	trabalho
kerja	trabalhar
kerja	trabalhe
dibina	construída
dibina	construídos
dibina	construídas
dibina	construído
dibina	construída
dibina	construídos
dibina	construído
panas	quente
panas	gostosa
panas	gostosas
panas	heat
panas	calor
reference	referência
reference	referencia
group	grupo
group	agrupar
alam	alam
alam	natureza
http	http
kelas	classes
kelas	turmas
kelas	aulas
kelas	turma
kelas	classe
kelas	aula
rendah	baixa
rendah	baixos
rendah	low
rendah	baixo
kod	codigo
kod	código
kod	códigos
bumi	earth
bumi	terra
bumi	terras
bumi	terráqueos
bumi	bumi
ketiga	terceira
ketiga	terço
ketiga	terceiro
daya	daya
panjang	comprimento
panjang	longa
panjang	longos
panjang	longo
panjang	comprido
panjang	long
bidang	fields
bidang	campos
bidang	field
bidang	campo
lima	lima
lima	cinco
lima	five
kelab	club
kelab	clube
kelab	clubs
kelab	discotecas
kelab	clubes
video	vídeo
video	video
video	vídeos
video	videos
api	fire
api	fogueira
api	fogo
api	incêndio
api	api
api	chama
api	chamas
api	chamas
sri	sri
umum	generalidades
umum	gerais
umum	geral
umum	general
mohd	mohd
owl	coruja
owl	corujas
keadaan	estaduais
keadaan	state
keadaan	estado
keadaan	estadual
sarawak	sarawak
memberi	dar
memberi	dando
cara	maneiras
cara	cara
perkhidmatan	serviços
perkhidmatan	serviço
unit	unidades
unit	unidade
sangat	muito
sangat	fortemente
persekutuan	aliança
persekutuan	alliance
persekutuan	federação
persekutuan	federal
persekutuan	federais
persekutuan	companheirismo
persekutuan	irmandade
persekutuan	alianças
makanan	alimentação
makanan	alimentos
makanan	alimento
makanan	comida
makanan	comidas
makanan	alimentos
ekonomi	economia
ekonomi	econômico
ekonomi	econômica
ekonomi	economia
versi	versão
versi	versões
sementara	temporários
sementara	temporariamente
sementara	temporário
sementara	temporária
sementara	temporárias
haiwan	animais
haiwan	animais
haiwan	animal
sabah	sabah
sabah	sabá
penting	importante
penting	importantes
penting	essencial
penting	essenciais
merah	vermelhas
merah	vermelha
merah	vermelho
merah	vermelhos
merah	red
seni	arts
seni	artes
seni	art
seni	arte
perlu	need
perlu	preciso
perlu	precisa
perlu	necessidade
sekali	outrora
sekali	once
longd	longd
sdn	sdn
stesen	estação
stesen	estações
latns	latns
longew	longew
polis	cop
polis	polícia
polis	policia
muda	young
muda	jovem
muda	jovens
kelantan	kelantan
amat	amat
amat	extremamente
fail	arquivos
fail	ficheiros
fail	arquivo
fail	ficheiro
serangan	ataca
serangan	atentados
serangan	ataques
serangan	atacar
serangan	attack
serangan	ataquem
serangan	ataque
serangan	assalto
serangan	agressão
putih	brancos
putih	branco
putih	white
putih	brancas
putih	branca
berbeza	difere
berbeza	diferente
berbeza	diferentes
berbeza	diferem
berbeza	varia
haji	hajj
haji	haji
sains	ciências
sains	ciência
sains	ciências
gol	gol
gol	gol
gol	objetivo
gol	golo
gol	baliza
gol	meta
melaka	malaca
melaka	melaka
hasil	resultados
hasil	resultados
hasil	resultado
hasil	rendimento
penyanyi	cantoras
penyanyi	cantores
penyanyi	cantora
penyanyi	singer
penyanyi	cantor
permainan	gaming
permainan	game
permainan	jogo
permainan	games
permainan	jogos
awam	público
awam	públicas
awam	pública
awam	públicos
awam	publico
muhammad	muhammad
muhammad	maomé
badan	body
badan	corpo
maka	maka
tempatan	localmente
tempatan	locais
tempatan	local
tempatan	locais
tempatan	moradores
tempatan	localidade
kejohanan	concursos
kejohanan	competições
kejohanan	campeonatos
kejohanan	campeonato
kejohanan	championship
kejohanan	torneio
kejohanan	torneios
berasal	originado
berasal	originou
berasal	originadas
berasal	originados
berasal	derivado
berasal	derivada
berasal	derivadas
com	com
komuniti	comunidades
komuniti	comunidade
belanda	holanda
belanda	holanda
belanda	holland
belanda	holandês
belanda	holandeses
belanda	neerlandês
belanda	dutch
menunjukkan	mostrando
menunjukkan	indica
kaki	perna
kaki	pés
kaki	foot
kaki	pé
kaki	pernas
nepal	nepal
cinta	amor
cinta	love
cinta	amo
bermain	jogar
bermain	tocando
bermain	jogando
bermain	brincando
belakang	atrás
belakang	costas
belakang	volta
belakang	voltar
belakang	retaguarda
belakang	traseiro
belakang	traseiros
belakang	traseira
pengguna	utilizadores
pengguna	usuários
pengguna	usuários
pengguna	utilizador
pengguna	usuário
tempoh	duração
tempoh	periodo
tempoh	período
tempoh	períodos
popular	popular
popular	populares
maklumat	info
maklumat	informações
maklumat	informação
menentang	opor
hitam	preta
hitam	black
hitam	preto
hitam	negro
hitam	pretas
shah	shah
shah	xá
kemudiannya	então
kemudiannya	depois
kemudiannya	depois
memberikan	dar
memberikan	dando
pegawai	oficiais
pegawai	oficial
pegawai	agente
pegawai	policial
akhirnya	eventualmente
akhirnya	enfim
akhirnya	finalmente
warna	cores
warna	cores
warna	cor
warna	cores
warna	cores
warna	cor
city	cidade
penggunaan	uso
penggunaan	utilização
hampir	quase
hampir	quase
terbesar	maiores
terbesar	maior
terbesar	greatest
terbesar	maiores
terbesar	maior
latm	latm
longm	longm
program	programar
program	programa
program	programa
program	programas
perkataan	ditos
perkataan	ditados
perkataan	provérbios
perkataan	word
perkataan	palavra
perkataan	palavras
jawatankuasa	comitê
jawatankuasa	comite
jawatankuasa	comissão
jawatankuasa	comité
seed	semente
seed	sementes
terengganu	terengganu
parlimen	parlamentar
parlimen	parlamentares
parlimen	parlamento
london	londres
dianggap	considerada
dianggap	considerados
dianggap	considerou
dianggap	considerado
dianggap	assumido
dianggap	assumidos
dianggap	assumidas
dianggap	assumiu
dianggap	assumida
dianggap	considerado
menyertai	aderiram
menyertai	entrou
menyertai	aderiu
menyertai	juntou
menyertai	juntando
sesetengah	alguns
sesetengah	algum
sesetengah	algumas
tenggara	sudeste
hutan	florestas
hutan	floresta
hutan	bosque
hutan	bosques
hutan	floresta
hutan	bosque
hutan	florestas
hutan	forest
contoh	amostra
contoh	amostras
contoh	exemplo
contoh	exemplos
bintang	estrela
bintang	star
bintang	estrelas
bintang	estrelas
bintang	stars
dikeluarkan	emitida
dikeluarkan	emitidos
dikeluarkan	emitiu
dikeluarkan	emitido
dikeluarkan	emitidas
dikeluarkan	removida
dikeluarkan	removidos
dikeluarkan	removidas
dikeluarkan	eliminado
dikeluarkan	removido
dikeluarkan	lançado
dikeluarkan	libertado
dikeluarkan	liberado
dikeluarkan	liberada
dikeluarkan	divulgado
dikeluarkan	solto
spesies	espécies
spesies	espécie
diadakan	realizada
diadakan	realizado
diadakan	segurou
sekarang	agora
sudah	já
sudah	ja
pengarah	director
pengarah	directora
pengarah	diretora
pengarah	diretor
pengarah	realizador
pengarah	diretores
pengarah	realizadores
pengarah	directores
kita	kita
world	world
world	mundo
fifa	fifa
pantai	praia
pantai	praias
pantai	praia
pantai	praias
pertempuran	combate
pertempuran	batalhas
pertempuran	battle
pertempuran	batalha
afrika	áfrica
afrika	africana
afrika	africanos
afrika	africano
sembilan	sembilan
sembilan	nove
sembilan	nine
jam	horário
jam	horas
jam	hora
jam	relógio
drama	drama
drama	dramas
drama	dramas
istilah	terminologia
masing	respectivamente
masing	respetivamente
kedah	kedah
top	topo
top	top
portal	portais
portal	portal
masalah	problemas
masalah	problema
masalah	problemas
masalah	problemas
masalah	sarilhos
masalah	encrenca
john	john
john	joão
john	joao
mati	morra
mati	die
mati	morram
mati	morre
mati	morrer
mati	morta
mati	morto
mati	mortos
mati	dead
mengandungi	contém
merujuk	referindo
berkenaan	aplicável
berkenaan	aplicáveis
ali	ali
pelajaran	ensinamentos
pelajaran	lições
pelajaran	aulas
pelajaran	lição
ikan	peixes
ikan	peixe
pinang	pinang
asli	genuíno
asli	genuína
asli	genuínos
asli	genuínas
membantu	ajudando
membantu	ajudar
membantu	útil
membantu	úteis
membantu	socorro
membantu	ajude
membantu	ajudar
membantu	ajuda
haute	haute
berbanding	comparado
berbanding	comparada
berbanding	comparados
khas	especialidades
khas	promoções
khas	especiais
khas	khas
khas	típico
khas	típicas
khas	típicos
khas	típica
rusia	russa
rusia	russas
rusia	russo
rusia	russos
rusia	russia
rusia	rússia
rusia	russos
padang	padang
keputusan	decisão
keputusan	decisões
keputusan	resultados
keputusan	resultado
bandaraya	cidade
bandaraya	cidades
