ve	og
eski	old
eski	gammel
eski	gammal
eski	gamle
eski	oldies
önemli	fremhever
önemli	høydepunkter
önemli	høydepunktene
önemli	viktig
önemli	betydelig
önemli	vesentlig
önemli	betydningsfullt
madde	substans
madde	klausulen
madde	materiell
madde	materiale
madde	materie
madde	artikkel
madde	artikkelen
sağlık	velvære
sağlık	medisinsk
sağlık	helsa
sağlık	helse
genel	generisk
genel	totalt
genel	generell
genel	generelt
genel	general
mart	mart
mart	marsjer
mart	march
mart	marsj
mart	mars
mart	marsjere
adı	namn
adı	navnet
adı	navn
film	filmer
film	movie
film	film
film	film
film	kino
film	filmer
haziran	juni
haziran	june
mayıs	mai
mayıs	may
dosya	arkiv
dosya	filer
dosya	filene
dosya	mapper
dosya	fil
ocak	jan
ocak	januar
yıl	årsmodell
yıl	året
yıl	år
dan	dan
kasım	november
kasım	qasim
avrupa	europe
avrupa	europa
avrupa	europa
avrupa	europeiske
avrupa	europeisk
avrupa	european
ama	men
karşı	disken
karşı	mot
toplam	levetid
toplam	livstid
toplam	sum
toplam	summen
toplam	totalt
toplam	totale
toplam	total
toplam	totalt
jpg	jpg
ikinci	sekund
ikinci	andre
ikinci	second
eylül	september
ağustos	august
içinde	innenfor
içinde	innafor
içinde	inside
içinde	innsiden
içinde	innvendig
içinde	inne
içinde	innenfor
içinde	innen
temmuz	juli
temmuz	july
önce	before
önce	før
önce	første
önce	først
önce	forst
önce	first
tüm	helhet
tüm	hel
tüm	whole
den	hiet
nisan	april
resim	bildet
resim	bilde
resim	bildet
resim	bilde
resim	malerkunst
resim	maleri
resim	tegning
resim	trekning
resim	tegner
resim	tegne
üniversitesi	university
üniversitesi	universitet
üniversitesi	universitetet
ye	spis
ye	eter
ye	spises
ye	spise
ye	ete
ye	eat
ekim	oktober
ekim	october
ekim	okt
ekim	oct
şehir	town
şehir	byen
şehir	by
şehir	city
şehir	byen
şehir	poststed
şehir	by
şehir	urban
şehir	urbane
ptt	ptt
zaman	tid
zaman	klokkeslett
zaman	gang
bazı	some
bazı	noen
bazı	enkelte
aralık	desember
aralık	dec
aralık	intervall
köy	landsby
köy	village
köy	bygda
yüksek	high
yüksek	rus
yüksek	høy
yüksek	høyt
yüksek	høgt
yüksek	høyere
birçok	mangt
birçok	many
birçok	mangen
birçok	mange
şubat	februar
şubat	feb
sadece	berre
sadece	only
sadece	bare
sadece	kun
sadece	berre
sadece	akkurat
sadece	bare
sadece	nettopp
sadece	just
yol	sti
yol	route
yol	ruta
yol	rute
yol	ruten
yol	veg
yol	måte
yol	way
yol	veien
yol	road
yol	vei
fakat	men
grup	band
grup	gruppe
grup	gruppen
takım	avdeling
takım	squad
takım	troppen
takım	lag
takım	laget
takım	team
kendi	own
kendi	eget
kendi	eie
kendi	egen
şekilde	veg
şekilde	måte
şekilde	way
tek	singler
tek	single
tek	single
tek	singel
tek	enslig
bilgi	info
bilgi	informasjon
bilgi	informasjon
bilgi	informasjonen
bilgi	opplysninger
bilgi	kunnskap
kez	tidspunkter
kez	tider
kez	tidene
kez	ganger
kez	times
hakkında	om
hakkında	angående
hakkında	omtrent
osmanlı	osmanske
latm	latm
devlet	stat
devlet	staten
devlet	delstater
devlet	state
devlet	tilstand
devlet	delstat
devlet	regjering
ankara	ankara
colspan	colspan
üç	tre
üç	three
tarihi	årstall
tarihi	dato
tarihi	date
tarihi	historisk
tarihi	historikk
tarihi	history
tarihi	historie
başladı	started
başladı	begynte
başladı	begynt
başladı	startet
başladı	starta
başladı	begynt
küçük	lite
küçük	small
küçük	små
küçük	smått
küçük	liten
küçük	lil
küçük	lill
küçük	lille
küçük	lite
küçük	liten
müzik	music
müzik	musikk
gelen	innkommende
resmi	formell
resmi	formelle
resmi	formelt
resmi	bildet
resmi	bilde
resmi	offisielt
resmi	offisiell
resmi	official
resmi	offisielle
kabul	enig
kabul	avtalt
kabul	aksept
kabul	godtar
kabul	aksepterer
kabul	godkjenninger
kabul	godtar
kabul	godta
kabul	akseptere
kabul	aksepter
kabul	aksepterer
kabul	godtatt
kabul	godtas
kabul	akseptert
kabul	godkjent
kabul	aksepterte
kabul	enig
devam	fortsett
devam	fortsette
devam	holde
devam	behold
devam	hold
devam	keep
kupası	cupen
kupası	kopp
kupası	beger
kupası	cup
fazla	overflod
fazla	overflødig
fazla	overkant
okulu	skolen
okulu	skole
okulu	skulen
okulu	skule
aldı	tatt
aldı	tok
aldı	avla
aldı	mottok
aldı	mottatte
aldı	mottatt
em	sug
em	suck
em	suge
sahip	dominus
sahip	fremhever
sahip	sahib
farklı	annerledes
farklı	ulike
farklı	forskjellige
farklı	forskjellig
futbol	fotball
ileti	melding
ileti	budskap
ileti	beskjed
doğru	presis
doğru	nøyaktig
doğru	saklig
doğru	korrekt
doğru	nøyaktige
doğru	riktig
doğru	høyre
doğru	rett
doğru	ekte
doğru	sant
doğru	true
doğru	sanne
doğru	riktig
doğru	korriger
doğru	korrekt
doğru	korrigere
doğru	riktige
tarım	landbruks
tarım	landbruk
tarım	landbruk
tarım	jordbruk
on	tier
on	ten
on	ti
özel	exclusive
özel	eksklusive
özel	eksklusivt
özel	eksklusiv
özel	menig
özel	privat
özel	enerom
özel	private
özel	spesielt
özel	special
özel	spesiell
özel	spesielle
özel	spesial
biri	nokon
biri	noen
biri	one
biri	en
biri	ett
biri	én
alanı	field
alanı	feltet
alanı	felt
alanı	jorde
alanı	areal
alanı	område
alanı	området
alanı	area
vikipedi	wikipedia
uzun	høy
uzun	utvidet
uzun	forlenget
uzun	lenge
uzun	lang
uzun	lange
uzun	lengter
uzun	long
şarkı	syngende
şarkı	synger
şarkı	synging
şarkı	sang
şarkı	sanger
şarkı	songs
şarkı	sang
şarkı	låt
şarkı	sangen
şarkı	song
eden	eden
lig	league
lig	forbund
lig	liga
orta	middle
orta	midtre
orta	midten
orta	medium
orta	middels
orta	midten
orta	mid
orta	sentrum
orta	center
orta	senter
orta	senter
orta	centre
oyuncu	player
oyuncu	spiller
oyuncu	aktør
oyuncu	skuespiller
oyuncu	skuespillerinnen
oyuncu	skuespillerinne
oyuncu	skuespiller
geri	bakover
geri	attende
geri	back
geri	tilbake
geri	rygg
geri	baklengs
geri	bakover
mesaj	tekst
mesaj	teksten
mesaj	melding
mesaj	budskap
mesaj	beskjed
mesaj	beskjeder
mesaj	meldinger
elektrik	elektrisitet
elektrik	elektrisk
ardından	etter
ardından	after
ardından	etterpå
ardından	efter
merkezi	central
merkezi	sentral
merkezi	sentralt
merkezi	sentrum
merkezi	center
merkezi	senter
merkezi	senter
merkezi	centre
kısa	kortere
kısa	kort
kısa	short
kısa	korte
kısa	kortfattet
güney	sørlige
güney	southern
güney	søndre
güney	syd
güney	syden
güney	sør
güney	south
almanya	tyskland
kişi	person
kişi	personen
değil	ikke
değil	not
değil	ikkje
kuzey	nordover
kuzey	north
kuzey	nord
kuzey	nordlige
kuzey	northern
çeşitli	varierte
çeşitli	variert
çeşitli	variasjon
çeşitli	diverse
çeşitli	ymse
çeşitli	diverse
açıklama	caption
açıklama	bildeteksten
açıklama	bildetekst
açıklama	forklaring
açıklama	skildring
açıklama	beskrivelse
açıklama	beskrivelsen
team	lag
team	laget
team	team
ortaya	avsløre
ortaya	avdekke
bilgileri	info
bilgileri	informasjon
fransa	frankrike
fransa	france
ingilizce	engelsk
olmak	being
amerika	amerika
amerika	america
amerika	usa
el	hånd
el	hand
başka	annet
başka	else
burada	her
yok	ingen
yok	niks
yok	nope
gol	innsjø
gol	sjø
gol	lake
gol	mål
gol	goals
gol	målene
sağlayan	aktiverer
sağlayan	oppgir
sağlayan	forutsatt
ana	main
ana	hoved
ana	ana
ana	mor
ana	moder
ana	mother
suyu	juice
özellikle	især
özellikle	spesielt
özellikle	spesiellt
özellikle	særlig
özellikle	især
özellikle	spesielt
özellikle	spesiellt
özellikle	særlig
özellikle	spesielt
özellikle	spesifikt
özellikle	spesielt
birleşik	unified
birleşik	forent
birleşik	forent
birleşik	united
ödülü	belønning
ödülü	dusør
ödülü	premie
ödülü	utmerkelse
ödülü	award
altyapı	infrastruktur
yerine	isteden
yerine	istedet
yerine	istedenfor
yerine	erstatte
yerine	erstatt
gün	dag
gün	dagen
gün	day
geçen	forbifarten
geçen	bortgang
geçen	passerer
doğu	east
doğu	øst
doğu	orientalsk
doğu	orienten
doğu	orient
doğu	østlig
doğu	øst
süre	tid
süre	klokkeslett
süre	gang
süre	varighet
sabit	jevn
sabit	stø
sabit	stødig
sabit	fikset
sabit	fast
sabit	reparert
sabit	constant
sabit	konstant
sabit	stabil
sabit	stall
sabit	stabilt
sabit	stabile
eğitim	trening
eğitim	opplæring
eğitim	utdannelse
eğitim	utdanning
eğitim	pedagogiske
eğitim	pedagogisk
su	vann
uluslararası	international
uluslararası	internasjonalt
uluslararası	internasjonale
uluslararası	internasjonal
olur	skjer
yaklaşık	ca
yaklaşık	om
yaklaşık	angående
yaklaşık	omtrent
yaklaşık	omtrentlig
yaklaşık	tilnærmet
yaklaşık	omtrent
yaklaşık	cirka
alman	tysk
alman	tyskere
az	lille
az	lite
az	liten
az	færre
az	less
az	mindre
millî	nasjonale
millî	national
millî	nasjonal
millî	nasjonalt
kaynak	kilde
kaynak	ressurs
kaynak	ressursen
kaynak	ressurser
kaynak	ressursene
kaynak	sveising
evi	evi
ali	ali
kullanılan	brukt
kullanılan	brukes
kullanılan	brukte
paşa	pasha
ligi	league
ligi	forbund
ligi	liga
görev	plikt
görev	oppgave
görev	tilordning
görev	misjon
görev	mission
görev	oppdrag
halk	offentleg
halk	offentlige
halk	offentlig
halk	mennesker
halk	personer
halk	personar
halk	folk
tv	tv
tv	fjernsyn
onun	hans
onun	sin
onun	hennes
onun	henne
yine	igjen
ekonomisi	økonomi
yılı	årsmodell
yılı	året
yılı	år
telefon	telefon
telefon	telefon
yeniden	igjen
yeniden	gjenoppbygge
yeniden	gjenoppbyggingen
içme	drikking
içme	drikke
içme	drikker
etki	sammenstøt
etki	innvirkning
etki	nedslag
etki	innflytelse
etki	påvirkning
etki	virkning
etki	effekt
ben	ben
sezon	sesong
sezon	sesongen
sezon	årstid
john	john
albüm	album
albüm	albumet
albüm	album
albüm	albumene
ingiliz	brit
ingiliz	engelskmann
ingiliz	britisk
ingiliz	britiske
ingiliz	engelsk
puan	poeng
puan	punkt
puan	point
puan	vurdering
puan	rating
puan	poeng
puan	score
puan	poengsum
puan	snes
puan	vurderte
puan	vurdert
puan	rangert
puan	poeng
puan	punkter
nüfus	befolkninger
nüfus	befolkningen
nüfus	befolkning
batı	west
batı	vest
batı	vesten
batı	vestlig
batı	vest
batı	vestlige
batı	western
altında	under
altında	under
tür	sjanger
tür	skriv
tür	typen
tür	type
tür	art
tür	arter
amerikan	amerikaner
amerikan	amerikanske
amerikan	american
amerikan	amerikansk
savaş	kamp
savaş	slaget
savaş	krigen
savaş	krig
savaş	kamp
savaş	combat
savaş	kjempe
savaş	slåsskamp
savaş	kjemp
savaş	fight
tekrar	igjen
tekrar	gjentar
tekrar	gjenta
tekrar	replay
tekrar	reprise
anadolu	anatoliske
anadolu	asia
söz	lover
söz	ord
söz	word
söz	æresord
rağmen	trass
rağmen	trass
rağmen	tross
grubu	gruppe
grubu	gruppen
bgcolor	bgcolor
elde	ervervet
elde	anskaffet
elde	anskaffe
elde	skaffe
elde	oppnådd
elde	oppnår
elde	oppnå
https	https
ait	eies
ait	eide
ait	eid
ait	eiet
kadın	woman
kadın	kvinne
kadın	hunkjønn
kadın	kvinnelige
kadın	hunn
kadın	kvinne
kadın	female
kadın	kvinnelig
kadın	kvinner
kadın	kvinnfolk
türkçe	engelsk
türkçe	tyrkisk
wikipedia	wikipedia
kullanıcı	brukeren
kullanıcı	bruker
kullanıcı	brukar
kullanıcı	brukere
kullanıcı	brukerne
tam	full
tam	fullt
tam	fult
tam	mett
tam	komplett
tam	fullføre
tam	fullført
tam	tam
birliği	union
birliği	fagforening
birliği	unionen
kanalizasyon	kloakk
maç	mac
maç	spill
maç	kampstart
maç	game
maç	fyrstikk
maç	treff
maç	match
white	hvit
white	white
white	hvitt
white	hvite
http	http
roma	rome
roma	roma
roma	roma
at	horse
at	hest
at	hesten
at	kast
at	sleng
at	slenger
at	kaste
bölüm	kapittel
bölüm	divisjon
bölüm	episode
bölüm	seksjonen
bölüm	seksjon
bölüm	delen
bölüm	del
bölüm	avdeling
bölüm	department
bölüm	departement
yazar	forfatter
yazar	skribent
yazar	forfatter
sıra	rader
sıra	rad
ulusal	nasjonale
ulusal	national
ulusal	nasjonal
ulusal	nasjonalt
köyü	landsby
köyü	village
köyü	bygda
teknik	teknisk
teknik	tekniske
teknik	teknikk
teknik	tech
nüfusu	befolkninger
nüfusu	befolkningen
nüfusu	befolkning
deniz	marinesoldat
deniz	marine
deniz	deniz
deniz	sjøs
deniz	sea
deniz	hav
deniz	havet
uygun	passer
uygun	sprek
uygun	fit
uygun	kvalifiserer
uygun	kvalifiserte
uygun	kvalifisert
uygun	beleilig
uygun	praktisk
uygun	passende
uygun	hensiktsmessig
uygun	passende
uygun	egnet
bütün	helhet
bütün	hel
bütün	whole
yakın	tettere
yakın	nærmere
yakın	nært
yakın	near
yakın	nær
yakın	nære
yakın	lukk
yakın	lukke
yakın	nær
yakın	close
yakın	nærheten
listesi	liste
listesi	list
listesi	listen
eder	eder
dört	fire
dört	four
iç	interiør
iç	sukk
iç	drikk
iç	dram
iç	drink
iç	drikke
club	club
club	klubb
ingiltere	england
from	fra
from	from
from	frå
alt	senk
alt	nedre
alt	lavere
alt	sub
alt	nederst
alt	bottom
alt	bunnen
alt	bunn
alt	beat
alt	alt
asfalt	asfalt
fransız	franskmannen
fransız	franskmann
fransız	fransk
mehmet	mehmet
mehmet	mehmet
belediye	kommune
belediye	kommunal
belediye	kommunalt
belediye	kommunale
stadyumu	stadion
stadyumu	stadium
sonucu	konsekvens
rusya	hviterussland
rusya	hviterusslands
rusya	russlands
rusya	russland
genellikle	hovedsakelig
genellikle	mest
genellikle	vanligvis
genellikle	pleier
genellikle	vanligvis
space	rom
space	space
space	verdensrommet
space	plass
com	com
bar	bar
bar	pub
sonunda	endelig
parti	parti
parti	fest
parti	feste
parti	party
erkek	mannfolk
erkek	menn
erkek	gubber
erkek	mannlige
erkek	mannlig
erkek	hann
erkek	mannfolk
erkek	mannen
erkek	mann
beyaz	hvit
beyaz	white
beyaz	hvitt
beyaz	hvite
beyaz	kaukasisk
bölge	region
bölge	territoriet
bölge	territorium
bölge	distriktet
bölge	distrikt
bölge	sone
bölge	zone
bölge	areal
bölge	område
bölge	området
bölge	area
italya	italias
italya	italia
onu	ham
onu	him
onu	hennes
onu	henne
hava	weather
hava	været
hava	vær
hava	luft
hava	air
verilen	gitt
çünkü	because
çünkü	fordi
çünkü	sak
çünkü	årsak
çünkü	forårsake
birkaç	fåtall
il	provins
il	provinser
il	provinsen
dönem	punktum
dönem	perioden
dönem	periode
dönem	semester
dönem	semesteret
açık	klart
açık	tøm
açık	åpne
açık	åpen
açık	åpent
açık	open
futbolcu	fotballspiller
insan	person
insan	personen
insan	mannfolk
insan	mannen
insan	mann
insan	menneskelig
merkez	hovedkvarteret
merkez	hovedkvarter
merkez	central
merkez	sentral
merkez	sentralt
merkez	sentrum
merkez	center
merkez	senter
merkez	senter
merkez	centre
düşük	spontanabort
düşük	lavmål
düşük	lav
düşük	lavt
düşük	low
düşük	lave
olmayan	non
altın	golden
altın	gylne
altın	gyllen
altın	gyllent
altın	gull
bilinen	kjente
bilinen	kjent
neden	hvorfor
neden	why
neden	kvifor
bin	bin
bin	tusen
genç	teen
genç	tenåringen
genç	yngre
genç	ungt
genç	young
genç	ung
genç	unge
genç	ungdommen
genç	ungdom
genç	tenåring
dışında	utenom
dışında	untatt
dışında	unntatt
kır	brekke
kır	pause
kır	brekk
kır	avbrekk
kır	bryt
nowrap	nowrap
stadyum	stadion
stadyum	stadium
ülke	fedreland
ülke	landet
ülke	land
ülke	country
dil	språk
dil	tunge
dil	tunga
dil	språk
pozisyon	stilling
pozisyon	posisjon
pozisyon	posisjoner
pozisyon	stillinger
mustafa	mostafa
mustafa	mustafa
dahil	inkluderes
dahil	inkluderte
dahil	inkludert
dahil	inkl
dahil	inkluderer
dahil	inkluder
dahil	inkludere
dahil	inklusiv
dahil	deriblant
dahil	inklusive
dahil	inkludert
dahil	inkluderer
dahil	omfatter
an	moment
an	øyeblikket
an	øyeblikk
iş	jobben
iş	job
iş	jobb
iş	arbeid
iş	arbeide
iş	jobbe
iş	jobb
iş	jobber
iş	jobs
iş	jobber
iş	arbeidsplasser
iş	bedriften
iş	business
iş	virksomhet
iş	bedrift
bölümü	seksjonen
bölümü	seksjon
bölümü	delen
bölümü	avdeling
bölümü	department
bölümü	departement
ili	guvernementet
gelir	inntekt
gelir	omsetning
gelir	inntekter
gelir	inntekt
kullanım	bruken
kullanım	bruke
kullanım	bruk
kullanım	bruken
sanat	kunster
sanat	art
sanat	kunst
arasındaki	mellom
üçüncü	tredje
üçüncü	third
bunu	this
bunu	dette
bunu	denne
bunu	detta
bunu	det
bunu	at
sonraki	nestemann
sonraki	neste
sonraki	next
ele	hersk
ele	erobre
güzel	vakker
güzel	nydelige
güzel	vakkert
güzel	flinke
güzel	flink
güzel	godt
güzel	dyktig
güzel	god
güzel	bra
güzel	fin
güzel	fint
güzel	fine
güzel	pen
güzel	pene
güzel	ganske
güzel	herlig
güzel	nydelig
güzel	nydelige
web	web
web	nett
alır	tar
çocuk	gutt
çocuk	gutten
çocuk	gutt
çocuk	kid
çocuk	barn
çocuk	child
çocuk	barnet
çocuk	barn
sinema	movie
sinema	film
sinema	kino
sinema	filmer
sinema	kino
sinema	cinema
askeri	militæret
askeri	militær
askeri	militære
örneğin	eksempel
üst	øvre
üst	øverst
üst	top
üst	toppen
üst	overdel
üst	topp
paris	paris
kara	kara
kara	sort
kara	svarte
kara	svart
kara	black
kara	land
oyun	spilling
oyun	spill
oyun	kampstart
oyun	game
oyun	spill
oyun	spel
oyun	games
oyun	kamper
oyun	avspilling
oyun	leke
oyun	lek
oyun	spill
beraber	sammen
beraber	together
sırada	nestemann
sırada	neste
sırada	next
york	york
şablon	maler
şablon	mønster
şablon	mal
aday	nominert
aday	kandidaten
aday	kandidat
milyon	million
milyon	millioner
top	cannon
top	kanon
top	øverst
top	top
top	toppen
top	overdel
top	topp
top	ball
hakem	oppmann
hakem	dommer
hakem	ref
hakem	dommer
ay	måneden
ay	måned
ay	måneder
ay	månedsvis
ay	måne
ay	månen
ay	moon
imparatorluğu	empire
imparatorluğu	imperiet
imparatorluğu	keiserdømmet
imparatorluğu	imperium
internet	web
internet	nett
internet	internett
internet	internet
herhangi	noen
herhangi	any
tiyatro	drama
tiyatro	dramatikk
tiyatro	teatralsk
tiyatro	theater
tiyatro	teater
tiyatro	teater
tiyatro	theatre
bey	bey
kazandı	vinner
kazandı	seiere
kazandı	vinnes
kazandı	vunnet
kazandı	won
kazandı	vant
kültür	kulturen
kültür	kultur
kültür	kulturelle
kültür	kulturell
kültür	kulturer
karar	kjennelse
karar	kjennelsen
karar	dom
karar	avgjørelse
karar	avgjørelsen
karar	beslutning
karar	vedtak
karar	besluttet
karar	avgjørelser
karar	beslutninger
tarih	årstall
tarih	dato
tarih	date
tarih	historikk
tarih	history
tarih	historie
ilçe	county
ilçe	fylke
ilçe	distriktet
ilçe	distrikt
temel	foundation
temel	stiftelse
temel	stiftelsen
temel	grunnleggende
temel	basics
temel	grunnleggende
temel	basic
konu	emne
konu	tema
konu	emne
konu	fag
konu	subjekt
bağlantı	forbindelse
bağlantı	tilkobling
bağlantı	kontakte
bağlantı	kontakt
bağlantı	contact
bağlantı	link
bağlantı	kobling
bağlantı	lenke
çin	china
çin	kina
ünlü	berømte
ünlü	berømt
ünlü	kjendis
spor	sport
spor	idrett
spor	sport
spor	idretter
spor	idrett
kalan	gjenstår
kalan	gjenstående
kalan	gjenværende
meslek	yrke
meslek	profesjon
sultan	sultan
iran	iran
iran	irans
iran	persisk
iran	persiske
iran	perser
telif	royalties
telif	opphavsrett
telif	opphavsrettsbeskyttet
ahmet	ahmet
ahmet	ahmed
ahmet	ahmad
ispanya	spania
php	php
bile	even
bile	selv
bile	tilogmed
bile	sjølv
izmir	smyrna
izmir	izmir
sosyal	sosialt
sosyal	sosiale
sosyal	sosial
cm	tommer
japonya	japan
ün	berømmelse
ün	fame
geldi	ankom
geldi	kommet
geldi	ankommet
böylece	dermed
liste	liste
liste	list
liste	listen
liste	lister
isbn	isbn
caps	luer
caps	caps
oy	avstemning
oy	stemme
oy	stem
oy	stemmer
oy	stemmer
oy	avstemming
geniş	wide
geniş	bred
geniş	bredt
geniş	brei
geniş	vid
geniş	bred
geniş	bredt
geniş	brede
geniş	large
geniş	stor
geniş	stort
geniş	romslig
clubnat	clubnat
ev	hjemme
ev	heime
ev	hjem
ev	hjemmet
ev	home
ev	house
ev	huset
ev	hus
transfer	overføring
transfer	transfer
transfer	forflytning
transfer	overføre
transfer	overfører
transfer	overføre
transfer	overføringer
önceki	tidligere
önceki	førre
önceki	forrige
önceki	before
önceki	før
mısır	egypt
mısır	maisen
mısır	mais
mısır	egyptisk
rus	russer
rus	russisk
yarı	halvveis
yarı	semi
yarı	halvt
yarı	halve
yarı	halv
yarı	halvparten
yarı	half
afrika	afrika
afrika	afrikanske
afrika	afrikansk
hareket	motion
hareket	bevegelse
hareket	flytte
hareket	flytt
hareket	bevegelse
hareket	movement
adil	rettferdig
adil	fair
bölgesi	region
bölgesi	territoriet
bölgesi	territorium
kontrol	control
kontrol	kontroll
kontrol	kontroller
kontrol	kontrollere
kontrol	sjekker
kontrol	kontrollerende
kontrol	kontrollere
kontrol	sjekke
kontrol	kontroller
kontrol	sjekk
sahibi	owner
sahibi	eier
bilim	vitenskap
bilim	naturvitenskap
üreten	produserer
üreten	produserer
william	william
sistemi	systemet
sistemi	system
başarılı	vellykket
başarılı	vellykkede
başarılı	vellykket
başarılı	vellykket
başarılı	suksessen
başarılı	suksess
çoğu	most
çoğu	meste
çoğu	mest
ordu	militæret
ordu	militær
ordu	militære
ordu	ordu
ordu	army
ordu	hær
ordu	hæren
ordu	armé
verdi	gav
verdi	ga
yaşayan	bodd
yaşayan	levende
profesyonel	profesjonell
profesyonel	profesjonelle
profesyonel	pro
profesyonel	profesjonell
profesyonel	proff
profesyonel	fagfolk
profesyonel	profesjonelle
profesyonel	proffer
süper	superb
süper	supert
süper	super
süper	kult
süper	stilig
süper	kul
hiç	ingen
hiç	never
hiç	aldrig
hiç	aldri
hiç	noensinne
hiç	ever
ngc	ngc
ifade	express
ifade	erklæring
ifade	uttalelse
ifade	utsagn
ifade	vitneutsagn
ifade	vitnesbyrd
ifade	vitnemål
ifade	uttrykk
şey	thing
şey	tingen
şey	greie
rol	rolle
rol	rollene
rol	roller
islam	islamsk
islam	islam
rapor	rapportere
rapor	rapporterer
rapor	rapporter
rapor	rapport
kullanılır	brukt
kullanılır	brukes
kullanılır	brukte
yerel	lokale
yerel	lokalt
yerel	lokal
yerel	local
yönetim	management
yönetim	ledelse
yönetim	administrasjonen
yönetim	administrasjon
yönetim	styring
video	videoen
video	video
video	videoer
kurulan	etablerte
kurulan	etablert
kurulan	fastslått
kurulan	grunnlagt
kurulan	stiftet
kurulan	grunnla
beş	fem
beş	five
altı	sekser
altı	seks
altı	six
final	finalen
final	finale
final	final
final	siste
final	finalen
forma	uniform
forma	jersey
dizi	serie
dizi	rekke
dizi	array
dizi	sekvens
şeklinde	formet
şeklinde	formede
gerekli	nødvendig
gerekli	nødvendige
gerekli	essensielle
gerekli	essentials
gerekli	obligatorisk
gerekli	påkrevd
gerekli	kreves
gerekli	essensielt
gerekli	vesentlig
gerekli	essensielle
iklim	klima
ayrı	separert
ayrı	atskilt
ayrı	separat
ayrı	skill
ayrı	atskilt
ayrı	skille
ayrı	bortsett
veri	dataene
veri	data
şampiyonası	mesterskap
şampiyonası	allround
şampiyonası	mesterskap
şampiyonası	championship
yerleşim	bosetning
yerleşim	layout
yerleşim	utforming
yerleşim	layouten
kariyeri	karriere
kariyeri	karrieren
adet	menstruasjon
adet	punktum
adet	perioden
adet	periode
yaz	skrive
yaz	skriv
yaz	skriving
yaz	sommeren
yaz	summer
yaz	sommer
kuvvetleri	styrker
kuvvetleri	forces
tespit	oppdaget
tespit	oppdage
göz	eyes
göz	øynene
göz	øyne
göz	øyet
göz	øye
mö	moo
mö	mø
televizyon	tv
televizyon	fjernsyn
galatasaray	galatasaray
galatasaray	liverpool
sezonu	sesong
sezonu	sesongen
sezonu	årstid
yayın	sending
yayın	sendingen
yayın	kringkasting
yayın	kringkaste
yayın	publisering
yayın	utgivelse
yayın	publisering
yayın	publiserer
yayın	publisere
fenerbahçe	fenerbahce
fenerbahçe	fenerbahçe
karasal	terrestrisk
durum	status
durum	situasjon
durum	betingelsen
durum	betingelse
durum	tilstand
durum	stand
yıldız	stjerna
yıldız	stjerne
yıldız	stjernene
yıldız	stjerner
yıldız	stars
gelenek	tradisjoner
gelenek	tradisjonene
gelenek	tradisjon
gelenek	tradisjonen
nasıl	hvordan
nasıl	korleis
nasıl	how
idi	idi
tip	skriv
tip	typen
tip	type
city	city
city	byen
city	poststed
city	by
mücadele	slåss
mücadele	slåssing
mücadele	fighting
