ngc	ngc
grupe	groups
jezik	tongue
jezik	lidah
jezik	bahasa
#aaa	#aaa
kralj	raja
kralj	king
napomena	note
napomena	nota
vrlo	sangat
glavni	chief
glavni	ketua
glavni	kepala
glavni	utama
william	william
ona	she
postoji	wujud
četiri	empat
četiri	four
marta	marta
oni	those
oni	mereka
neki	sesetengahnya
neki	sesetengah
john	john
osim	kecuali
kojima	kojima
sistem	system
sistem	sistem
puta	times
mjesta	tempat
mjesta	kerusi
postao	become
dan	dan
dan	hari
predstavlja	chiam
predstavlja	mempersembahkan
predstavlja	mewakili
predstavlja	pose
velika	velika
velika	large
velika	besar
velika	rb
velika	grand
obično	kebiasaannya
obično	biasanya
obično	kebiasaannya
prvenstvo	championship
prvenstvo	kejohanan
prvenstvo	kejuaraan
zajedno	bersama
zatim	barulah
zatim	then
zatim	kemudiannya
zatim	kemudian
način	way
rat	war
rat	perang
rat	peperangan
vrsta	kind
vrsta	spesis
vrsta	spesies
vrsta	species
radi	works
radi	berfungsi
radi	berkerja
radi	berfungsi
radi	bekerja
top	meriam
top	top
bgcolor	bgcolor
tom	tom
uglavnom	terutamanya
uglavnom	kebanyakannya
cet	cet
tome	jilid
tome	tom
maja	maya
maja	maja
smrti	kematian
mora	mesti
dobio	diterima
nalaze	temuan
nagrada	prize
nagrada	pahala
nagrada	ganjaran
nagrada	reward
svi	everybody
svi	semua
svi	semuanya
veoma	sangat
najbolji	terbaik
najbolji	best
sarajevu	sarajevo
rođen	lahir
rođen	dilahirkan
rođen	born
herschel	herschel
npr	npr
američki	american
američki	amerika
mnogo	lots
mnogo	lot
pored	disamping
pored	disamping
jula	julai
doba	usia
doba	umur
drugim	lain
postoje	wujud
zastava	bendera
vrste	kind
vrste	jenis
jednom	sekali
uključujući	termasuk
čak	genap
predsjednik	presiden
ipak	namun
ipak	still
ipak	masih
ipak	pegun
ipak	namun
imena	nama
imena	names
posebno	terutamanya
posebno	terutamanya
posebno	especially
treba	memerlukan
treba	perlukan
treba	perlu
treba	need
treba	keperluan
album	album
član	member
član	ahli
vijek	lifetime
vijek	umur
vijek	abad
vijek	century
york	york
iii	iii
uvijek	always
uvijek	sentiasa
uvijek	selalu
dolazi	come
dolazi	jom
dolazi	comes
dolazi	datang
dolazi	coming
većina	most
većina	paling
većina	kebanyakan
većina	terbanyak
većina	majoriti
većina	majority
liga	liga
liga	liga
koriste	guna
sin	nak
sin	putra
sin	son
njega	him
manje	kurang
manje	kurangkan
manje	less
one	those
sada	sekarang
sada	skrg
sada	now
sada	kini
juni	juni
juni	june
juni	jun
slika	picture
slika	gambar
slika	imej
njemački	jerman
znači	bermaksud
znači	bererti
znači	ertinya
ostrva	kepulauan
nad	nad
radio	radio
radio	berkerja
radio	berfungsi
radio	bekerja
dijela	bahagian
život	life
život	hidup
život	kehidupan
život	hidupan
uefa	uefa
rijeka	sungai
rijeka	river
rijeka	rijeka
prava	hak
januar	januari
žena	wanita
žena	perempuan
žena	isteri
žena	wife
februar	februari
bosanski	bosnia
bosanski	bosanski
april	april
mart	mart
mart	mac
mart	march
august	ogos
pet	pet
pet	lima
osoba	individu
osoba	orang
osoba	person
septembar	september
riječi	perkataan
decembar	disember
juli	julai
juli	juli
naselju	hartanah
sezona	musim
sezona	musim
svaki	setiap
svaki	setiap
svaki	each
maj	may
maj	mei
ostali	lain
ponovo	lagi
ponovo	semula
centar	pusat
centar	centre
centar	pusat
centar	mall
regija	rantau
regija	wilayah
regija	kawasan
njemačka	jerman
polje	bidang
polje	medan
polje	polje
oktobar	oktober
oktobar	october
počinje	bermula
počinje	bermula
počinje	bermula
počinje	memulakan
osvojio	menakluk
osvojio	ditakluk
rezultati	hasil
rezultati	keputusan
francuski	perancis
ekipe	crews
ekipe	krew
ekipe	pasukan
ekipe	teams
kluba	club
kluba	kelab
igra	game
igra	permainan
igra	permain
ekipa	pasukan
ekipa	team
ekipa	kru
ekipa	krew
primjer	tika
primjer	kejadian
primjer	contoh
tijelo	body
tijelo	bodi
tijelo	badan
fifa	fifa
onda	barulah
onda	then
onda	kemudiannya
onda	kemudian
nešto	sesuatu
tijela	body
tijela	bodi
tijela	badan
tijela	panel
tijela	jasad
tijela	mayat
args	hujah
web	website
web	web
web	sesawang
mnogi	banyak
malo	malo
malo	kecik
rad	kerja
rad	bekerja
ispod	dibawah
putem	via
putem	melalui
putem	menerusi
joj	nya
joj	her
vlast	tenaga
vlast	power
vlast	kuasa
vlast	pemerintahan
vlast	kerajaan
red	tempahan
red	pesanan
red	susunan
red	tempah
red	order
nacionalni	national
nacionalni	kebangsaan
jato	kluster
jato	kawanan
novembar	november
kup	copa
kup	piala
kup	cup
kup	cawan
veći	greater
san	mimpi
san	dream
san	san
ćelije	sel
članak	artikel
pravo	straight
pravo	kanan
pravo	kan
ovdje	disini
ovdje	sini
unutar	inside
unutar	didalam
van	van
snage	kekuatan
nova	nova
počeo	dimulakan
počeo	bermula
engleski	inggeris
razvoj	perkembangan
razvoj	pembangunan
mnoge	banyak
džamija	masjid
džamija	mosque
oblik	shape
oblik	bentukkan
oblik	bentuk
oblik	borang
živi	living
živi	nyawa
živi	lives
jedinica	unit
jedinica	unit
umro	died
njen	nya
njen	her
dobro	good
dobro	gud
dobro	sihat
dobro	fine
poznata	known
poznata	dikenali
poznata	diketahui
poznata	famous
ruka	lengan
govori	menuturkan
govori	bercakap
govori	cakap
čvor	nod
čvor	nyahkekaburan
čvor	simpulan
čvor	simpul
moguće	berkemungkinan
moguće	munasabah
moguće	kemungkinan
mali	kecik
mali	kecil
mali	kecik
mali	kid
donji	donji
otvoreno	open
stanje	situasi
stanje	syarat
stanje	kondisi
odnosu	kaitan
razgovor	perbualan
pjesme	lagu
pjesme	songs
gornji	upper
gornji	gornji
zagreb	zagreb
verzija	version
verzija	versi
link	pautan
link	link
iznad	diatas
historija	sejarah
general	umum
general	jeneral
general	general
francuska	france
francuska	perancis
charles	charles
kraj	hujung
kraj	penghujung
selo	selo
selo	kampung
pomoć	bantuan
pomoć	pertolongan
pomoć	bantu
pomoć	bantuan
pomoć	help
pomoć	membantu
okrug	county
okrug	kaunti
okrug	shire
okrug	daerah
iznosi	jumlah
tekst	teks
porodice	families
porodice	keluaga
porodice	keluarga
dnk	dna
otac	ayah
otac	bapa
otac	father
otac	ayahanda
bolesti	penyakit
more	sea
more	laut
ostale	lain
osnovu	berasaskan
osnovu	based
osnovu	asas
itd	dsb
itd	dll
isto	sama
isto	same
djevica	virgo
djevica	virgin
djevica	perawan
ponekad	terkadang
ponekad	kadang
ponekad	kadangkala
ponekad	sometimes
nagrade	rewards
nagrade	ganjaran
nagrade	prize
nagrade	anugerah
nagrade	hadiah
ćelija	sel
riječ	perkataan
svjetski	world
svjetski	dunia
valign	valign
žene	wanita
žene	perempuan
proces	process
proces	proses
poznati	famous
poznati	terkenal
pobjednik	pemenang
odnosi	hubungan
umjesto	agak
umjesto	sebaliknya
luka	luka
luka	pelabuhan
luka	port
boje	warna
boje	colours
boje	warna
boje	warna
potpuno	fully
potpuno	sepenuhnya
potpuno	totally
ivan	ivan
igre	permainan
igre	games
igre	game
različitih	berbeza
različitih	kepelbagaian
daje	memberikan
daje	memberi
niz	turutan
niz	jujukan
glumac	pelakon
ono	ono
hrvatski	croatia
html	html
lav	lion
lav	singa
lav	leo
car	tsar
windows	tetingkap
beograd	belgrade
nauka	ilmu
nauka	sains
ratu	war
ratu	perang
ratu	peperangan
strani	sisi
strani	sampingan
strani	samping
strani	asing
strani	foreign
carstvo	empire
carstvo	kerajaan
carstvo	empayar
šest	six
šest	enam
stari	tua
stari	old
stari	dude
der	der
robert	robert
metara	meter
metara	meter
članaka	artikel
von	von
političar	pkr
napisao	bertulis
napisao	ditulis
napisao	menulis
pisac	penulis
takmičenje	saingan
takmičenje	persaingan
takmičenje	pertandingan
takmičenje	contest
snaga	kekuatan
most	jambatan
površina	permukaan
površina	surface
osnovan	diasaskan
dobija	mendapat
dobija	gets
izvor	sumber
funkcija	function
funkcija	fungsi
funkcija	fungsi
igrač	player
igrač	pemain
james	james
sjedište	markas
čovjek	manusia
čovjek	human
roman	roman
roman	rom
roman	novel
promjene	perubahan
promjene	perubahan
promjene	ubah
njihove	their
treći	ketiga
joseph	yusuf
joseph	joseph
slike	pictures
slike	gambar
slike	imej
istraživanja	meneroka
istraživanja	teroka
istraživanja	terokai
istraživanja	terokai
istraživanja	teroka
istraživanja	research
istraživanja	kajian
istraživanja	penyelidikan
različite	pelbagai
jezero	tasik
jezero	lake
ffffff	ffffff
igrama	permainan
igrama	games
igrama	game
veze	sambungan
veze	silaturrahim
colspan	colspan
mark	tanda
mark	mark
članovi	ahli
članovi	members
dužina	length
dužina	panjang
serija	series
serija	siri
serija	seri
uključuje	termasuk
uključuje	merangkumi
vrijednosti	nilai
vrijednosti	berbaloi
vrijednosti	bernilai
vrijednosti	worth
vrijednosti	layak
završio	selesai
završio	tamat
rock	batu
rock	rock
bosanska	bosanska
djelo	akta
frederick	frederick
odmah	segera
george	george
vojska	ketenteraan
vojska	tentera
vojska	tentera
vojska	army
vidi	lihat
vidi	tengok
vidi	look
crkva	gereja
crkva	church
pjesma	lagu
pjesma	song
počela	dimulakan
počela	bermula
sedam	seven
sedam	tujuh
brzo	cepat
brzo	laju
brzo	cepat
relativno	comparatively
pjesama	lagu
pjesama	songs
knjige	books
knjige	buku
dosta	mencukupi
dosta	cukup
dosta	secukupnya
dosta	cukuplah
ubrzo	segera
ubrzo	soon
michael	michael
sjeverna	utara
sjeverna	northern
voda	air
njihov	their
porodica	family
porodica	keluarga
jean	jean
rada	rada
stanovništvo	penduduk
dobila	diterima
rezultatom	skor
polja	bidang
polja	medan
njena	hers
njena	miliknya
njena	nya
njena	her
zemlja	country
zemlja	negara
zemlja	land
zemlja	tanah
zemlja	darat
zemlja	kontang
zemlja	bumi
savez	union
savez	kesatuan
savez	penyatuan
savez	perikatan
savez	persekutuan
savez	pakatan
poznate	known
poznate	dikenali
poznate	diketahui
poznate	famous
iza	belakang
wisconsin	wisconsin
smrt	kematian
smrt	death
smrt	maut
smrt	ajal
program	program
program	program
glavna	utama
kraljica	ratu
kraljica	queen
kraljica	permaisuri
vrijednost	nilai
osobe	individu
osobe	orang
osobe	person
jedinice	unit
škola	sekolah
drugo	kedua
izabran	terpilih
funkcije	fungsi
slovenija	slovenia
društva	masyarakat
kaže	kata
kaže	says
početka	mulakan
početka	start
početka	mula
lista	senarai
jeste	jayakan
jeste	did
jeste	cpt
jeste	ya
jeste	yes
jeste	iya
naročito	terutamanya
naročito	especially
you	anda
you	kau
igrao	dimain
dinastije	dinasti
harry	harry
sebe	diriku
sebe	diri
možda	mungkin
možda	perhaps
možda	barangkali
možda	mungkin
možda	maybe
niti	nor
ibn	ibnu
ibn	ibn
jezera	tasik
jezera	danau
isti	sama
isti	same
pobjeda	kemenangan
pobjeda	victory
pobjeda	win
pobjeda	menang
gornja	gornja
svaka	setiap
svaka	each
boja	warna
boja	colour
boja	warna
majka	ibu
majka	bonda
porijekla	asal
porijekla	asalnya
mala	baby
mala	sayang
mala	kecik
mala	mala
površine	permukaan
površine	surface
rekao	told
najveća	terbesar
najveća	terbesar
donja	donja
premijer	premier
potom	barulah
potom	then
potom	kemudiannya
potom	kemudian
proglašen	bernama
organizacija	organisasi
organizacija	pertubuhan
organizacija	organisasi
organizacija	pertubuhan
marija	marija
marija	maria
peter	peter
arena	arena
arena	gelanggang
došao	came
javlja	pelaporan
javlja	laporan
javlja	melaporkan
lewis	lewis
njihova	their
početak	mulakan
početak	start
početak	mula
početak	awai
škole	sekolah
škole	mazhab
skoro	almost
skoro	hampir
skoro	hampir
paul	paulus
paul	paul
sarajeva	sarajevo
italijanski	itali
cara	tsar
cara	cara
turnir	kejohanan
turnir	tournament
jna	jna
širom	merentasi
širom	seberang
datum	date
datum	tarikh
kuća	rumah
albuma	album
novo	novo
wiki	wiki
zapravo	sebenarnya
neko	sesiapa
neko	seseorang
neko	someone
neko	seseorang
dovoljno	mencukupi
dovoljno	cukup
dovoljno	secukupnya
dovoljno	cukuplah
str	str
kupa	kon
stvari	perkara
potrebno	diperlukan
potrebno	needed
objavio	mengumumkan
objavio	diumumkan
objavio	umumkan
velikih	large
velikih	besar
velikih	besar
velikih	hebat
smatraju	pertimbangkan
istovremeno	serentak
srbi	serbia
uspio	diuruskan
posljednji	last
lat	lat
mogućnost	kebarangkalian
mogućnost	kemungkinan
srbija	serbia
poznato	known
poznato	dikenali
poznato	diketahui
poznato	familiar
poznato	akrab
gitara	guitar
gitara	gitar
prostor	ruang
prostor	space
prostor	angkasa
tačka	spot
tačka	dot
tačka	takat
tačka	point
cilj	objektif
cilj	gol
cilj	matlamat
cilj	goal
www	www
sveti	saint
sveti	suci
sveti	kudus
sveti	holy
univerzitet	universiti
termin	terma
termin	pelantikan
termin	temujanji
pennsylvania	pennsylvania
god	whatever
proizvodi	produk
kvalifikacije	kelayakan
crna	black
crna	hitam
zapadu	west
zapadu	barat
zapadu	barat
zapadu	western
muzika	muzik
muzika	music
seriji	series
seriji	siri
seriji	seri
status	status
tamo	ada
muslimani	muslims
muslimani	muslim
plemena	suku
plemena	suku
kapacitet	kapasiti
ostrvo	pulau
ostrvo	island
ostrvo	isla
ribe	pisces
ribe	ikan
internet	internet
bošnjaci	bosniaks
gradovi	bandaraya
gradovi	bandar
aleksandar	aleksandar
aleksandar	alexander
izdanje	edition
izdanje	edisi
albert	albert
nastupa	tampil
mogućnosti	kemungkinannya
mogućnosti	kebarangkalian
mogućnosti	kemungkinan
mogućnosti	peluang
list	dedaun
list	daun
dugo	panjang
dugo	long
materijala	bahan
nacionalna	national
nacionalna	kebangsaan
teško	susah
teško	hard
teško	keras
teško	sukar
službeni	rasmi
službeni	official
opet	lagi
opet	semula
utrke	ras
položaj	posisi
položaj	kedudukan
položaj	jawatan
vrh	petua
real	real
veza	pautan
veza	link
veza	sambungan
veza	pautan
veza	link
clubnat	clubnat
svijet	world
svijet	dunia
visina	altitud
visina	ketinggian
visina	ketinggian
visina	tinggi
visina	height
glumica	pelakon
kompanija	syarikat
britanski	british
united	bersatu
united	united
struktura	struktur
struktura	struktur
wikipedia	wikipedia
kosti	bones
kosti	tulang
problem	masalah
problem	problem
problem	masaalah
priča	cerita
priča	story
formula	formula
london	london
aktivnosti	aktiviti
režiser	pengarah
uključuju	sertakan
međunarodni	antarabangsa
vratio	dikembalikan
partija	parti
uloga	peranan
illinois	illinois
maglina	nebula
stephane	stéphane
stephane	stephane
kiseline	asam
kiseline	asid
uspjeh	kejayaan
uspjeh	sukses
uspjeh	berjaya
uspjeh	success
png	png
pojam	konsep
louis	louis
kit	paus
kit	kit
obuhvata	meliputi
obuhvata	termasuk
obuhvata	merangkumi
martin	martin
italija	itali
pravila	rules
pravila	peraturan
kalifornija	california
napad	serangan
napad	attack
napad	serangan
napad	serang
file	fail
nogometaš	footballer
saint	saint
srednje	medium
srednje	secondary
srednje	sekunder
reda	reda
reda	tempahan
reda	pesanan
reda	susunan
reda	tempah
reda	order
banja	spa
banja	banja
regije	kawasan
nil	neil
nil	nil
https	https
kompozitor	penggubah
osnovana	diasaskan
bitka	pertempuran
bitka	peperangan
los	los
veličina	kuantiti
veličina	ikhtiar
veličina	saiz
veličina	ukuran
veličina	size
supruga	isteri
supruga	wife
klubovi	kelab
navodi	cites
navodi	petikan
navodi	dipetik
model	model
trener	pelatih
trener	coach
trener	jurulatih
zna	tau
zna	kenali
zna	tahu
linije	garisan
dijelovi	bahagian
ostala	lain
ostala	stay
engleska	england
engleska	inggeris
zemljama	negara
najmanje	least
izvan	luar
izvan	diluar
nazivaju	menelefon
nazivaju	memanggil
nazivaju	calling
društvo	masyarakat
veće	greater
visoko	tinggi
visoko	visoko
fakultet	kolej
fakultet	fakulti
world	world
world	dunia
bar	bar
male	kecik
male	kecil
promjena	perubahan
promjena	ubah
spominje	disebut
spominje	disebutkan
spominje	mention
spominje	sebutan
spominje	mentions
brazil	brazil
finale	finale
finale	muktamad
finale	final
finale	final
finale	finals
nba	nba
brod	kapal
brod	wadah
brod	kapal
brod	ship
medvjed	beruang
medvjed	bear
madrid	madrid
naći	find
književnost	kesusasteraan
književnost	sastera
vozila	lasak
vozila	kenderaan
direktno	langsung
direktno	directly
osam	lapan
narod	people
narod	orang
narod	rakyat
narod	orng
wolf	wolf
wolf	serigala
razlika	perbezaan
razlika	perbezaan
stanica	stesyen
stanica	stesen
stanica	perhentian
stanica	stop
samom	sam
pjesnik	penyair
pjesnik	pujangga
nezavisnost	kemerdekaan
stranke	parti
zmija	ular
zmija	snake
zmija	ular
zmija	ular
zmija	serpent
simbol	simbol
borbe	pergaduhan
borbe	perkelahian
dijete	kid
dijete	kanak
dijete	anak
dijete	child
brat	saudara
brat	brother
brat	abg
mostar	mostar
virginia	virginia
linija	line
linija	garisan
slikar	pelukis
blizu	dekat
blizu	tutup
blizu	berhampiran
blizu	near
blizu	dekat
planina	gunung
planina	mountain
planina	pergunungan
planina	ganang
planina	banjaran
planina	pergunungan
završava	hujung
kraljevstvo	kingdom
kraljevstvo	kerajaan
elemenata	unsur
dolara	dollar
dolara	dolar
brigada	briged
moraju	mesti
zajednica	komuniti
zajednica	komuniti
all	semua
par	few
par	couple
prelazi	salib
gora	gora
gora	athos
pada	terjatuh
pada	falling
pada	jatuh
pada	terjun
pada	falls
thomas	thomas
strukture	struktur
strukture	struktur
selektor	pelatih
selektor	coach
selektor	jurulatih
lik	aksara
lik	watak
bolje	better
teritorije	wilayah
teritorije	wilayah
ruski	rusia
izvora	sumber
rimski	roman
rimski	rom
sila	force
sila	paksa
molekula	molekul
molekula	molekul
teorija	teori
washington	washington
određene	certain
određene	tertentu
reakcije	reaksi
faza	fasa
faza	pentas
faza	panggung
faza	tahap
evropski	eropah
video	video
predstavljaju	represent
predstavljaju	mewakili
zlatna	golden
zlatna	emas
zlatna	keemasan
zlatna	ballon
ohio	ohio
služi	berkhidmat
služi	hidang
dom	rumah
dom	dom
glavne	utama
plasman	penempatan
plasman	perletakan
format	format
filmova	filem
filmova	movies
filmova	cereka
filmova	filem
politički	politically
politički	politik
strana	sisi
strana	sampingan
strana	samping
proteina	protein
mjesec	bulan
mjesec	bulan
mjesec	moon
provincija	provinces
provincija	provinsi
pobijedio	beat
pobijedio	rentak
pobijedio	won
pobijedio	dimenangi
pobijedio	menang
piše	menulis
treće	ketiga
reakcija	reaksi
reakcija	tindakbalas
google	google
muzej	muzium
grand	rb
grand	grand
izraz	terma
izraz	ungkapan
izraz	expression
izraz	ekspresi
org	org
psi	psi
psi	anjing
upotreba	penggunaan
upotreba	kegunaan
upotreba	guna
članci	artikel
mijenja	menukar
skup	perhimpunan
skup	rally
skup	gathering
skup	perhimpunan
skup	mahal
nacija	bangsa
nacija	nation
priče	tales
priče	cerita
proizvodnja	output
proizvodnja	keluaran
proizvodnja	production
proizvodnja	pengeluaran
proizvodnja	produksi
pravi	real
raznih	pelbagai
razne	pelbagai
bijeli	white
bijeli	putih
veličine	saiz
veličine	ukuran
veličine	size
oblast	oblast
gornje	gornje
epizoda	episod
epizoda	episod
sebi	diriku
sebi	diri
postigao	menjaringkan
planine	ganang
planine	banjaran
planine	pergunungan
bavi	berniaga
bavi	perjanjian
profesor	profesor
profesor	professor
vraća	mengembalikan
gustoća	ketumpatan
omogućava	membolehkan
omogućava	membolehkan
vladar	pembaris
vladar	penguasa
pokémon	pokémon
bolest	penyakit
bolest	penyakit
page	page
page	mukasurat
page	halaman
otkrio	menemui
crvena	merah
crvena	red
granica	sempadan
granica	sempadan
stanova	pangsapuri
znak	astrologi
znak	tanda
znak	petanda
znak	sign
znak	tandatangan
rekord	rakam
rekord	rekod
bog	allah
papa	papa
papa	paus
papa	pope
konačno	finally
konačno	akhirnya
služba	perkhidmatan
služba	khidmat
služba	servis
služba	service
del	del
nikad	never
ugovor	kontrak
ugovor	contract
zapadna	barat
zapadna	western
vojvoda	duke
portal	portal
element	unsur
henrik	henrik
pritisak	tekanan
temperatura	suhu
temperatura	temp
švedska	sweden
novine	akhbar
novine	akhbar
aviona	pesawat
aviona	aircraft
metoda	kaedah
grčki	greek
grčki	yunani
karijeru	kerjaya
ništa	nothing
varijanta	varian
varijanta	kepelbagaian
varijanta	variasi
festival	festival
festival	perayaan
španija	sepanyol
jugoslavija	yugoslavia
izuzetno	amat
izuzetno	teramat
petar	peter
petar	petar
operacije	pembedahan
vrata	pintu
vrata	door
vrata	pintu
porijeklo	asal
porijeklo	asalnya
zapadne	barat
zapadne	western
slučaj	kes
informacija	maklumat
kvalifikacija	kelayakan
hrvati	croats
faze	fasa
brdo	brdo
brdo	bukit
brdo	hill
pitanje	persoalan
pitanje	soalan
zgrada	bangunan
zgrada	membina
florida	florida
oružje	senjata
oružje	weapon
oružje	senjata
oružje	lengan
oružje	senapang
srpski	serbia
raznim	pelbagai
uticaj	pengaruh
rođena	lahir
rođena	dilahirkan
rođena	born
započeo	dimulakan
započeo	bermula
karolina	caroline
karolina	carolina
međusobno	bersama
donje	donje
dijeli	kongsian
dijeli	perkongsian
swift	swift
temperature	suhu
objekat	kemudahan
objekat	fasiliti
objekat	object
objekat	objek
koristeći	menggunakan
biljke	tanaman
biljke	tumbuhan
biljke	tanaman
biljke	tumbuhan
international	antarabangsa
teritorija	wilayah
teritorija	wilayah
sati	jam
sati	sati
kultura	kebudayaan
kultura	budaya
rusija	rusia
rusija	russia
des	des
vidjeti	lihat
atp	atp
podjela	divisyen
podjela	pembahagian
podjela	divisyen
podjela	pembahagian
podjela	bahagian
verzije	versi
jezici	bahasa
metal	logam
metal	metal
isključivo	esklusif
sbc	sbc
koncert	konsert
pariz	paris
kategorije	kategori
dobar	good
dobar	gud
pjevač	penyanyi
pjevač	singer
ana	ana
ana	anna
izgubio	lost
izgubio	kehilangan
izgubio	hilang
mjeri	diukur
mjeri	correct
mjeri	sukatan
mjeri	ukur
mjeri	mengukur
microsoft	microsoft
kompanije	syarikat
studija	study
studija	kajian
obrazovanje	pendidikan
ivana	ivana
ivana	joanna
značajno	ketara
značajno	ketara
umjetnost	seni
umjetnost	kesenian
umjetnost	seni
umjetnost	kesenian
