ngc	ngc
zvanična	офіційний
zvanična	офіційне
kroz	крізь
kroz	наскрізь
kroz	через
kroz	передивився
međutim	однак
datoteka	файли
datoteka	файлів
datoteka	файл
caption	напис
caption	підпис
text	текстовий
text	текст
općina	підпорядкування
općina	муніципалітет
općina	край
često	часто
često	часто
ove	цей
ove	ця
ove	ці
koju	какой
koju	який
koju	які
koju	яке
koju	яка
pri	при
sam	сем
sam	sam
hiljade	тисяча
hiljade	тисячі
film	фільм
film	кіно
film	фільм
film	плівка
države	стани
države	штати
cest	cest
ljudi	людини
ljudi	люди
jedna	одна
jedna	one
jedna	одне
jedna	один
odnosno	відповідно
eliptična	еліптичні
država	стани
država	штати
država	стан
država	держава
tada	потім
tada	тоді
njegov	його
grupe	групи
grupe	груп
grupe	спільноти
jezik	язик
jezik	язика
jezik	мова
jezik	мови
jezik	мову
kralj	кінг
kralj	король
kralj	цар
napomena	зауваження
napomena	примітки
napomena	зауважте
napomena	примітка
napomena	нота
naselja	розрахунків
među	серед
vrlo	дуже
glavni	шеф
glavni	вождь
glavni	головний
glavni	головний
glavni	основне
glavni	головна
glavni	головні
glavni	головне
william	вільям
ona	вона
ona	she
postoji	існує
četiri	четвірка
četiri	чотирьох
četiri	чотири
njegova	його
marta	марта
oni	ті
oni	тих
oni	тими
oni	вони
neki	дехто
neki	деякі
neki	якесь
neki	якийсь
neki	трохи
john	джон
john	іоанн
john	іван
osim	окрім
osim	крім
osim	apart
osim	окрім
kojima	кого
kojima	кодзіма
sistem	система
sistem	системи
sistem	системний
sistem	системне
sistem	системна
puta	таймс
puta	час
puta	часи
puta	times
mjesta	місць
mjesta	місця
mjesta	місцини
mjesta	місця
mjesta	сидіння
postao	стануть
postao	стати
postao	стають
postao	став
postao	стали
postao	стало
dan	дан
dan	dan
dan	ден
dan	закохатися
dan	день
dan	дню
dan	дня
predstavlja	дарують
predstavlja	подарунки
predstavlja	представляє
velika	великі
velika	великих
velika	гран
velika	гранд
velika	grand
obično	зазвичай
obično	зазвичай
prvenstvo	чемпіонський
prvenstvo	чемпіонат
zajedno	разом
zatim	потім
zatim	тоді
način	спосіб
način	шлях
rat	війна
vrsta	добрі
vrsta	вид
vrsta	різновид
vrsta	виді
vrsta	вид
vrsta	види
radi	працює
radi	робота
radi	робочий
top	гармата
top	гармати
top	згори
top	вгорі
top	топ
top	верхній
top	найпопулярніші
top	зверху
top	тура
bgcolor	bgcolor
tom	тома
tom	том
uglavnom	переважно
uglavnom	головним
uglavnom	основному
uglavnom	здебільшого
uglavnom	переважно
cet	cet
tome	томе
tome	тома
tome	том
maja	мая
maja	майя
maja	мая
smrti	померли
smrti	смертей
mora	мусить
mora	має
mora	повинен
dobio	got
dobio	отримано
dobio	отримані
dobio	отриманий
dobio	отримали
dobio	отримала
nagrada	премія
nagrada	винагороду
nagrada	нагорода
svi	everybody
svi	усі
svi	усі
svi	всі
svi	все
svi	всіх
svi	всім
svi	усіх
svi	усі
svi	усім
svi	всіх
veoma	дуже
najbolji	кращий
najbolji	найкраща
najbolji	найкращий
najbolji	найкраще
najbolji	найкращі
sarajevu	сараєво
rođen	народження
rođen	народився
rođen	борн
rođen	народилась
rođen	народилася
herschel	гершель
npr	npr
američki	американський
američki	американець
američki	американські
američki	американська
američki	американської
mnogo	багато
mnogo	багато
mnogo	сильно
mnogo	лот
područja	області
područja	ділянки
područja	територіях
područja	площі
područja	районів
pored	окрім
jula	липень
jula	липні
jula	липня
doba	віці
doba	вік
doba	ера
doba	доба
drugim	інший
drugim	інша
drugim	інші
drugim	інше
drugim	інших
postoje	існують
postoje	існує
zastava	прапором
zastava	прапорець
zastava	прапор
zastava	прапора
vrste	добрі
vrste	вид
vrste	різновид
vrste	типи
jednom	once
uključujući	включаючи
uključujući	включно
uključujući	зокрема
čak	навіть
čak	даже
predsjednik	президент
predsjednik	президенти
ipak	незважаючи
ipak	still
ipak	ще
ipak	надалі
ipak	досі
ipak	ще
imena	назви
imena	імена
posebno	особливо
posebno	особливо
dalje	далі
treba	need
treba	треба
treba	потрібно
treba	потреби
treba	потреба
treba	вимагає
treba	потребує
treba	потреб
treba	потреби
album	альбому
album	альбом
član	член
član	учасник
član	учасника
član	члена
vijek	віки
vijek	ст
vijek	століття
vijek	century
york	йорк
iii	ііі
iii	iii
postaje	стає
postaje	стане
uvijek	завжди
dolazi	come
dolazi	приходь
dolazi	приходьте
dolazi	приходить
dolazi	іду
dolazi	наближається
dolazi	coming
većina	найцікавіше
većina	більшість
većina	більшість
većina	більшістю
liga	ліга
liga	ліга
koriste	використати
koriste	використовувати
koriste	користування
koriste	використання
sin	сина
sin	сину
sin	син
njega	нього
njega	постане
njega	йому
njega	ним
njega	його
manje	менше
one	ті
one	тих
one	тими
sada	тепер
sada	зараз
juni	juni
juni	червня
juni	червні
juni	червень
slika	picture
slika	зображення
slika	картинка
slika	фото
slika	зображення
njemački	німецька
njemački	німець
njemački	герман
njemački	німецькою
njemački	німецький
znači	засоби
ostrva	острови
radio	спрацювало
radio	працював
radio	працювали
radio	працювала
radio	радіо
radio	рації
radio	робота
radio	робочий
dijela	частини
dijela	частинами
djela	вчинками
život	життя
život	лайф
augusta	августа
uefa	уєфа
rijeka	річка
rijeka	ріка
rijeka	рієка
prava	права
januar	січні
januar	січень
januar	січня
žena	жінка
žena	дружині
žena	дружина
februar	лютому
februar	лютий
februar	лютого
bosanski	боснійська
april	квітень
april	квітня
april	квітні
mart	mart
mart	березні
mart	березень
mart	березня
august	серпні
august	серпня
august	серпень
pet	pet
osoba	особа
osoba	особи
septembar	вересня
septembar	вересні
septembar	вересень
riječi	слів
riječi	слова
decembar	грудень
decembar	грудня
decembar	грудні
juli	липень
juli	липні
juli	липня
juli	juli
naselju	майно
sezona	season
sezona	сезон
sezona	сезону
sezona	сезони
svaki	кожен
svaki	кожні
svaki	кожну
svaki	кожного
svaki	кожному
svaki	кожен
svaki	кожна
maj	травнева
maj	травня
maj	травневі
maj	травні
maj	травень
maj	май
ostali	інших
ostali	інші
ostali	іншими
ponovo	знов
ponovo	знову
centar	центр
centar	центр
centar	алея
regija	ділянку
regija	регіон
njemačka	німеччини
njemačka	німеччині
njemačka	німеччина
njemačka	німеччину
polje	поля
polje	поле
polje	полє
oktobar	жовтень
oktobar	жовтня
oktobar	жовтні
počinje	починається
počinje	починає
počinje	починається
počinje	запускає
počinje	стартує
počinje	починаючи
počinje	починається
počinje	початок
počinje	починаються
počinje	запуск
osvojio	підкорили
rezultati	результати
francuski	френч
francuski	французька
francuski	французькою
francuski	французький
ekipe	екіпажі
ekipe	команди
kluba	club
kluba	клуб
igra	гра
igra	гри
igra	гру
ekipa	команда
ekipa	екіпаж
primjer	примірник
primjer	екземпляр
primjer	приклад
primjer	прикладу
tijelo	тіло
tijelo	тіла
fifa	fifa
fifa	фіфа
onda	потім
onda	тоді
nešto	щось
nešto	дещо
nešto	чимось
tijela	тіло
tijela	тіла
tijela	панелях
tijela	панелі
tijela	панелей
tijela	тіл
tijela	тіла
web	сайті
web	сайт
web	web
web	веб
mnogi	багато
mnogi	багатьох
malo	мало
malo	маленька
malo	маленький
malo	маленькі
rad	роботи
rad	робота
rad	працюю
rad	працюють
rad	роботу
rad	робочий
ispod	під
ispod	нижче
ispod	знизу
ispod	під
putem	via
putem	віа
putem	через
joj	her
joj	нею
joj	її
joj	їй
vlast	dominion
vlast	влада
vlast	живлення
vlast	сила
vlast	power
vlast	правління
vlast	уряд
red	замовити
red	ордер
red	наказ
red	порядок
nacionalni	національна
nacionalni	націонал
nacionalni	національне
nacionalni	національний
nacionalni	національні
jato	кластер
jato	скупчення
jato	зграї
novembar	листопаді
novembar	листопад
novembar	листопада
kup	кубок
kup	чашка
kup	чаша
kup	кубок
veći	більше
veći	більшого
veći	більшим
veći	більший
veći	більші
veći	більше
veći	більша
san	сон
san	dream
san	мрія
san	сан
ćelije	комірки
članak	стаття
članak	статтю
pravo	чесні
pravo	стріт
pravo	прямі
pravo	прямо
pravo	відверта
pravo	правий
pravo	права
pravo	право
pravo	праворуч
ovdje	тут
unutar	inside
unutar	всередині
van	van
van	ван
van	фургон
snage	міцність
snage	інтенсивність
snage	сили
snage	сила
nova	нова
počeo	почалося
počeo	почалось
počeo	почали
počeo	розпочато
počeo	почався
počeo	почато
počeo	почалось
počeo	почався
engleski	англійською
engleski	англійська
razvoj	розвитку
razvoj	розвиток
razvoj	розробка
čini	робить
mnoge	багато
mnoge	багатьох
džamija	мечеть
oblik	форму
oblik	форма
oblik	форму
oblik	форма
živi	живі
živi	життів
živi	живе
jedinica	одиниці
jedinica	юніт
jedinica	одиниці
jedinica	одиниця
umro	помер
umro	померла
njen	her
njen	нею
njen	її
njen	їй
dobro	хороші
dobro	гарні
dobro	добрий
dobro	добре
dobro	файно
dobro	добре
poznata	відома
poznata	відоме
poznata	відомі
poznata	відома
poznata	знамениті
poznata	відомий
poznata	знаменитий
ruka	рука
govori	розмовляє
govori	говорить
govori	розмовляють
govori	говоріть
govori	вимовляти
govori	говорити
govori	speak
čvor	вузол
čvor	прізвище
čvor	вузол
moguće	можливе
moguće	можливо
moguće	можлива
mali	малий
mali	малі
mali	маленькі
mali	маленька
mali	маленький
mali	маленькі
mali	малиш
mali	малий
mali	малі
otvoreno	відкрито
otvoreno	відкрити
otvoreno	відкрита
otvoreno	відкрито
otvoreno	відкриті
otvoreno	відкритий
stanje	ситуацію
stanje	ситуація
stanje	становище
stanje	ситуації
stanje	умова
odnosu	відношення
razgovor	спілкування
razgovor	розмови
razgovor	розмова
razgovor	бесіда
postala	став
postala	стали
postala	стало
pjesme	пісень
pjesme	пісні
pjesme	songs
gornji	вгорі
gornji	верхня
gornji	верхні
gornji	верхній
gornji	горний
zagreb	загреб
verzija	версія
link	посиланням
link	посилання
link	link
link	лінк
iznad	вище
historija	журнал
historija	історія
historija	історії
general	загальні
general	генерал
general	загальний
general	загальне
francuska	франції
francuska	франція
francuska	францію
charles	шарль
charles	чарльз
kraj	завершити
kraj	кінець
kraj	закінчити
kraj	закінчиться
kraj	закінчення
selo	село
selo	село
pomoć	допомогу
pomoć	допомоги
pomoć	допоможіть
pomoć	допомогти
pomoć	допомога
pomoć	довідка
pomoć	допомогу
okrug	графство
okrug	повіт
okrug	жупанія
okrug	шир
okrug	улус
okrug	округ
okrug	нохія
okrug	район
iznosi	суми
tekst	текстовий
tekst	текст
porodice	сімей
porodice	родин
porodice	родини
dnk	днк
trenutno	зараз
trenutno	наразі
otac	батька
otac	батько
otac	батьку
otac	отець
njegovo	його
bolesti	хвороб
bolesti	захворювань
bolesti	захворювання
rowspan	rowspan
more	море
ostale	інший
ostale	інша
ostale	інші
ostale	інше
ostale	інших
osnovu	засновані
osnovu	засновано
osnovu	заснований
osnovu	базис
itd	тощо
itd	etc
isto	збігається
isto	однаковий
isto	однакові
isto	same
isto	самий
djevica	діва
djevica	діва
djevica	богородиці
ponekad	інколи
ponekad	деколи
ponekad	іноді
nagrade	винагороди
nagrade	премія
nagrade	нагороди
nagrade	призи
ćelija	клітинка
ćelija	комірки
ćelija	комірку
ćelija	клітини
ćelija	комірка
riječ	словом
riječ	слово
svjetski	світовий
svjetski	світ
svjetski	світе
svjetski	world
valign	valign
žene	жінок
žene	жінки
proces	процес
proces	обробити
proces	процесу
poznati	відома
poznati	знамениті
poznati	відомий
poznati	знаменитий
poznati	всесвітньо
pobjednik	переможець
pobjednik	переможниці
odnosi	відносини
umjesto	скоріше
umjesto	скоріш
umjesto	натомість
umjesto	замість
luka	лука
luka	пор
luka	порт
boje	кольорах
boje	кольори
boje	барви
boje	кольори
boje	кольорів
boje	колір
boje	кольорова
potpuno	повноцінного
potpuno	повністю
potpuno	цілком
potpuno	повністю
potpuno	повністю
ivan	іван
ivan	іванко
igre	ігор
igre	games
igre	ігри
različitih	different
različitih	інше
različitih	різні
različitih	різних
različitih	відмінні
različitih	різноманітність
različitih	сорти
različitih	різноманітності
daje	віддавали
daje	віддавати
daje	віддаю
daje	даючи
daje	даєш
daje	подано
daje	дає
niz	послідовності
niz	послідовність
glumac	актор
ono	оно
hrvatski	хорватська
html	html
lav	лев
lav	лео
lav	лев
car	цар
windows	вікон
windows	windows
windows	вікна
beograd	белграда
nauka	наука
nauka	науки
ratu	війна
strani	збоку
strani	сторона
strani	бічна
strani	бік
strani	сторони
strani	іноземних
strani	іноземні
strani	іноземний
carstvo	імперія
šest	шість
šest	шестеро
stari	старі
stari	старе
stari	старим
stari	стара
stari	старий
stari	чувак
der	дер
robert	роберт
robert	робер
metara	метрів
metara	метри
metara	метрах
metara	метрів
metara	метри
članaka	статті
članaka	статтями
članaka	статей
von	фон
političar	політик
oblasti	області
oblasti	ділянки
oblasti	територіях
oblasti	площі
oblasti	районів
napisao	писав
napisao	записано
napisao	написано
napisao	записані
napisao	написав
napisao	написала
napisao	писав
pisac	writer
pisac	письменник
takmičenje	змагання
takmičenje	конкурс
takmičenje	євробачення
snaga	міцність
snaga	інтенсивність
snaga	сили
snaga	сила
vlade	уряди
most	міст
most	місток
površina	поверхні
površina	поверхня
osnovan	заснував
osnovan	засновано
dobija	здобуває
dobija	отримує
izvor	джерело
izvor	джерела
funkcija	функція
funkcija	функцію
funkcija	функції
funkcija	функції
igrač	гравця
igrač	програвач
igrač	гравець
vjerovatno	ймовірно
vjerovatno	орієнтовно
james	джеймс
sjedište	штаб
čovjek	людина
čovjek	людський
roman	роман
promjene	зміни
promjene	зміна
promjene	change
promjene	змінити
njihove	своїх
njihove	їхньому
njihove	свої
njihove	їхнє
treći	третє
treći	третій
treći	третя
ranije	раніше
joseph	джозеф
joseph	йосип
joseph	жозеф
joseph	йозеф
slike	зображення
slike	картинки
slike	зображення
slike	зображень
istraživanja	побувати
istraživanja	огляд
istraživanja	дослідити
istraživanja	дослідження
istraživanja	research
različite	різноманітні
različite	різні
jezero	озеро
jezero	озера
ffffff	ffffff
igrama	ігор
igrama	games
igrama	ігри
veze	стосунку
blizini	condition
colspan	colspan
mark	кропивницький
članovi	учасники
članovi	члени
dužina	тривалість
dužina	довжина
dužina	довжини
serija	серія
serija	серії
serija	ряд
serija	ряди
uključuje	включення
uključuje	входить
uključuje	включає
vrijednosti	значення
vrijednosti	цінності
vrijednosti	варта
vrijednosti	варто
vrijednosti	варте
vrijednosti	варті
dao	дали
dao	віддала
dao	дав
dao	віддали
dao	дала
završio	завершено
završio	завершені
završio	закінчено
završio	закінчиться
završio	закінчив
rock	скеля
rock	рок
rock	кручі
rock	rock
djelo	вчинку
frederick	фредерік
odmah	негайно
odmah	одразу
odmah	відразу
george	георгій
george	георгія
george	джордж
george	георг
čime	творити
čime	внесення
vojska	військові
vojska	військовий
vojska	армії
vojska	армія
vojska	військо
vojska	армійський
vidi	подивитися
vidi	див
vidi	бачите
vidi	бачу
vidi	переглянути
vidi	погляд
vidi	вигляд
vidi	подивитися
vidi	дивіться
vidi	дивися
vidi	дивись
crkva	церква
crkva	костел
pjesma	конкурс
pjesma	пісня
počela	почалося
počela	почалось
počela	почали
počela	розпочато
počela	почався
počela	почато
počela	почалось
počela	почався
sedam	сім
sedam	сімка
brzo	швидкі
brzo	швидко
brzo	швидке
brzo	швидка
brzo	швидкий
brzo	швидко
brzo	швидкі
brzo	швидке
brzo	швидка
brzo	фаст
brzo	швидкий
brzo	швидко
brzo	швиденько
relativno	порівняно
relativno	відносно
pjesama	пісень
pjesama	пісні
pjesama	songs
knjige	книжки
knjige	книг
knjige	книги
dosta	достатньо
dosta	досить
ubrzo	невдовзі
ubrzo	soon
ubrzo	скоро
vladavine	править
michael	михайло
michael	майкл
michael	michael
michael	михаїл
sjeverna	північна
sjeverna	північний
sjeverna	північне
voda	вода
voda	водні
voda	водяний
voda	водяне
njihov	своїх
njihov	їхньому
njihov	свої
njihov	їхнє
porodica	сімейство
porodica	сімейний
porodica	сімейні
porodica	родина
jean	жан
jean	джин
rada	рада
rada	скликання
stanovništvo	мешканці
stanovništvo	мешканці
stanovništvo	мешканців
dobila	got
dobila	отримано
dobila	отримані
dobila	отриманий
dobila	отримали
dobila	отримала
rezultatom	рахунок
rezultatom	результат
rezultatom	оцінка
polja	поля
njena	її
njena	her
njena	нею
njena	її
njena	їй
zemlja	країни
zemlja	країна
zemlja	кантрі
zemlja	земля
zemlja	землею
zemlja	earth
zemlja	землі
zemlja	земля
savez	union
savez	союз
savez	юніон
savez	альянс
poznate	відома
poznate	відоме
poznate	відомі
poznate	відома
poznate	знамениті
poznate	відомий
poznate	знаменитий
djece	діти
djece	дітьми
djece	дітей
iza	позаду
wisconsin	вісконсин
smrt	death
smrt	смерть
smrt	смерті
program	програма
program	програма
glavna	головний
glavna	основне
glavna	головна
glavna	головні
glavna	головне
kraljica	цариці
kraljica	королева
kraljica	queen
kraljica	краля
kraljica	цариця
vrijednost	значення
vrijednost	вартість
osobe	особа
osobe	особи
osobe	осіб
osobe	особи
jedinice	одиниці
škola	школа
škola	училище
gradova	містами
izabran	обраний
izabran	обрання
funkcije	функції
slovenija	словенії
slovenija	словенія
gore	гірше
gore	гірші
društva	товариств
kaže	каже
početka	запустити
početka	розпочати
početka	старт
početka	запускати
početka	початок
početka	почати
lista	перелік
lista	list
lista	список
jeste	рахував
jeste	зробили
jeste	вчинили
jeste	робили
jeste	yes
jeste	так
neka	хай
neka	нехай
naročito	особливо
you	тобою
you	ви
you	ти
you	тебе
igrao	грали
igrao	грала
igrao	грав
dinastije	династії
harry	гаррі
harry	гарі
sebe	себе
sebe	собі
sebe	собою
sebe	виступили
možda	maybe
možda	можливо
niti	ані
ibn	ібн
jezera	озер
jezera	озера
crkve	спілкування
isti	збігається
isti	однаковий
isti	однакові
isti	same
isti	самий
pobjeda	перемога
pobjeda	перемоги
pobjeda	win
pobjeda	переможе
gornja	горня
svaka	кожну
svaka	кожного
svaka	кожному
svaka	кожен
svaka	кожна
boja	колір
boja	кольорова
boja	колір
boja	кольорова
majka	матір
majka	мати
majka	матері
porijekla	джерело
porijekla	походження
mala	немовля
mala	малятко
mala	дитина
mala	маленька
mala	маленький
mala	маленькі
mala	мала
površine	поверхні
površine	поверхня
rekao	розповіла
rekao	розповіли
rekao	казав
najveća	найбільші
najveća	найбільша
najveća	найбільшу
najveća	найбільший
najveća	найбільшим
najveća	найбільших
najveća	найбільші
najveća	найбільша
sela	селах
sela	села
sela	сіл
sela	села
premijer	premier
premijer	вищому
potom	потім
potom	тоді
proglašen	названий
proglašen	назвали
proglašen	названо
organizacija	організація
organizacija	установа
organizacija	установа
organizacija	організація
marija	марія
marija	марія
peter	петро
peter	пітер
arena	арена
došao	приїхала
došao	приїхав
došao	прилетіли
došao	зайшла
došao	прийшло
došao	прийшов
javlja	звітності
javlja	звітування
lewis	льюїс
lewis	льюіс
njihova	своїх
njihova	їхньому
njihova	свої
njihova	їхнє
početak	запустити
početak	розпочати
početak	старт
početak	запускати
početak	початок
početak	почати
početak	початок
škole	школах
škole	шкіл
skoro	майже
paul	пол
paul	пауль
paul	павло
sarajeva	сараєво
italijanski	італійською
italijanski	італійський
italijanski	італієць
italijanski	італійська
italijanski	італійської
cara	цар
cara	кара
cara	cara
turnir	турнір
filozof	філософ
širom	протягом
datum	дату
datum	дата
datum	датою
pripada	належить
kuća	хати
kuća	будинок
albuma	альбомів
albuma	альбоми
novo	ново
wiki	вікі
zapravo	насправді
zapravo	взагалі
neko	нікому
neko	нікого
neko	хтось
neko	кимось
neko	когось
neko	хтось
neko	кимось
neko	когось
neko	хтось
dovoljno	достатньо
dovoljno	досить
str	вул
kupa	конус
stvari	things
stvari	речі
stvari	речей
potrebno	потрібним
potrebno	потреби
potrebno	потрібен
potrebno	потрібною
potrebno	необхідний
objavio	оголосили
velikih	великі
velikih	великих
velikih	великі
velikih	велике
velikih	велика
velikih	великий
velikih	біг
velikih	великий
velikih	чудово
smatraju	розглянемо
smatraju	вважайте
istovremeno	одночасно
srbi	сербів
uspio	переживали
uspio	худоби
uspio	вдалося
uspio	зуміли
uspio	керується
uspio	успішне
posljednji	останній
posljednji	остання
posljednji	останнє
lat	lat
lat	лат
mogućnost	можливість
mogućnost	притягнути
srbija	сербія
srbija	сербії
poznato	відома
poznato	відоме
poznato	відомі
poznato	знайомі
gitara	гітару
gitara	гітара
prostor	простору
prostor	пробіл
prostor	простір
tačka	місце
tačka	пляма
tačka	крапка
tačka	точка
tačka	точку
tačka	point
cilj	ціллю
cilj	ціль
cilj	мета
cilj	мета
www	www
sveti	святий
sveti	saint
sveti	сен
sveti	святі
sveti	святе
sveti	свята
sveti	священні
sveti	святий
univerzitet	університет
termin	термін
termin	зустріч
pennsylvania	pennsylvania
proizvodi	продукція
proizvodi	виріб
proizvodi	вироби
proizvodi	продукти
proizvodi	виробляє
proizvodi	дає
kvalifikacije	кваліфікації
kvalifikacije	кваліфікацію
kvalifikacije	кваліфікація
bivši	колишні
bivši	колишній
crna	чорні
crna	чорне
crna	чорна
crna	чорний
zapadu	захід
zapadu	вест
zapadu	західний
zapadu	західні
zapadu	західна
muzika	музика
muzika	музики
muzika	музик
muzika	музиці
muzika	музику
seriji	серія
seriji	серії
seriji	ряд
