yang	yang
bahagian	afdeling
bahagian	sectie
bahagian	onderdelen
bahagian	delen
bahagian	afdelingen
bahagian	secties
bahagian	deel
bahagian	gedeelte
menggunakan	gebruiken
lagi	alweer
lagi	opnieuw
lagi	nogmaals
lagi	more
lagi	meer
pancasila	pancasila
jenis	typ
jenis	type
jenis	soort
jenis	typen
jenis	soorten
jenis	types
sungai	rivieren
sungai	sungai
sungai	rivier
sungai	river
kota	stad
kota	kota
jepun	japan
jepun	japans
jepun	japanners
jepun	japanse
anak	anak
anak	kind
anak	kindje
ada	daar
ada	er
ada	ada
tanah	grond
tanah	land
tanah	bodem
tanah	grond
tanah	tanah
tanah	grond
national	nationaal
national	nationale
bersama	wederzijds
bersama	wederzijdse
bersama	samen
dikenali	herkende
dikenali	erkende
dikenali	herkend
dikenali	erkend
dikenali	bekende
dikenali	gekend
dikenali	gekende
dikenali	bekend
dikenali	herkenbaar
hanya	gewoon
sebelum	voordat
sebelum	vóór
air	water
air	wateren
air	lucht
sepanyol	spanje
sepanyol	spaanse
sepanyol	spaans
raja	raja
raja	konings
raja	king
raja	koning
perang	oorlog
perang	oorlog
perang	oorlogen
wanita	ladies
wanita	dames
wanita	vrouw
wanita	woman
wanita	vrouwen
kuala	samenloop
kuala	samenvloeiing
kuala	kuala
sistem	systeem
sistem	stelsel
sistem	systemen
pulau	pulau
pulau	eiland
team	team
provinsi	provincie
provinsi	provincies
kanak	kind
kanak	kindje
termasuk	inclusief
termasuk	inbegrepen
termasuk	inclusief
termasuk	inclusief
termasuk	inclusieve
termasuk	omvat
termasuk	inclusief
pendidikan	leerzaam
pendidikan	educatief
pendidikan	opvoeding
pendidikan	onderwijs
musim	seizoen
musim	seizoenen
penduduk	inwoners
penduduk	bewoners
penduduk	ingezetenen
penduduk	bevolking
penduduk	populatie
kini	nu
semasa	huidig
semasa	huidige
semasa	actueel
semasa	terwijl
carian	zoekopdrachten
carian	zoektocht
carian	zoeken
carian	doorzoeken
carian	zoek
carian	zoekopdracht
cest	cest
kemudian	dan
kemudian	daarna
serbia	servië
serbia	serviërs
serbia	serven
serbia	servië
serbia	servische
serbia	servisch
tiga	drie
tiga	three
tiga	tiga
keseluruhan	overzicht
keseluruhan	globaal
keseluruhan	hele
keseluruhan	geheel
tinggi	high
tinggi	hoog
tinggi	hoge
tinggi	hogere
tinggi	hoger
tinggi	hoogte
tinggi	lengte
guru	leraar
guru	onderwijzer
guru	docent
guru	leerkracht
guru	lerares
guru	onderwijzers
guru	leraren
guru	docenten
guru	leerkrachten
guru	leraars
czech	tsjechische
czech	tsjechisch
wikipedia	wikipedia
melalui	via
setiap	elk
setiap	ieder
setiap	iedere
setiap	elke
setiap	elk
setiap	ieder
setiap	elke
menteri	minister
menteri	ministers
semua	allen
semua	alle
semua	allemaal
semua	alles
bulan	bulan
bulan	maan
bulan	moon
bulan	maandenlang
bulan	maanden
bulan	maandje
bulan	maand
kapal	vaartuig
kapal	schip
kapal	schepen
kecil	kleine
kecil	klein
kecil	smal
kecil	piepklein
kecil	tiny
taman	parkeren
taman	park
taman	tuintje
taman	tuin
taman	parken
album	album
album	albums
azerbaijan	azerbeidzjan
azerbaijan	azerbeidzjaanse
new	nieuw
new	nieuwe
club	club
mukim	parish
mukim	freguesia
mukim	parochie
eropah	europese
eropah	europees
inggeris	engeland
inggeris	england
inggeris	engels
inggeris	engelsen
gambar	foto
gambar	plaatjes
gambar	fotos
batu	steentjes
batu	stones
batu	stenen
batu	steen
batu	natuursteen
batu	stone
batu	stenen
batu	batu
batu	rotsen
batu	rots
batu	steen
batu	rock
buku	boeken
rumah	thuis
rumah	home
rumah	huis
rumah	startpagina
rumah	huizen
rumah	huis
bola	bola
bola	bal
bola	ball
kedudukan	positie
kedudukan	klassement
kedudukan	positionering
huruf	letteren
huruf	letters
huruf	brieven
huruf	brief
huruf	letter
itali	italië
itali	italiaanse
itali	italiaan
itali	italiaans
laporan	verslag
laporan	rapporteren
laporan	rapport
laporan	rapportage
laporan	verslaglegging
laporan	rapporteren
laporan	rapporten
laporan	verslagen
data	gegevens
data	data
flag	vlaggen
china	china
china	porselein
china	chinezen
china	chinees
china	chinese
pusat	centra
pusat	centra
pusat	centrum
pusat	centreren
pusat	centrum
pusat	centreren
sultan	sultan
country	land
paling	meesten
paling	most
paling	meeste
paling	meest
rasmi	ambtenaar
rasmi	officiële
rasmi	officieel
murid	discipelen
murid	studenten
murid	leerlingen
kali	kali
bersatu	united
bersatu	verenigde
bersatu	verenigd
bersatu	verenigen
bersatu	verenigt
masih	nog
naib	ondeugd
naib	zeden
naib	vice
anjing	hond
anjing	hondje
anjing	honden
mula	start
mula	begin
mula	starten
mula	beginnen
semula	alweer
semula	opnieuw
semula	nogmaals
awal	early
awal	vroeg
awal	vroege
pelakon	acteurs
pelakon	actoren
pelakon	actrice
pelakon	actor
pelakon	acteur
terhadap	tegen
peta	plattegrond
peta	kaart
peta	kaarten
peta	kaart
bentuk	shape
bentuk	vorm
pernah	ever
pernah	ooit
bin	bin
waktu	tijd
mendapat	krijgt
kereta	auto
kereta	wagen
kereta	trein
kuasa	powers
kuasa	bevoegdheden
kuasa	krachten
kuasa	macht
kuasa	kracht
kuasa	power
kuasa	vermogen
sejarah	historisch
sejarah	historische
sejarah	geschiedenis
walaupun	hoewel
walaupun	alhoewel
walaupun	hoewel
report	verslag
report	rapporteren
report	rapport
masjid	moskeeën
masjid	moskee
sendiri	alone
sendiri	alleen
sendiri	eigen
piala	trofee
piala	beker
piala	kopje
piala	beker
pecahan	indeling
pecahan	verdeling
pecahan	uitsplitsing
pecahan	breuken
pecahan	fracties
pecahan	onderverdelingen
pecahan	fractie
kira	kira
kira	bereken
kira	berekenen
pilihan	keuze
pilihan	keus
pilihan	facultatieve
pilihan	facultatief
pilihan	optionele
pilihan	optioneel
pilihan	keuzen
pilihan	keuzes
sejak	sinds
sejak	sedert
agama	religie
agama	godsdienst
agama	religieuze
agama	religieus
agama	religies
pos	pos
pos	bericht
pos	post
jakarta	jakarta
universiti	universiteiten
universiti	universiteit
antarabangsa	internationaal
namun	desalniettemin
namun	niettemin
namun	echter
namun	toch
tiada	geen
parti	feest
parti	partij
parti	feestje
parti	party
parti	partijen
parti	feestjes
bermula	begonnen
bermula	gestart
bermula	begon
bermula	opgestart
bermula	begint
bermula	beginnend
bermula	begint
para	para
saya	saya
pelbagai	meerdere
pelbagai	meervoudige
pelbagai	veelvoud
pelbagai	meervoudig
pelbagai	multi
pelbagai	diverse
pelbagai	verschillende
kadar	tarief
kadar	tarieven
bukan	niet
perak	perak
perak	zilver
perak	zilveren
perak	silver
meter	meter
meter	meters
meter	meter
meter	meter
meter	meters
meter	meter
abdul	abdul
asia	aziatische
asia	aziatisch
asia	azië
burung	vogeltje
burung	vogels
burung	vogel
burung	vogels
september	september
bukit	bukit
bukit	heuvel
bukit	hill
diri	diri
diri	mijzelf
diri	zelf
diri	mezelf
diri	ikzelf
diri	self
diri	zelf
diri	jezelf
diri	jijzelf
diri	uzelf
kepelbagaian	diversiteit
kepelbagaian	verscheidenheid
kepelbagaian	variëteit
kepelbagaian	variatie
kepelbagaian	diversificatie
kepelbagaian	gesorteerd
kepelbagaian	variant
jantina	geslacht
jantina	seks
jantina	geslacht
jantina	sex
januari	januari
pokok	boom
pokok	boomstructuur
pokok	bomen
jun	jun
jun	juni
jun	june
bar	bars
bar	bar
perdana	prime
perdana	priemgetal
pentadbiran	beheerder
pentadbiran	administrateur
pentadbiran	gouvernement
pentadbiran	administratie
pentadbiran	toediening
pentadbiran	beheerders
ibu	mama
ibu	moeder
ibu	ma
ibu	mam
ibu	moeder
ibu	moedertje
cina	china
cina	porselein
cina	chinezen
cina	chinees
cina	chinese
cina	cina
ogos	dec
ogos	august
ogos	augustus
datuk	datuk
datuk	grootvaders
datuk	grootvader
datuk	opa
datuk	grootvader
datuk	opa
nombor	nummer
nombor	aantal
nombor	getal
nombor	getallen
nombor	nummers
nombor	aantallen
siri	serie
siri	reeks
siri	reeksen
siri	series
siri	siri
mungkin	misschien
mungkin	misschien
rakyat	rakyat
rakyat	folk
rakyat	mensen
rakyat	personen
jpg	jpg
bahan	ingrediënten
bahan	materiaal
bahan	materialen
bahan	materiaal
lama	lama
imagesize	imagesize
populasi	bevolking
populasi	populatie
april	april
empat	four
empat	vier
empat	empat
kode	wetboek
kode	code
ideologi	ideologie
ideologi	ideologieën
muzik	muziek
mac	mac
mac	maart
mac	marcheren
biasa	gebruikelijke
biasa	gebruikelijk
biasa	regelmatige
biasa	regulier
biasa	reguliere
biasa	regelmatig
bangunan	bouwen
bangunan	gebouwen
pesawat	vliegtuig
pesawat	vliegtuigen
pesawat	luchtvaartuigen
pesawat	luchtvaartuig
pesawat	vliegtuigen
pesawat	vliegtuig
manusia	mensjes
manusia	mensen
manusia	menselijk
manusia	menselijke
manusia	mens
mei	mogen
mei	may
mei	mei
mei	mag
mei	moge
mei	mei
garuda	garuda
november	november
zaman	zaman
sekitar	rondom
sekitar	rond
british	britten
british	britse
british	brits
berjaya	succesvol
berjaya	geslaagde
berjaya	geslaagd
berjaya	succesvolle
berjaya	succesvol
berjaya	succes
berjaya	success
hidup	life
hidup	leven
anugerah	geschenk
anugerah	cadeautje
anugerah	cadeau
anugerah	gift
anugerah	kado
anugerah	onderscheiding
anugerah	gunning
anugerah	prijsuitreiking
anugerah	awards
anugerah	onderscheidingen
lumpur	modder
lumpur	slib
johor	johor
juta	miljoen
utc	utc
location	lokatie
location	locatie
location	ligging
mampu	capabel
mampu	bekwaam
arab	arabier
arab	arabisch
arab	arabië
arab	arabische
arab	arabisch
arab	arabieren
biasanya	meestal
biasanya	gewoonlijk
biasanya	typisch
pembangunan	ontwikkeling
membaca	leest
membaca	lezen
membaca	lectuur
membaca	reading
membaca	lezing
disember	december
lahir	born
lahir	geboren
lahir	geboorte
perlawanan	wedstrijden
perlawanan	lucifers
perlawanan	tegenstand
perlawanan	weerstand
perlawanan	resistentie
perlawanan	verzet
peringkat	rangen
peringkat	gelederen
selangor	selangor
politik	politiek
politik	politiek
politik	politieke
united	united
united	verenigde
united	verenigd
julai	juli
julai	nov
tanpa	zonder
label	labels
label	etiketten
label	etiket
label	label
udara	lucht
gunung	berg
gunung	mount
gunung	aankoppelen
majlis	raad
majlis	gelegenheid
oktober	oktober
oktober	october
sukan	sport
sukan	sporten
kebanyakan	meesten
kebanyakan	most
kebanyakan	meeste
kebanyakan	meest
seri	serie
seri	reeks
seri	reeksen
seri	series
seri	seri
asal	herkomst
asal	oorsprong
sahaja	alleen
sahaja	enkel
sahaja	slechts
tentang	ongeveer
tentang	over
norway	noors
norway	noorse
norway	noorwegen
sebahagian	gedeeltelijk
sebahagian	gedeeltelijke
sebahagian	partiële
apa	apa
diterbitkan	gepubliceerd
diterbitkan	verschenen
diterbitkan	gepubliceerde
diterbitkan	uitgegeven
hak	rechten
mata	ogen
mata	oogjes
mata	oog
mata	eye
mata	mata
masyarakat	samenleving
masyarakat	genootschap
masyarakat	maatschappij
masyarakat	samenlevingen
terbaik	best
terbaik	beste
isbn	isbn
terdiri	gecomponeerd
terdiri	samengesteld
membentuk	vormgeven
membentuk	vormgeving
singapura	singapore
abad	abad
abad	eeuw
ketinggian	hoogte
ketinggian	hoogten
ketinggian	hoogtes
ketinggian	heights
ketinggian	hoogte
ketinggian	hoogte
ketinggian	lengte
liga	competities
liga	liga
liga	league
liga	liga
korea	koreanen
korea	koreaan
korea	koreaanse
korea	koreaans
korea	koreanen
korea	korea
keluarga	families
keluarga	gezinnen
keluarga	familie
keluarga	gezin
watak	personage
watak	karakter
watak	personages
watak	tekens
watak	karakters
sumber	bron
sumber	hulpbron
sumber	resource
sumber	hulpbronnen
sumber	middelen
sumber	informatiebronnen
sumber	bronnen
sumber	bronnen
mengikut	volgt
menyebabkan	veroorzaakt
menyebabkan	oorzaken
membawa	dragend
pejabat	ambtenaren
pejabat	functionarissen
pejabat	kantoren
pejabat	kantoor
pejabat	bureau
pejabat	kantoor
saint	heilige
menerima	ontvangende
menerima	ontvangen
menerima	ontvang
menerima	ontvangen
menerima	accepteert
menerima	aanvaardt
dasar	beleid
dasar	beleid
anda	jij
anda	jou
aras	aras
aras	levels
aras	niveaus
aras	niveau
aras	level
februari	februari
kata	zegt
kata	kata
ramai	overvol
terkenal	gerenommeerde
kementerian	ministerie
kurang	minder
ahmad	ahmad
aircraft	vliegtuig
aircraft	vliegtuigen
aircraft	luchtvaartuigen
aircraft	luchtvaartuig
dewan	dewan
dewan	raad
juara	kampioen
juara	kampioenen
juara	champions
bagaimanapun	echter
sering	dikwijls
sering	vaak
australia	australiër
australia	australisch
australia	australische
australia	australië
web	web
aceh	atjeh
kerja	werk
kerja	arbeid
kerja	werken
dibina	gebouwde
dibina	gebouwd
dibina	gebouwd
dibina	geconstrueerd
panas	warm
panas	heet
panas	warmte
panas	hitte
reference	referentie
reference	verwijzing
group	groep
group	fractie
alam	alam
alam	natuur
http	http
kelas	lessen
kelas	klassen
kelas	klasse
kelas	class
kelas	klas
rendah	laag
rendah	low
rendah	lage
kod	wetboek
kod	code
kod	codes
kod	gedragscodes
bumi	aarde
bumi	earth
bumi	aarden
bumi	aardbewoners
bumi	bumi
ketiga	derde
ketiga	third
daya	daya
panjang	lengte
panjang	lang
panjang	lange
panjang	long
bidang	velden
bidang	fields
bidang	akkers
bidang	veld
lima	lima
lima	vijf
lima	five
lima	vijven
kelab	club
kelab	clubs
welcome	welkome
welcome	welkom
video	filmpje
video	video
video	filmpjes
video	videos
api	brand
api	vuren
api	vuur
api	api
api	vlam
api	vlammen
api	vlammen
sri	sri
umum	algemene
umum	generaal
umum	algemeen
mohd	mohd
owl	uil
owl	uilen
keadaan	staat
keadaan	state
sarawak	sarawak
memberi	geven
cara	manieren
cara	cara
perkhidmatan	diensten
perkhidmatan	dienstverlening
perkhidmatan	dienst
perkhidmatan	service
unit	units
unit	eenheden
unit	eenheid
unit	unit
sangat	zeer
persekutuan	alliance
persekutuan	verbond
persekutuan	bondgenootschap
persekutuan	alliantie
persekutuan	federatie
persekutuan	federale
persekutuan	federaal
persekutuan	allianties
persekutuan	bondgenootschappen
makanan	levensmiddelen
makanan	voedsel
makanan	eten
makanan	levensmiddelen
makanan	voedingsmiddelen
ekonomi	economie
ekonomi	economische
ekonomi	economisch
ekonomi	economie
versi	versie
versi	versies
sementara	tijdelijk
sementara	tijdelijke
haiwan	dieren
haiwan	dier
sabah	sabah
penting	belangrijke
penting	belangrijk
penting	essentiële
penting	onmisbaar
penting	essentieel
merah	rode
merah	rood
seni	kunsten
seni	kunst
seni	kunst
perlu	nood
perlu	need
perlu	nodig
perlu	noodzaak
perlu	behoefte
sekali	eens
stesen	station
stesen	stations
polis	smeris
polis	flik
polis	politie
polis	politieagenten
muda	muda
muda	jonge
muda	jong
muda	young
kelantan	kelantan
amat	amat
amat	extreem
fail	bestanden
fail	dossiers
fail	dossier
fail	bestand
serangan	aanslagen
serangan	aanvallen
serangan	attack
serangan	aanvallen
serangan	aanval
serangan	geweldpleging
serangan	mishandeling
serangan	aanval
putih	wit
putih	witte
berbeza	verschilt
berbeza	verschillend
berbeza	verschillende
berbeza	anders
berbeza	varieert
haji	bedevaart
haji	haji
sains	wetenschap
sains	wetenschappen
sains	wetenschappen
gol	gol
gol	doelstelling
gol	doel
gol	goal
gol	doelpunt
melaka	malakka
melaka	melaka
hasil	uitkomsten
hasil	uitslagen
hasil	resultaat
hasil	resultaten
hasil	rendement
hasil	opbrengst
penyanyi	zangers
penyanyi	zanger
penyanyi	singer
penyanyi	zangeres
permainan	gamen
permainan	gaming
permainan	wedstrijd
permainan	spel
permainan	spelletje
permainan	games
permainan	spelletjes
permainan	spellen
pekan	pekan
awam	publiek
awam	openbaar
muhammad	muhammad
muhammad	mohammed
badan	lichaam
badan	body
tempatan	plaatselijk
tempatan	lokaal
tempatan	lokale
tempatan	plaatselijk
tempatan	lokaal
kejohanan	competities
kejohanan	wedstrijden
kejohanan	kampioenschappen
kejohanan	kampioenschap
kejohanan	toernooi
kejohanan	tournament
kejohanan	tornooi
berasal	afgeleid
berasal	afgeleide
com	com
komuniti	gemeenschappen
komuniti	gemeenschap
komuniti	community
belanda	nederland
belanda	holland
belanda	nederlandse
belanda	nederlands
belanda	nederlanders
menunjukkan	aangeeft
kaki	poot
kaki	been
kaki	voeten
kaki	voetjes
kaki	voet
kaki	beentjes
kaki	poten
kaki	benen
nepal	nepalees
cinta	love
cinta	liefs
cinta	liefde
cinta	cinta
bermain	spelen
belakang	achter
belakang	terug
belakang	rug
belakang	back
belakang	achterste
belakang	achterkant
belakang	achteraan
belakang	achterhoede
belakang	achterzijde
pengguna	gebruikers
pengguna	gebruiker
tempoh	looptijd
tempoh	duur
tempoh	tijdsduur
tempoh	tijdvak
tempoh	periode
tempoh	tijdvakken
tempoh	perioden
tempoh	periodes
popular	populaire
popular	populair
maklumat	info
maklumat	gegevens
maklumat	informatie
hitam	hitam
hitam	zwarte
hitam	black
hitam	zwart
shah	shah
shah	sjah
kemudiannya	dan
kemudiannya	daarna
kemudiannya	later
kemudiannya	straks
memberikan	geven
pegawai	officiers
pegawai	agenten
pegawai	officieren
pegawai	officier
pegawai	agent
akhirnya	uiteindelijk
akhirnya	eindelijk
akhirnya	uiteindelijk
warna	kleuren
warna	kleuren
warna	kleur
warna	kleuren
warna	kleur
city	stad
penggunaan	gebruik
hampir	bijna
hampir	bijna
terbesar	grootste
terbesar	grootst
terbesar	grootste
terbesar	grootste
program	programma
program	programmeren
program	programma
perkataan	uitspraken
perkataan	woord
perkataan	woorden
jawatankuasa	commissie
jawatankuasa	comité
seed	zaden
seed	zaaigoed
seed	zaad
seed	zaaizaad
terengganu	terengganu
parlimen	parlementaire
parlimen	parlementair
parlimen	parlement
london	londen
dianggap	beschouwd
dianggap	overwogen
dianggap	veronderstelde
dianggap	geacht
sesetengah	enkele
sesetengah	sommigen
sesetengah	sommige
tenggara	zuidoosten
tenggara	zuidoost
hutan	bossen
hutan	bos
hutan	bossen
hutan	houtsoorten
hutan	woud
hutan	bos
hutan	bossen
contoh	sample
contoh	steekproef
contoh	monster
contoh	voorbeeld
contoh	voorbeelden
bintang	bintang
bintang	ster
bintang	star
bintang	sterren
dikeluarkan	afgegeven
dikeluarkan	uitgegeven
dikeluarkan	verwijderde
dikeluarkan	verwijderd
dikeluarkan	vrijgelaten
dikeluarkan	vrijgegeven
dikeluarkan	uitgebracht
spesies	diersoort
spesies	diersoorten
spesies	soorten
spesies	soort
diadakan	gehouden
diadakan	vastgehouden
sekarang	nu
sudah	al
sudah	reeds
pengarah	directeur
pengarah	director
pengarah	regisseur
pengarah	regisseurs
pengarah	directeurs
pengarah	bewindvoerders
pengarah	directeuren
kita	kita
world	wereld
fifa	fifa
pertempuran	bestrijden
pertempuran	combat
pertempuran	veldslagen
pertempuran	gevechten
pertempuran	battle
pertempuran	slag
pertempuran	strijd
pertempuran	gevecht
pertempuran	veldslag
afrika	afrika
afrika	afrikaanse
afrika	afrikaans
sembilan	sembilan
sembilan	negen
sembilan	nine
karya	meesterwerk
jam	openingstijden
jam	uren
jam	uur
jam	uurtje
jam	uur
jam	klok
drama	drama
istilah	terminologie
masing	respectievelijk
kedah	kedah
top	top
top	bovenste
top	bovenkant
portal	portalen
portal	portal
portal	poort
portal	portaal
masalah	probleem
masalah	problemen
masalah	problemen
masalah	moeilijkheden
john	johannes
john	john
mati	sterven
mati	sterf
mati	dood
mati	doods
mati	dead
mengandungi	bevat
merujuk	verwijzende
berkenaan	toepasselijk
berkenaan	toepasbaar
berkenaan	toepasselijke
ali	ali
pelajaran	lessen
pelajaran	les
pelajaran	lesje
ikan	vissen
pinang	pinang
membantu	helpen
membantu	helpt
membantu	behulpzaam
membantu	helpen
membantu	hulp
membantu	help
haute	haute
berbanding	vergeleken
khas	specials
khas	typische
khas	typisch
rusia	russisch
rusia	rus
rusia	russische
rusia	rusland
rusia	russen
padang	padang
keputusan	besluit
keputusan	beslissing
keputusan	beslissingen
keputusan	besluiten
keputusan	beschikkingen
keputusan	uitslagen
keputusan	resultaat
keputusan	resultaten
bandaraya	stad
bandaraya	steden
single	singles
single	vrijgezellen
single	alleenstaande
single	single
single	alleenstaand
single	vrijgezel
imej	beelden
imej	afbeeldingen
imej	imago
imej	beeld
imej	afbeelding
purata	gemiddelde
purata	gemiddeld
purata	avg
malam	avond
malam	nacht
malam	avondje
rom	roman
rom	romeinse
rom	romeins
rom	rome
rom	rom
jaya	jaya
darul	darul
tambahan	bijkomend
tambahan	bijkomende
tambahan	aanvullend
tambahan	aanvullende
tambahan	extra
tambahan	extra
tambahan	toevoeging
tambahan	optellen
tan	ton
tan	tan
tan	kleurtje
tan	ton
empayar	rijken
empayar	keizerrijk
empayar	rijk
empayar	imperium
empayar	empire
bebas	zelfstandig
bebas	onafhankelijke
bebas	onafhankelijk
hal	ding
hal	thing
hal	hal
dato	dato
laluan	pad
industri	industrieën
industri	bedrijfstakken
industri	industrie
industri	bedrijfstak
industri	industrieel
industri	industriële
proses	proces
proses	verwerken
proses	processen
muncul	verscheen
muncul	verschenen
muncul	verschijnen
muncul	lijkt
muncul	verschijnt
pusingan	rondes
pusingan	ronden
pusingan	ronde
pusingan	rondje
pusingan	round
pusingan	rond
jawatan	posities
jawatan	posten
jawatan	berichten
jawatan	positie
tak	niet
tak	tak
tenaga	energie
tenaga	macht
tenaga	kracht
tenaga	power
tenaga	vermogen
teknologi	technologieën
teknologi	technologie
bangsa	natie
bangsa	nation
melebihi	overschrijding
melebihi	overschreden
melebihi	overtroffen
persatuan	associaties
persatuan	verenigingen
persatuan	vereniging
persatuan	associatie
model	modellen
model	model
slovakia	slowaakse
slovakia	slowaaks
slovakia	slowaaks
slovakia	slowakije
diberikan	gegeven
england	engeland
england	england
minit	minuten
minit	notulen
minit	minuut
minit	minuutje
dipanggil	belde
dipanggil	genoemd
dipanggil	gebeld
tun	tun
sesuatu	iets
kanada	canada
kanada	canadezen
kanada	canadees
kanada	canadese
abu	as
abu	as
abu	ash
abu	assen
abu	abu
baginda	sire
kategori	categorie
kategori	categorieën
kebolehan	vermogen
mudah	rustig
mudah	eenvoudig
mudah	makkelijk
mudah	easy
mudah	gemakkelijk
hubungan	relaties
hubungan	relatie
hubungan	betrekkingen
hubungan	relaties
allah	allah
ditubuhkan	opgericht
ditubuhkan	gevestigde
ditubuhkan	gevestigd
pembahagian	divisie
pembahagian	afdeling
pembahagian	deling
pembahagian	division
