den	на
huvudsakligen	основному
ovanligt	незвичні
ovanligt	незвичайний
ovanligt	незвичайні
ovanligt	незвичний
ovanligt	незрозумілих
namngivna	названий
namngivna	назвали
namngivna	названо
söder	південна
söder	південь
söder	південний
mycket	дуже
mycket	багато
mycket	сильно
jpg	jpg
regionen	ділянку
regionen	регіон
ottawa	оттава
creek	крік
creek	струмок
närmaste	найближчий
närmaste	найближча
närmaste	найближчу
närmaste	найближчий
närmaste	найближчі
november	листопаді
november	листопад
november	листопада
maj	травнева
maj	травня
maj	травневі
maj	травні
maj	травень
maj	май
cest	cest
platt	платт
platt	рівна
född	народження
född	народився
född	борн
född	народилась
född	народилася
finland	фінляндія
finland	фінляндії
samhälle	суспільство
samhälle	товариства
samhälle	товариство
samhälle	громада
samhälle	спільнота
samhälle	спільноти
hon	вона
hon	she
består	складено
består	складається
platser	місця
platser	сидіння
platser	розташування
platser	адреси
platser	місця
platser	адрес
platser	місць
platser	місця
platser	місцини
platser	сайти
platser	сайтів
platser	юнеско
första	перше
första	перша
första	перший
fick	got
fick	отримано
fick	отримані
fick	отриманий
fick	отримали
fick	отримала
området	область
området	ділянка
området	площа
området	місцевість
australien	австралія
australien	australia
australien	австралії
april	квітень
april	квітня
april	квітні
bar	bar
bar	бар
bar	смужка
hans	ганс
hans	його
södra	південна
södra	південний
södra	південна
södra	південь
södra	південний
toppen	великий
toppen	чудово
toppen	згори
toppen	вгорі
toppen	топ
toppen	верхній
toppen	найпопулярніші
toppen	зверху
sverige	швеція
sverige	швеції
sedan	потім
sedan	тоді
sedan	відтоді
sedan	відколи
östra	схід
östra	східна
östra	східної
östra	східні
cet	cet
genom	крізь
genom	наскрізь
genom	через
genom	передивився
sitt	посади
sitt	сісти
sitt	сидіти
kilometer	кілометри
kilometer	кілометр
kilometer	кілометри
norra	північна
norra	норт
norra	північний
norra	північ
norra	північна
norra	північний
norra	північне
också	також
också	теж
också	надто
också	занадто
talet	мовлення
talet	промову
detta	цей
detta	ця
mot	проти
mot	мот
västra	захід
västra	вест
västra	західний
västra	західні
västra	західна
del	частина
del	дель
del	del
riktning	напрям
riktning	напрямок
namn	назва
namn	назви
namn	імена
bland	серед
bland	серед
vilket	какой
vilket	який
vilket	які
vilket	яке
vilket	яка
svenska	шведська
svenska	svenska
mellan	поміж
mellan	між
svensk	шведська
svensk	svensk
när	коли
cerro	серро
frankrike	франції
frankrike	франція
frankrike	францію
död	death
död	смерть
död	смерті
död	помер
död	померла
död	мертвий
död	dead
kulle	пагорб
kulle	хілл
kulle	hill
kulle	гілл
kina	china
kina	китаї
kina	китаю
kina	китай
kina	кнр
kommunen	муніципалітет
kommunen	край
klimatet	клімат
est	est
text	текстовий
text	текст
lista	перелік
lista	list
lista	список
annat	інший
annat	інша
annat	інші
annat	інше
annat	інших
edt	edt
största	найбільші
största	найбільша
största	найбільшу
största	найбільший
största	greatest
största	найбільшим
största	найбільших
största	найбільші
största	найбільша
skulle	would
departementet	департамент
departementet	відділ
denna	цей
denna	ця
from	побожний
tropiskt	тропічний
tropiskt	тропічні
park	парк
hill	пагорб
hill	хілл
hill	hill
hill	гілл
flera	декілька
flera	декілька
periodiskt	періодична
periodiskt	періодично
nord	північна
nord	норт
nord	північний
nord	північ
nord	nord
stockholm	стокгольм
alla	усі
alla	всі
alla	все
alla	всіх
alla	всім
alla	усіх
alla	усі
alla	усім
alla	всіх
samma	збігається
samma	однаковий
samma	однакові
samma	same
samma	самий
senare	згодом
senare	пізніше
senare	потому
olika	different
olika	інше
olika	різні
olika	різних
olika	відмінні
olika	різноманітні
olika	різні
point	точка
point	точку
point	point
ort	місто
nya	нові
nya	нове
nya	нова
nya	новий
nya	створити
island	ісландія
island	ісландії
dock	однак
sjön	озеро
sjön	озера
tidigare	раніше
tidigare	раніше
tidigare	колишні
tidigare	колишній
tidigare	попереднє
tidigare	попередні
tidigare	попередній
tidigare	попередня
brasilien	бразилії
brasilien	бразилія
brasilien	бразильська
colombia	колумбія
colombia	колумбії
colombia	колумбія
utan	без
socken	парафія
socken	парафії
sina	своїх
sina	їхньому
sina	свої
sina	їхнє
score	рахунок
score	результат
score	оцінка
spanien	іспанію
spanien	іспанія
spanien	іспанії
mount	гора
mount	маунт
mount	монтувати
mount	монтування
kom	come
kom	приходь
kom	приходьте
kom	приїхала
kom	приїхав
kom	прилетіли
kom	зайшла
kom	прийшло
kom	прийшов
stora	великі
stora	великих
stora	великі
stora	велике
stora	велика
stora	великий
stora	біг
stora	stora
basen	основа
basen	базова
basen	база
basen	основою
basen	базовий
tre	тре
tre	три
tre	втрьох
tre	трійка
shift	shift
shift	зсув
algeriet	алжиру
algeriet	алжир
dessa	ці
dessa	ті
dessa	тих
dessa	тими
chile	чилі
växtlighet	рослинність
mer	більше
här	тут
kongo	конго
öst	схід
öst	східна
öst	східної
öst	східні
region	ділянку
region	регіон
von	фон
jakarta	джакарта
wat	ват
file	файл
släkte	створення
släkte	generation
släkte	покоління
släkte	генерація
släkte	ставлять
släkte	розмноження
släkte	породи
släkte	порода
släkte	айстрових
släkte	рід
sydlig	південна
sydlig	південний
västlig	західний
västlig	західні
västlig	західна
blir	стануть
blir	стати
blir	стають
blir	стає
blir	стане
tillsammans	разом
samhällen	громад
samhällen	товариств
lite	lite
republiken	республіка
öppet	відкрито
öppet	відкрити
öppet	відкрита
öppet	відкрито
öppet	відкриті
öppet	відкритий
öppet	прозоре
öppet	прозорі
öppet	прозора
öppet	прозорий
delstat	стан
delstat	держава
innan	перед
innan	before
fram	front
fram	спереду
fram	передні
fram	фронт
fram	передній
canberra	канберра
mål	цілі
mål	голи
mål	мета
län	графство
län	повіт
län	жупанія
län	провінція
bosnien	боснія
bosnien	боснії
afghanistan	афганістану
afghanistan	афганістан
john	джон
john	іоанн
john	іван
hercegovina	герцеговини
hercegovina	герцеговина
administrativ	адміністративні
administrativ	адміністративний
administrativ	адміністративне
nordöstra	східного
bara	лише
bara	тільки
bara	просто
bara	щойно
ska	повинен
ska	слід
ska	повинно
ska	should
ska	ска
ska	shall
ontario	онтаріо
plats	місце
plats	розміщення
plats	місцезнаходження
plats	локація
plats	місце
plats	розташування
carl	карл
församling	парафія
församling	парафії
församling	прихожан
församling	згромадження
församling	зборів
församling	збори
río	ріо
land	країни
land	країна
land	кантрі
land	земля
dess	свої
dess	його
amerikansk	американський
amerikansk	американець
amerikansk	американські
amerikansk	американська
amerikansk	американської
helsingfors	гельсінкі
tid	тайм
tid	час
ofta	часто
ofta	часто
tog	взяли
tog	забрали
tog	взяв
tog	забрала
tog	забрав
några	дехто
några	деякі
några	якесь
några	якийсь
några	трохи
kommer	воля
kommer	буде
kommer	будуть
kommer	come
kommer	приходь
kommer	приходьте
kommer	іду
kommer	наближається
kommer	coming
exempel	приклад
exempel	прикладу
exempel	приклади
någon	нікому
någon	нікого
någon	хтось
någon	кимось
någon	когось
någon	хтось
någon	кимось
någon	когось
någon	хтось
någon	якісь
gräsmarker	луки
gräsmarker	степах
saint	святий
saint	saint
saint	сен
något	дещо
något	божественний
något	трошки
något	трохи
något	щось
något	дещо
något	чимось
gjorde	рахував
gjorde	зробили
gjorde	вчинили
gjorde	робили
san	сан
stor	великі
stor	великих
stor	великі
stor	велике
stor	велика
stor	великий
stor	біг
ingen	жодного
ingen	відсутнє
ingen	немає
ingen	жодних
ingen	відсутній
ingen	ніхто
ingen	нікого
staden	містечко
staden	місто
staden	місто
kallt	холодні
kallt	холодна
kallt	холод
kallt	холодно
kallt	холодний
jawa	jawa
varit	був
varit	було
varit	були
får	вівця
får	вівці
får	вівцями
naturlig	натуральний
naturlig	натуральна
naturlig	натуральні
naturlig	природний
naturlig	природні
mest	найцікавіше
mest	більшість
mest	здебільшого
mest	переважно
webbplats	сайті
webbplats	сайт
webbplats	сайт
ger	віддавали
ger	віддавати
ger	віддаю
ger	даючи
ger	даєш
ger	ger
ger	подано
ger	дає
mosaik	мозаїка
team	команди
team	команда
började	почалося
började	почалось
började	почали
började	розпочато
började	почався
började	почато
började	почалось
började	почався
hela	вистачить
hela	цілу
hela	цілий
hela	ціла
gör	займаюся
gör	make
gör	зробити
honom	нього
honom	постане
honom	йому
honom	ним
honom	його
gick	поїхала
gick	ходив
gick	поїхав
gick	йшли
gick	йшов
kyrka	церква
kyrka	костел
nordvästra	northwestern
angola	анголи
vad	що
vad	яка
vad	чим
columbia	колумбія
tyskland	німеччини
tyskland	німеччині
tyskland	німеччина
tyskland	німеччину
svg	svg
distrikt	райони
distrikt	улус
distrikt	округ
distrikt	нохія
distrikt	район
fuktigt	вологого
fuktigt	школярем
fuktigt	вологе
fuktigt	волога
fyra	четвірка
fyra	чотирьох
fyra	чотири
eftersom	адже
eftersom	бо
mexiko	мексики
mexiko	мексиці
mexiko	мексика
london	лондонський
london	london
london	лондон
används	використовується
används	використана
används	використані
används	використано
början	початок
början	початки
vann	переміг
vann	виграв
vann	вон
vann	виграли
går	їздить
går	йде
går	переходить
går	ходить
går	піде
hur	як
bay	губа
bay	затока
barn	діти
barn	дітям
barn	дітьми
barn	дітлахи
barn	дітки
barn	діти
barn	дітьми
barn	дітей
barn	дитя
barn	дитяче
barn	дитяча
barn	дитина
barn	нащадок
ekonomiska	економічне
ekonomiska	економічні
ekonomiska	економічна
ekonomiska	економічний
ekonomiska	корупцію
kunde	зміг
kunde	могла
kunde	змогли
kunde	вдалось
kunde	міг
dem	їх
dem	їм
dem	комплектів
både	обоє
både	обидва
både	обох
både	обидві
både	обом
övrigt	інший
övrigt	інша
övrigt	інші
övrigt	інше
övrigt	інших
övrigt	різні
övrigt	різне
artikel	стаття
artikel	статтю
england	англія
hennes	її
hennes	her
hennes	нею
hennes	її
hennes	їй
argentina	аргентині
argentina	аргентина
argentina	аргентини
mountain	гірський
mountain	гора
mountain	гірська
grund	базис
grekland	греції
grekland	греція
deras	своїх
deras	їхньому
deras	свої
deras	їхнє
deras	їхнє
deras	їхня
deras	їхні
deras	їхній
förekommer	статись
förekommer	виникає
distriktet	улус
distriktet	округ
distriktet	нохія
distriktet	район
dam	гребля
dam	жіночі
dam	леді
dam	пані
karl	шарль
karl	чарльз
karl	карл
idag	сьогодні
skådespelare	акторів
skådespelare	актори
skådespelare	актор
personer	осіб
personer	особи
personer	народ
personer	людей
personer	люди
fanns	існував
fanns	існували
fanns	існувало
spelade	грали
spelade	грала
spelade	грав
bli	стануть
bli	стати
bli	стають
endast	лише
endast	тільки
öar	острови
danmark	данія
danmark	данії
son	сина
son	сину
son	син
österrike	австрія
österrike	австрії
river	річка
river	ріка
helt	цілком
helt	повністю
helt	повністю
artiklar	статті
artiklar	статтями
artiklar	статей
därefter	захоче
därefter	послідовно
jean	жан
jean	джин
redan	уже
redan	вже
cirka	circa
cirka	приблизно
före	перед
före	before
william	вільям
känd	відома
känd	відоме
känd	відомі
känd	відома
känd	знамениті
känd	відомий
känd	знаменитий
engelska	англійською
engelska	англійська
departement	департамент
departement	відділ
departement	міністерства
departement	міністерство
antal	кількість
antal	рахувати
antal	відлік
antal	число
antal	кількість
antal	номер
antal	номера
vill	мріє
vill	хоче
vill	вимагаємо
vill	хочу
vill	хочеш
des	des
des	дез
författare	авторів
författare	автори
författare	writer
författare	письменник
författare	письменники
författare	письменників
författare	автор
författare	автора
författare	автором
wikipedia	вікіпедія
los	лос
vissa	певних
vissa	певні
vissa	конкретний
vissa	певна
vissa	дехто
vissa	деякі
vissa	якесь
vissa	якийсь
vissa	трохи
cobar	cobar
cst	cst
äldre	старший
äldre	старша
äldre	старих
äldre	старші
äldre	старше
äldre	старіші
äldre	старша
gamla	старі
gamla	старе
gamla	старим
gamla	стара
gamla	старий
allt	everything
allt	все
allt	усе
allt	усі
allt	всі
allt	все
allt	всіх
lag	команда
lag	закон
lag	право
lag	затримка
lag	команди
johan	джон
johan	іоанн
johan	іван
johan	йоган
innebär	засоби
diskussion	дискусії
diskussion	дискусія
diskussion	обговорення
vidare	далі
medan	поки
kommuner	муніципалітетів
kommuner	підпорядкування
kyrkan	церква
kyrkan	костел
punta	пунта
eet	eet
iucn	iucn
kullar	пагорби
black	чорні
black	чорне
black	чорна
black	чорний
asien	азія
varje	кожен
varje	кожні
varje	кожну
varje	кожного
varje	кожному
varje	кожен
varje	кожна
bild	picture
bild	зображення
bild	картинка
bild	фото
bild	зображення
france	франції
france	франція
france	францію
politiker	політика
politiker	політики
politiker	політик
göra	make
göra	зробити
left	ліворуч
left	ліва
left	лівий
left	зліва
band	стрічок
band	гурти
band	band
band	гурт
band	стрічку
band	стрічка
band	плівка
band	стрічки
band	стрічка
rio	ріо
rock	скеля
rock	рок
rock	кручі
rock	rock
söderut	південна
söderut	південь
söderut	південний
sista	останній
sista	остання
sista	останнє
sista	фінал
sista	остаточний
sista	final
george	георгій
george	георгія
george	джордж
george	георг
delar	обмін
delar	поширення
delar	частини
delar	частинами
delar	акції
delar	поширення
auto	автоматичні
auto	автоматичний
auto	авто
auto	автоматично
hett	гаряча
hett	hot
hett	гарячий
hett	гаряче
hett	гарячі
norrut	північна
norrut	норт
norrut	північний
norrut	північ
själv	власна
själv	власний
själv	себе
själv	себе
själv	собі
själv	собою
själv	виступили
åren	роки
höjd	висота
höjd	висота
höjd	висота
säsongen	season
säsongen	сезон
säsongen	сезону
poäng	точки
poäng	очки
poäng	пункти
poäng	очок
poäng	балів
poäng	рахунок
poäng	результат
poäng	оцінка
poäng	рахунку
poäng	точка
poäng	точку
poäng	point
istället	натомість
istället	замість
arroyo	арройо
peking	пекін
peking	пекінська
tyska	німецька
tyska	німець
tyska	герман
tyska	німецькою
tyska	німецький
sätt	шляхи
sätt	способи
sätt	спосіб
sätt	шлях
egypten	єгипту
egypten	єгипет
egypten	єгипті
wadi	ваді
stad	містечко
stad	місто
stad	місто
norge	norge
norge	норвегії
norge	норвегія
area	область
area	ділянка
area	площа
area	місцевість
loma	лома
york	йорк
därför	отже
därför	тому
makedonien	македонія
makedonien	македонії
peter	петро
peter	пітер
franska	френч
franska	французька
franska	французькою
franska	французький
vilken	какой
vilken	який
vilken	які
vilken	яке
vilken	яка
dominikanska	домініканський
västerut	захід
västerut	вест
kallas	назвали
kallas	викликала
kallas	називається
kallas	викликали
österut	схід
omkring	around
omkring	довкола
omkring	навколо
göteborg	göteborg
göteborg	гетеборг
nattflyn	совки
schweiz	швейцарія
schweiz	швейцарії
fall	регістр
fall	справа
fall	випадок
fall	випадку
fall	випадках
fall	випадки
fall	випадків
fall	падати
fall	осінь
fall	fall
fall	падіння
tiden	тайм
tiden	час
bästa	кращий
bästa	найкраща
bästa	найкращий
bästa	найкраще
bästa	найкращі
style	стиль
artikeln	стаття
artikeln	статтю
fil	файл
främst	переважно
främst	головним
främst	основному
källa	джерело
källa	джерела
båda	обоє
båda	обидва
båda	обох
båda	обидві
båda	обом
kabul	кабул
malmö	мальме
delas	спільну
delas	поширив
delas	спільні
delas	поширили
delas	спільний
slutet	завершити
slutet	кінець
slutet	закінчити
slutet	закінчиться
slutet	закінчення
olympiska	олімпіади
olympiska	олімпійська
olympiska	олімпійський
olympiska	олімпійські
ast	аст
annan	інший
annan	інша
annan	інші
annan	інше
annan	інших
uppsala	уппсала
isbn	isbn
mätare	метрах
mätare	метрів
mätare	метри
mätare	метр
madrid	madrid
madrid	мадрид
måste	мусить
måste	має
måste	повинен
antarktis	антарктична
antarktis	антарктида
antarktis	антарктиди
erik	еріку
erik	ерік
erik	ерік
paul	пол
paul	пауль
paul	павло
skrev	написав
skrev	написала
skrev	писав
film	фільм
film	кіно
film	фільм
film	плівка
robert	роберт
robert	робер
serien	серія
serien	серії
serien	ряд
serien	ряди
bör	повинен
bör	слід
bör	повинно
bör	should
skall	shall
bra	хороші
bra	гарні
bra	добрий
bra	добре
ryssland	росії
ryssland	росію
ryssland	росія
thomas	томас
thomas	тома
santiago	сантьяго
deltog	відвідали
tysk	німецька
tysk	німець
tysk	герман
tysk	німецькою
tysk	німецький
vilka	хто
vilka	who
vilka	какой
vilka	який
vilka	які
vilka	яке
vilka	яка
språk	мови
språk	мов
språk	мова
språk	мови
språk	мову
kinesiska	китайською
kinesiska	китайські
kinesiska	китайська
kinesiska	китайці
kinesiska	китайський
nuvarande	поточні
nuvarande	поточний
nuvarande	поточна
nuvarande	течія
nuvarande	струм
nuvarande	сьогодення
nuvarande	подарунок
nuvarande	теперішній
nuvarande	присутні
nuvarande	присутня
officiell	офіційні
officiell	офіційна
officiell	офіційний
officiell	офіційне
källor	джерела
källor	джерел
stort	великі
stort	великих
stort	великі
stort	велике
stort	велика
stort	великий
stort	біг
sång	vocals
sång	спів
sång	співати
sång	співає
sång	конкурс
sång	пісня
amerikanska	американський
amerikanska	американець
amerikanska	американські
amerikanska	американська
amerikanska	американської
samband	кореляції
globalt	всюди
globalt	глобально
globalt	глобальний
globalt	global
globalt	загальні
kroatien	хорватія
kroatien	хорватії
egen	власне
egen	власні
egen	власний
egen	власний
egen	особлива
egen	нетипові
egen	індивідуально
egen	нетиповий
utanför	ззовні
utanför	надворі
utanför	поза
utanför	зовні
mestadels	здебільшого
mestadels	переважно
kvinnor	самиць
kvinnor	жінок
kvinnor	жінки
tredje	третє
tredje	третій
tredje	третя
blivit	стануть
blivit	стати
blivit	стають
charles	шарль
charles	чарльз
art	арт
art	мистецтво
art	художня
art	виді
art	вид
art	види
riket	рейх
riket	рейху
riket	королівства
wales	уельсу
wales	уельс
david	давід
david	девід
david	давид
com	com
sidan	сторінку
sidan	сторінка
sidan	сторінки
sidan	пейдж
sidan	збоку
sidan	сторона
sidan	бічна
sidan	бік
sidan	сторони
resultat	ефективність
resultat	виступ
resultat	результати
resultat	результат
gav	дали
gav	віддала
gav	дав
gav	віддали
gav	дала
når	сягає
ibland	інколи
ibland	деколи
ibland	іноді
ibland	місцями
dessutom	додатково
enda	окремі
enda	single
enda	самотній
enda	піщаний
jabal	джебель
kända	відома
kända	відоме
kända	відомі
kända	відома
kända	знамениті
kända	відомий
kända	знаменитий
universitet	університети
universitet	університет
rgb	rgb
libanon	лівану
libanon	ліван
paris	paris
paris	париж
kamerun	камеруну
border	рамки
border	обрамлення
border	межа
border	кордон
border	рамка
trots	незважаючи
musik	музика
musik	музики
musik	музик
musik	музиці
musik	музику
maria	мері
maria	марічка
maria	маріє
maria	марія
tillbaka	back
tillbaka	назад
tillbaka	ззаду
tillbaka	повернулася
tillbaka	спина
kung	кінг
kung	король
kung	цар
form	форму
form	форма
form	форму
form	форма
der	дер
fått	отримано
fått	отримані
fått	отриманий
fått	отримали
fått	отримала
historia	публікації
historia	історія
historia	сюжет
historia	розповідь
historia	публікація
historia	журнал
historia	історія
historia	історії
nova	нова
dal	dal
dal	долина
låten	конкурс
låten	пісня
fiji	фіджі
tjeckien	чеською
tjeckien	чеської
tjeckien	чеська
tjeckien	чех
james	джеймс
albumet	альбому
albumet	альбом
samtidigt	одночасно
uppströms	течії
kring	around
kring	довкола
kring	навколо
män	самці
män	чоловіки
lång	високий
lång	довгий
lång	хай
lång	лонг
lång	long
lång	довга
lång	довгі
alger	алжиру
alger	алжир
alger	водорості
alger	водоростей
gift	venom
gift	одружені
gift	заміжня
gift	одружена
gift	заміж
gift	одружений
gift	отрути
gift	отруту
gift	отрута
album	альбому
album	альбом
album	альбомів
album	альбоми
ner	вниз
ner	down
ner	униз
ner	даун
innehåller	містить
innehåller	містяться
innehåller	містити
innehåller	містить
innehåller	міститься
innehåller	містять
disk	диск
disk	диску
räknas	становитиме
räknas	рахує
little	маленька
little	маленький
little	маленькі
wilhelm	вільгельм
gånger	таймс
gånger	час
gånger	часи
gånger	times
brook	брук
övriga	інший
övriga	інша
övriga	інші
övriga	інше
övriga	інших
övriga	інших
övriga	інші
övriga	іншими
ruisseau	ruisseau
professor	професор
km²	km²
las	лас
las	las
division	ділення
division	дивізіон
division	поділ
martin	мартін
urval	вибір
urval	вибране
urval	зразки
urval	зразок
urval	приклад
urval	зразка
city	місто
totalt	усього
totalt	всього
totalt	загалом
totalt	загальна
totalt	загальний
totalt	загальна
totalt	загальний
alexander	олександр
alexander	александер
arena	арена
period	строк
period	період
utc	utc
grönland	ґренландії
dag	даг
dag	день
dag	дню
dag	дня
låg	низький
låg	низька
låg	low
bogotá	bogotá
året	рік
timur	тимур
europa	європу
europa	європа
europa	європі
europa	europa
europa	уєфа
kalifornien	каліфорнію
kalifornien	california
kalifornien	каліфорнія
aldrig	никогда
aldrig	ніколи
aldrig	never
gruppen	група
gruppen	групова
gruppen	груповий
gruppen	групу
gruppen	спільнота
miljoner	мільйон
miljoner	мільйонами
miljoner	мільйони
henry	генрі
henry	генріх
henry	анрі
växter	рослини
växter	заводи
växter	завод
växter	рослини
växter	садити
växter	рослина
står	стоїть
står	стоячи
står	стоять
står	стоїть
seed	насіння
seed	потомство
sex	шість
sex	шестеро
sex	стать
sex	секс
sex	sex
spelar	грає
spelar	відтворює
spelar	грає
spelar	програвання
spelar	відтворення
peak	пік
bort	відійшов
bort	відсутність
bort	away
bort	геть
ser	виглядає
ser	сір
ledamot	член
ledamot	учасник
ledamot	учасника
ledamot	члена
orkidéer	орхідеї
särskilt	особливо
särskilt	особливо
friedrich	фрідріх
liv	життя
liv	лайф
liv	лів
queensland	квінсленд
bildades	сформована
bildades	оформлено
bildades	сформовано
kvar	ліворуч
kvar	ліва
kvar	лівий
kvar	зліва
medlemmar	учасники
medlemmar	члени
sida	сторінку
sida	сторінка
sida	сторінки
sida	пейдж
längre	вищими
längre	вища
längre	вищий
längre	довший
längre	довше
område	область
område	ділянка
område	площа
område	місцевість
gustaf	гарфілд
anders	андерс
fortfarande	still
fortfarande	ще
fortfarande	надалі
fortfarande	досі
min	копальня
min	моє
min	мій
min	міна
min	мін
min	хв
airport	аеропорт
befolkningen	населення
översättning	переклад
louis	людовик
louis	луї
louis	луїс
ordförande	президент
ordförande	президенти
ordförande	голова
ordförande	головою
http	http
joseph	джозеф
joseph	йосип
joseph	жозеф
joseph	йозеф
scotia	шотландія
scotia	scotia
kanske	maybe
kanske	можливо
numera	сучасних
smith	сміт
världen	світовий
världen	світ
världen	світе
världen	world
användare	користувача
användare	користувач
användare	користувачі
användare	користувачів
varierad	parus
tar	веду
tar	взяти
tar	беру
tar	фотографує
tar	приймає
tar	набуває
far	батька
far	батько
far	батьку
far	отець
honduras	гондурасу
bolivia	болівії
länder	країн
länder	країни
ytterligare	далі
ytterligare	додаткові
guld	золота
guld	gold
guld	золоті
guld	золото
kuba	кубі
kuba	куби
kuba	куба
center	центр
dotter	донька
dotter	дочка
god	хороші
god	гарні
god	добрий
god	добре
luanda	луанда
grupp	група
grupp	групова
grupp	груповий
grupp	групу
grupp	спільнота
väl	добре
väl	well
väl	ну
väl	імхо
lars	ларс
rätt	правий
rätt	права
rätt	право
rätt	праворуч
rätt	виправте
rätt	виправити
rätt	правильна
rätt	правильний
roll	ролі
roll	роль
svampar	гриби
svampar	губки
svampar	гриб
svampar	гриби
svampar	гриби
svampar	грибів
ryska	російська
ryska	російською
ryska	російську
henne	her
henne	нею
henne	її
henne	їй
wien	відень
via	via
via	віа
via	через
laguna	лагуна
italien	італії
italien	італія
italien	італію
syrien	сирія
syrien	сирії
matcher	збігається
matcher	матчів
matcher	відповідає
matcher	сірники
matcher	ігор
matcher	games
matcher	ігри
arter	виді
arter	вид
arter	види
hjälp	допоможіть
hjälp	допомогти
hjälp	допомога
hjälp	довідка
hjälp	допомогу
