של	shel
הערות	remarques
הערות	notes
הערות	commentaires
הערות	remarques
הערות	observations
חלק	partie
חלק	lisser
חלק	lisses
חלק	lisse
לפני	auparavant
לפני	avant
אחת	un
אחת	une
אחת	one
ביולי	juillet
שוליים	marges
שוליים	frange
שוליים	fringe
שוליים	marginale
שוליים	franges
שוליים	marge
שוליים	marges
להיות	etre
להיות	être
באוקטובר	octobre
באוקטובר	octobre
באוקטובר	oct
בשם	nommée
בשם	nommé
בשם	nommés
אותה	her
החל	commencé
החל	démarrer
החל	démarrage
הרב	herb
הרב	herbes
הרב	herbe
ארצות	pays
מן	manne
בינואר	janvier
במרץ	marche
במרץ	mars
ראש	head
ראש	tête
ראש	têtes
ראש	ruée
ראש	rush
חיים	vie
חיים	chaim
חיים	haim
המאה	siecle
המאה	siècle
המאה	century
בנובמבר	novembre
בדצמבר	décembre
בדצמבר	decembre
לי	lee
תל	tél
תל	tel
בבית	maison
בבית	domicile
בבית	accueil
ערך	valeur
בפברואר	fevrier
בפברואר	février
אלו	ces
זמן	temps
זמן	heure
אחר	autre
אחר	autres
בני	benny
בני	fils
בני	fiston
בעיקר	principalement
בעיקר	essentiellement
בעיקר	principalement
בעיקר	essentiellement
בעיקר	surtout
אתר	site
אתר	site
אתר	éther
ללא	sans
שונים	différentes
שונים	différente
שונים	différents
שונים	différent
שונים	divers
שונים	diverses
רב	rav
אדם	personne
אדם	adam
אדם	humaine
אדם	humains
אדם	humain
אדם	man
אדם	mec
אדם	homme
כלל	règle
עוד	davantage
עוד	plus
דבר	truc
דבר	chose
דבר	parler
דבר	parle
דבר	talk
דבר	parlez
דבר	parlez
דבר	parler
דבר	parle
אחרים	autre
אחרים	autres
אחרים	autres
ספר	livre
ספר	réserver
ספר	coiffeur
ספר	barber
ספר	barbier
נגד	contre
נגד	against
לה	her
זכה	gagné
זכה	gagnée
זכה	gagnées
זכה	won
זכה	gagnés
אחרי	apres
אחרי	after
אחרי	après
אחרי	aprés
אולם	toutefois
אולם	cependant
הן	elles
הן	ils
הן	eux
יום	journée
יום	jour
יום	journee
יום	hume
אלה	ces
אלה	ella
אלה	déesses
אלה	déesse
כבר	déja
כבר	déjà
כבר	deja
כבר	dejà
כיום	actuellement
כיום	présentement
ירושלים	jerusalem
ירושלים	jérusalem
המדינה	etat
המדינה	état
מקום	lieu
מקום	place
מקום	endroit
מקום	lieu
מאוד	très
מאוד	tres
מאוד	trés
יהודים	juives
יהודים	juif
יהודים	juifs
יהודים	juive
יהודים	juifs
רבות	nombreux
רבות	beaucoup
רבות	nombreuses
רבות	plusieurs
כמה	certains
כמה	certaines
כמה	quelques
מטר	pieds
מטר	mètre
מטר	compteurs
מטר	mètres
מטר	compteur
מטר	mètre
מטר	mètres
דרך	via
דרך	via
דרך	façon
דרך	manière
דרך	way
שנת	annee
שנת	an
שנת	année
יכול	pourrais
יכול	pouvait
יכול	pourrait
יכול	pourraient
יכול	peuvent
יכול	pouvez
יכול	peux
יכול	peut
באמצעות	via
בעלי	époux
בעלי	mari
יחד	ensemble
יחד	together
בשל	mûres
בשל	mûre
בשל	mûr
בשל	mûrs
בשל	dus
בשל	due
בשל	dû
פרס	récompenser
פרס	récompense
פרס	récompense
ראו	rao
דוד	dodd
דוד	tonton
דוד	oncle
דוד	alain
דוד	laurent
דוד	sylvie
דוד	david
בעל	baal
בעל	époux
בעל	mari
שלה	her
בנוסף	plus
תחת	ass
תחת	cul
תחת	fesses
תחת	fesse
תחת	cul
תחת	fesses
תחת	sous
תחת	under
תמונה	photo
תמונה	image
תמונה	photo
תמונה	image
כתב	journaliste
כתב	reporter
כתב	écrivit
כתב	écrit
עצמו	soi
הקבוצה	groupe
הערך	valeur
היום	hui
היום	aujourdhui
רבי	rabbi
רבי	rabbin
רבי	rabin
מי	qui
מי	oms
מי	who
למרות	malgré
למרות	quoique
אחרות	autres
אותם	eux
החברה	société
החברה	compagnie
החברה	entreprise
החברה	société
המלחמה	guerre
המלחמה	war
שונות	différentes
שונות	différente
שונות	différents
שונות	différent
שונות	diverses
שונות	divers
הארץ	earth
הארץ	terre
מערכת	système
תאריך	date
בלבד	seul
בלבד	uniquement
בלבד	seulement
בלבד	seule
עבר	passées
עבר	passée
עבר	passé
עבר	passés
עבר	déplacé
עבר	ému
עבר	déménagé
עבר	déplacée
אפשר	activer
אפשר	permettent
אפשר	autoriser
אפשר	permettre
נוסף	ajoutés
נוסף	ajouté
נוסף	ajout
נוסף	ajoutée
מרכז	central
מרכז	centrale
מרכז	center
מרכז	centrer
מרכז	centre
מרכז	centre
שימוש	utilisation
שימוש	usage
שימוש	utiliser
שימוש	utilisant
שימוש	utilisation
שימוש	utiliser
שימוש	utilise
שימוש	utilisez
שיש	bille
שיש	marbres
שיש	marbre
רוב	most
רוב	rob
רוב	cambrioler
רוב	braquer
רוב	majorité
רוב	majoritaire
רוב	majoritaires
כולל	inclusif
כולל	inclusive
כולל	inclut
כולל	comprend
כולל	incluant
כולל	comprenant
כולל	incluses
כולל	inclus
כולל	incluse
כולל	compris
גדול	grands
גדול	grande
גדול	grandes
גדול	grand
גדול	gros
גדול	grosse
גדול	grande
גדול	big
גדול	grand
גדול	super
גדול	grande
גדול	génial
גדול	grand
ישראלים	israélien
ישראלים	israélienne
ישראלים	israéliens
ישראלים	israéliennes
ישראלים	israéliens
ישראלים	israélien
מאז	depuis
מאז	puisque
יהודי	juives
יהודי	juif
יהודי	juifs
יהודי	juive
יהודי	juif
סוג	aimable
סוג	taper
סוג	type
סוג	tapez
ראשון	sunday
ראשון	dimanches
ראשון	dimanche
ראשון	rishon
ראשון	première
ראשון	premières
ראשון	premier
ראשון	premiers
מידע	info
מידע	infos
מידע	informations
מידע	infos
מידע	renseignements
מידע	information
מידע	données
ערכים	métriques
ערכים	valeurs
ערכים	entrées
אנשים	gens
אנשים	personnes
קובץ	dossier
קובץ	fichier
דקות	mn
דקות	minutes
חבר	ami
חבר	amie
חבר	amis
חבר	copain
צריך	nécessité
צריך	besoins
צריך	besoin
צריך	devrait
צריך	devraient
צריך	devrais
ויקיפדיה	wikipédia
ויקיפדיה	wikipedia
בת	fille
בת	beth
השם	hashem
השם	nommer
השם	nom
השם	dénomination
השם	noms
בתוך	interieur
בתוך	inside
בתוך	intérieur
האדם	personne
כאן	ici
כאן	voilà
כאן	voici
מול	mol
שלהם	leur
שלהם	leurs
לעתים	quelquefois
לעתים	parfois
הכנסת	knesset
הכנסת	synagogue
וגם	également
וגם	aussi
וגם	egalement
הים	mer
השיר	chant
השיר	chanson
חדש	nouveau
חדש	nouvelle
חדש	nouvelles
חדש	nouveaux
חדש	nouveautés
השלישי	iii
השלישי	troisieme
השלישי	troisième
השלישי	tiers
השלישי	third
השלישי	troisièmement
משה	moïse
משה	moses
משה	moshe
גרמניה	allemand
גרמניה	allemands
גרמניה	allemande
גרמניה	allemagne
יורק	york
הממשלה	gouvernement
הממשלה	gouvernements
חיל	corps
יהודה	yehuda
יהודה	judas
יהודה	judah
יהודה	judée
ארץ	pays
ארץ	terre
ארץ	terrain
ארץ	terres
ארץ	earth
ארץ	terre
כלי	outil
צרפת	france
הרבה	lots
הרבה	nombreux
הרבה	beaucoup
הרבה	nombreuses
הרבה	plusieurs
הרבה	much
הרבה	beaucoup
אתה	vous
אתה	tu
אתה	toi
אתה	you
נמצא	trouvée
נמצא	trouvé
נמצא	trouvées
נמצא	retrouvé
נמצא	trouvés
טוב	bons
טוב	bien
טוב	bonne
טוב	bon
טוב	bonnes
אי	île
ילדים	enfants
ילדים	enfants
ילדים	enfant
שלושה	trois
שלושה	three
הגיע	arrivés
הגיע	arrivé
הגיע	vint
אירופה	europe
אירופה	europa
אירופה	européens
אירופה	européennes
אירופה	européenne
אירופה	européen
המלך	roi
המלך	king
כמעט	presque
כמעט	quasi
כמעט	pratiquement
כמעט	quasiment
כמעט	presque
מיליון	million
מיליון	millions
יצחק	isaac
יצחק	yitzhak
יצחק	itzhak
האלבום	album
יוסף	joseph
יוסף	yosef
כוח	résistance
כוח	solidité
כוח	force
כוח	force
כוח	forcer
כוח	puissance
כוח	pouvoir
נפטר	décédée
נפטר	décédés
נפטר	défunt
נפטר	décédé
הלהקה	groupe
הלהקה	orchestre
הלהקה	bande
מלך	roi
מלך	king
מקור	origine
מקור	origines
מקור	source
מקור	sources
מקור	bec
תוכנית	programme
תוכנית	planifier
תוכנית	plan
תוכנית	programme
בתי	fille
נראה	looks
וב	webb
פעם	jadis
פעם	once
משתמש	utiliser
משתמש	utilisant
משתמש	utilisateur
משתמש	usager
קיבל	reçu
קיבל	reçues
קיבל	reçus
קיבל	reçue
קיבל	acceptées
קיבל	acceptés
קיבל	acceptée
קיבל	accepté
עקב	talon
עקב	dus
עקב	due
עקב	dû
עקב	talon
נשים	femmes
נשים	féminin
נשים	femme
מונה	monet
מונה	mona
במיוחד	particulièrement
במיוחד	particulièrement
במיוחד	surtout
במיוחד	spécialement
האימפריה	empire
עדיין	still
עדיין	encore
עדיין	toujours
מים	eaux
מים	eau
כוחות	pouvoirs
כוחות	powers
כוחות	forces
פעולה	action
ניו	neo
ניו	néo
נכון	droite
נכון	droit
נכון	vrais
נכון	true
נכון	vraie
נכון	vrai
נכון	véritable
החלה	commencé
החלה	commencé
החלה	commencée
חוק	loi
חוק	droit
חיפה	haïfa
יחידה	unité
יחידה	unite
יחידה	unit
העונה	saison
העונה	saisons
שוב	again
שוב	encore
יעקב	jacob
יעקב	jakob
יעקב	yakov
יעקב	yaakov
אינה	ina
אינה	inna
מדינות	etats
מדינות	états
מדינות	pays
הבית	maison
הבית	domicile
הבית	accueil
הבית	maison
תודה	merci
תודה	remerciement
תודה	cordialement
תודה	remerciements
לב	heart
לב	cœur
לב	coeur
לב	lev
מפקד	commandeur
מפקד	commandant
שלוש	trois
שלוש	three
שלום	shalom
שלום	paix
שלום	bonjour
שלום	coucou
שלום	hello
שלום	salut
שלום	bjr
אזור	région
אזור	zone
אזור	région
אזור	zone
אזור	domaine
פעמים	fois
קבוצות	groupes
קבוצות	équipes
קבוצות	equipes
המשחק	gibier
המשחק	match
המשחק	jeu
האי	île
האי	hai
האי	haï
סרט	film
סרט	film
בגלל	parce
בגלל	car
בגלל	parceque
המפלגה	partie
המפלגה	parti
המפלגה	fete
המפלגה	soirée
המפלגה	fête
בעבר	auparavant
בעבר	précédemment
האחרון	dernier
האחרון	dernière
האחרון	derniers
האחרון	dernières
קרב	bataille
קרב	combat
קרב	combattre
קרב	combat
האתר	site
קצר	courte
קצר	court
קצר	courts
קצר	courtes
קצר	bref
קצר	brèves
קצר	brève
ימים	jours
ימים	journées
בהמשך	dessous
בר	barreau
בר	bar
בר	barre
צבא	armée
צבא	militaire
צבא	militaires
צבא	armée
ים	mer
החיים	vie
הפך	devenus
הפך	devenu
הפך	devenue
הפך	devint
צה	tse
צה	tsé
משחק	gibier
משחק	match
משחק	jeu
משחק	jouer
משחק	jouant
משחק	agissant
משחק	agir
ראשי	head
ראשי	tête
ראשי	têtes
ראשי	chef
ראשי	primaire
ראשי	primaires
הזמן	temps
הזמן	heure
אברהם	abraham
אברהם	avraham
נבחר	choisi
נבחר	choisis
נבחר	choisie
נבחר	sélectionnés
נבחר	sélectionnées
נבחר	sélectionnée
נבחר	sélectionné
מדי	maddie
מדי	trop
מדי	too
לרוב	principalement
לרוב	essentiellement
לרוב	surtout
פעילות	activité
שטח	champ
שטח	domaine
שטח	terrain
שטח	région
שטח	zone
שטח	domaine
מאוחר	tardive
מאוחר	tardif
מאוחר	retard
מאוחר	tard
דף	pages
דף	page
דף	def
קולנוע	film
קולנוע	films
קולנוע	cinéma
קולנוע	ciné
קולנוע	cinématographie
קולנוע	cinémas
קולנוע	cinéma
קולנוע	ciné
קשר	branchement
קשר	raccordement
קשר	connexion
קשר	contacter
קשר	contactez
קשר	contact
קשר	contacte
קשר	noeud
קשר	nœud
אחרת	autrement
אחרת	sinon
פני	penny
קודם	première
קודם	premières
קודם	premier
קודם	premiers
עיר	ville
עיר	ville
עיר	villes
לצד	latéraux
לצד	côté
לצד	latérale
לצד	latéral
בגיל	vieilli
ידוע	connues
ידוע	connue
ידוע	connus
ידוע	connu
הופעות	impressions
הופעות	apparitions
הופעות	apparences
הופעות	concerts
תקופה	période
ספרים	ouvrages
ספרים	livres
קטן	petit
קטן	petits
קטן	petites
קטן	petite
קטן	petit
קטן	peu
קטן	petite
למד	appris
למד	apprise
למד	apprises
למד	étudié
למד	étudiée
למד	étudiées
למד	étudiés
למד	apprenez
למד	apprendre
למד	apprends
ברית	alliance
ברית	alliances
ברית	alliés
היהודי	juif
תשע	neuf
תשע	nine
פחות	moins
ישראלי	israélien
ישראלי	israélienne
ישראלי	israéliens
ישראלי	israéliennes
משרד	bureaux
משרד	bureau
שיחק	joués
שיחק	jouées
שיחק	jouée
שיחק	joué
מעבר	transition
מעבר	beyond
מעבר	passage
איך	comment
גרסאות	variantes
גרסאות	versions
זהב	dorée
זהב	golden
זהב	doré
זהב	doré
זהב	or
זהב	gold
עולם	monde
עולם	mondial
עולם	mondiale
יד	yad
יד	main
יד	hand
מדינה	pays
מדינה	etat
מדינה	état
ארגון	organisation
ארגון	organisation
ארגון	organisatrice
ארגון	organiser
לכתוב	écrivez
לכתוב	ecrire
לכתוב	écrire
לכתוב	rédiger
שונה	shauna
שונה	différentes
שונה	différente
שונה	différents
שונה	différent
שונה	modifié
שונה	modifiée
שונה	modifiées
שונה	modifiés
גדולה	grands
גדולה	grande
גדולה	grandes
גדולה	grand
גדולה	gros
גדולה	grosse
גדולה	grande
גדולה	big
גדולה	grand
גדולה	grandeur
קשה	difficiles
קשה	dur
קשה	hard
קשה	difficile
קשה	dure
קשה	dur
קשה	coriace
קשה	difficiles
קשה	difficile
אור	lumiere
אור	lumière
אור	légère
אור	léger
צבי	zvi
צבי	cerf
צבי	cerfs
צבי	daim
צבי	biche
צבי	chevreuil
צבי	gazelle
לדוגמה	exemple
אוכלוסייה	populations
אוכלוסייה	population
בעברית	hébreu
בעברית	hébreux
בעברית	hébraïque
הקהילה	communaute
הקהילה	communautaire
הקהילה	communauté
הקהילה	collectivité
כנגד	contre
כנגד	against
קיים	existait
קיים	existé
קיים	existaient
קיים	existent
קיים	existe
קיים	exister
קיים	existe
קיים	existantes
קיים	existant
קיים	existants
שלי	shelley
שלי	miens
שלי	mine
שלי	mienne
שלי	mien
שלי	shelly
דומה	similaires
דומה	similaire
דומה	semblables
דומה	analogue
דומה	semblable
דומה	douma
דין	doyen
דין	dean
דין	doyenne
שכן	voisine
שכן	voisin
שכן	voisine
שכן	voisin
מחוז	comté
מחוז	province
מחוז	district
ימי	jours
ימי	journées
תואר	diplôme
תואר	degré
סדרת	série
סדרת	séries
למצוא	trouver
למצוא	trouvez
מבין	comprenez
מבין	comprendre
מבין	comprends
נקרא	appelée
נקרא	appelé
נקרא	appelés
פשוט	simple
פשוט	simples
פשוט	just
פשוט	simplement
פשוט	juste
עבודה	travaux
עבודה	travail
עבודה	travailler
חשוב	importante
חשוב	important
חשוב	importantes
חשוב	importants
כיוון	direction
שלמה	shlomo
שלמה	salomon
שלמה	solomon
שלמה	entiers
שלמה	entier
תבנית	motif
תבנית	schéma
תבנית	gabarit
תבנית	modèle
תבנית	formater
תבנית	format
אמריקאים	américaine
אמריקאים	américain
אמריקאים	américaines
אמריקאים	américains
אמריקאים	américains
הפועל	verbe
הפועל	verbes
אפריקה	afrique
נחשב	considérée
נחשב	considéré
נחשב	considérées
נחשב	considérés
נחשב	comtes
דרום	méridional
דרום	méridionale
דרום	méridional
דרום	sud
זכויות	droits
עלה	feuille
עלה	leaf
עלה	feuilles
לקבל	accepte
לקבל	accepter
לקבל	acceptent
לקבל	acceptez
לקבל	obtenez
לקבל	obtenir
מבנה	structure
להשתמש	utilisation
להשתמש	utiliser
להשתמש	utilise
להשתמש	utilisez
העליון	supreme
העליון	suprême
העליון	suprêmes
לקראת	vers
בברכה	salué
בברכה	accueillis
בברכה	accueilli
בברכה	sincèrement
בברכה	cordialement
בברכה	bienvenues
בברכה	bienvenue
בברכה	bienvenus
בברכה	bienvenu
בברכה	accueillant
בברכה	accueillante
בברכה	accueillants
בברכה	accueillantes
בסיס	base
בסיס	base
בסיס	fondement
מין	sexe
מין	sexes
מין	genre
מין	sexe
מין	espèces
מין	espèce
מין	mn
מין	min
לשעבר	ancien
לשעבר	ancienne
לשעבר	anciennement
לשעבר	jadis
לשעבר	auparavant
לשעבר	autrefois
כזה	tels
כזה	tel
כזה	telle
כזה	telles
אינטרנט	web
אינטרנט	enchaînement
אינטרנט	internet
נקודות	dots
נקודות	points
נקודות	points
נקודות	spots
נקודות	taches
קבוצה	groupe
קבוצה	équipe
קבוצה	equipe
הקרב	bataille
הקרב	combat
שירים	poèmes
שירים	chanson
שירים	chansons
התנועה	trafic
התנועה	circulation
עת	temps
עת	heure
הר	montagne
הר	montagnes
הר	monter
הר	mont
הר	monture
הרי	harry
תפקיד	rôle
למה	pourquoi
למה	why
נולדה	naître
נולדה	né
נולדה	naissance
נולדה	née
נולדה	born
שמות	noms
יחסית	comparativement
יחסית	relativement
הקמת	etablissement
הקמת	établissement
שערים	portails
שערים	vannes
שערים	gates
שערים	portes
שערים	portails
שערים	buts
שערים	objectifs
מערכות	systèmes
שנייה	second
שנייה	deuxième
שנייה	deuxieme
שנייה	seconde
שנייה	sec
ליצור	créer
ליצור	créez
ליצור	crée
ליצור	créent
מטרים	compteurs
מטרים	mètres
מטרים	mètres
אמריקה	amerique
אמריקה	amérique
ליד	proche
ליד	près
שר	char
שר	cher
שר	sher
שר	chant
שר	chanter
שר	ministre
קו	ligne
קו	line
סוף	end
סוף	fin
כסף	monnaie
כסף	argent
כסף	silver
כסף	argent
כסף	argenterie
כסף	argenté
תמונות	photos
תמונות	photographies
תמונות	images
תמונות	photos
תמונות	images
תת	sub
נשיא	présidente
נשיא	président
נשיא	présidents
מוזיקה	musiques
מוזיקה	musique
חדשים	nouveau
חדשים	nouvelle
חדשים	nouvelles
חדשים	nouveaux
חדשים	nouveautés
מצב	état
מצב	statut
מצב	mode
מצב	situation
מצב	état
מצב	condition
היסטוריה	histoire
היסטוריה	historique
שינוי	modifier
שינוי	changements
שינוי	changer
שינוי	changement
כדורגל	football
כדורגל	foot
כדורגל	soccer
כדורגל	football
ביקורת	critique
ביקורת	critiques
ביקורת	critique
ביקורת	revue
ביקורת	examen
ביקורת	révision
חודשים	mois
אבן	stone
אבן	pierre
אבן	pierres
עצמה	soi
שחקן	joueurs
שחקן	joueur
שחקן	lecteur
שחקן	comédien
שחקן	acteur
בניגוד	contrairement
בניגוד	contraires
בניגוד	contraire
בניגוד	contrairement
משפט	essai
משפט	procès
משפט	tribunal
משפט	cour
משפט	phrase
משפט	sentence
משפט	peine
אמריקאי	américaine
אמריקאי	américain
אמריקאי	américaines
אמריקאי	américains
חצי	semi
חצי	moitié
חצי	demi
הארגון	organisation
סרטים	films
סרטים	films
סרטים	cinéma
סרטים	ciné
הבא	prochain
הבא	suivante
הבא	suivant
הבא	prochaine
הבא	next
משפחה	familiale
משפחה	famille
משפחה	familles
במקביל	simultanément
במקביל	simultané
במקביל	parallèlement
במקביל	parallèles
במקביל	parallèle
די	dee
מזרח	orientale
מזרח	est
מזרח	orient
מזרח	orientale
מזרח	oriental
ערים	bourgs
ערים	villes
הצליח	réussi
מחוץ	extérieur
מחוץ	dehors
מחוץ	exterieur
שבע	seven
שבע	sept
תהליך	processus
תהליך	procédé
חי	vivante
חי	vivants
חי	vivant
חי	vivre
חי	live
חי	vivant
חי	vivre
חי	vivante
חי	vivants
חי	vivant
חי	vivantes
חי	alive
שיר	shir
שיר	poème
שיר	chant
שיר	chanson
טלוויזיה	téléviseur
טלוויזיה	télévision
טלוויזיה	télé
החוק	loi
החוק	droit
רוסיה	russie
השתתף	participé
השתתף	participez
השתתף	participer
השתתף	participé
חזר	retourné
חזר	retournés
חזר	retournée
התיכון	middle
התיכון	milieu
אישים	personnalités
גבוהה	élevée
גבוהה	hautes
גבוהה	haut
גבוהה	haute
גבוהה	élevé
גבוהה	tall
רוצה	veulent
רוצה	envie
רוצה	vouloir
רוצה	veux
רוצה	voulez
מעט	légèrement
כהן	cohen
חופשי	gratuit
חופשי	gratuits
חופשי	free
חופשי	gratuitement
חופשי	libre
חברות	amitié
חברות	amitiés
חברות	compagnies
חברות	entreprises
חברות	sociétés
חברות	copines
אן	anne
אן	ann
אן	anne
סיים	fini
סיים	terminée
סיים	finis
סיים	terminé
סיים	finis
סיים	finir
סיים	terminer
סיים	termine
סיים	fait
סיים	faite
המקום	place
המקום	endroit
המקום	lieu
מבצע	fonctionnement
מבצע	opération
רמת	ramat
ברור	limpide
ברור	clair
ברור	effacer
רשת	net
רשת	filets
רשת	filet
רשת	grid
רשת	quadrillage
רשת	grille
רשת	reseau
רשת	réseaux
רשת	réseau
הערכים	valeurs
רקע	fond
רקע	contexte
הגיעו	arrivés
הגיעו	arrivé
תיאטרון	théatre
תיאטרון	théâtre
תיאטרון	théatre
תיאטרון	théâtre
תיאטרון	théâtres
דניאל	daniel
דניאל	danielle
איטליה	italie
צורך	nécessaires
צורך	nécessaire
צורך	nécessité
צורך	nécessité
צורך	besoins
צורך	besoin
חדשה	nouveau
חדשה	nouvelle
חדשה	nouvelles
חדשה	nouveaux
חדשה	nouveautés
אלבום	album
הרביעי	quatrième
הרביעי	fourth
הרביעי	quatrièmement
דו	biche
דו	doe
המרכז	center
המרכז	centrer
המרכז	centre
המרכז	centre
גן	gan
גן	gènes
גן	gène
גן	gene
גן	jardins
גן	jardin
עשרה	rte
עשרה	dix
עשרה	ten
תמיד	always
תמיד	tjrs
תמיד	toujour
תמיד	toujours
משתמשים	usagers
משתמשים	utilisateurs
העתיקה	antiquité
העתיקה	anciens
העתיקה	ancien
העתיקה	ancienne
עליה	her
כלפי	vers
מחקר	etude
מחקר	étudier
מחקר	étude
מחקר	recherches
מחקר	recherche
תרבות	culture
כללי	génériques
כללי	générique
כללי	généraux
כללי	généralités
כללי	générale
כללי	général
מופיע	semble
מופיע	paraît
מופיע	apparaît
מופיע	apparait
הבכורה	première
הבכורה	premiere
עונה	saison
עונה	saisons
ארבע	quatre
ציון	marquer
ציון	score
ציון	partition
ציון	zion
ציון	sion
חשיבות	importance
חשיבות	signification
חשיבות	importance
סיום	achèvement
סיום	end
סיום	fin
ארבעה	quatre
מאיר	éclairant
מאיר	meir
הכוחות	pouvoirs
הכוחות	powers
הכוחות	forces
שי	shay
שי	shai
שי	shi
כדור	sphère
כדור	boule
כדור	ball
כדור	balle
כדור	ballon
כדור	balle
כדור	bullet
עשר	rte
עשר	dix
עשר	ten
עבד	fonctionné
עבד	travaillé
עבד	slave
עבד	esclave
עבד	esclaves
שער	gate
שער	porte
שער	objectif
שער	but
שער	passerelle
שער	gateway
סביב	autour
סביב	alentour
גבוה	élevée
גבוה	hautes
גבוה	haut
גבוה	haute
גבוה	élevé
גבוה	tall
גבוה	supérieur
אכן	effectivement
נהר	fleuve
נהר	rivière
המקורי	originale
המקורי	original
המקורי	originaux
יודע	connaitre
יודע	connaître
יודע	sais
יודע	sachez
יודע	savoir
הנשיא	présidente
הנשיא	président
פה	ici
פה	voilà
פה	voici
בלי	sans
אלכסנדר	aleksandr
אלכסנדר	alexandre
אלכסנדר	alexander
משמש	abricot
משמש	abricots
הוקם	établies
הוקם	établie
הוקם	établi
הוקם	établis
הוקם	érigée
הוקם	érigés
הוקם	érigées
הוקם	érigé
סמל	symboles
סמל	symbole
סמל	sergent
סמל	adjudant
סמל	icônes
סמל	icône
ראה	consultez
ראה	voyez
ראה	voir
ראה	vois
ראה	saw
ראה	scie
גביע	trophée
גביע	trophy
גביע	trophées
גביע	gobelet
גביע	cup
גביע	tasse
גביע	coupe
יכולה	peuvent
יכולה	pouvez
יכולה	peux
יכולה	peut
אורך	longueur
אורך	longueurs
קיימת	existent
קיימת	existe
קיימת	exister
קיימת	existe
קיימת	existantes
קיימת	existant
קיימת	existants
משהו	quelquechose
דולר	dollars
דולר	dollar
הופיע	apparu
הופיע	apparut
הופיע	paru
הופיע	parut
הופיע	semblait
שמואל	shmuel
שמואל	samuel
השחקן	comédien
השחקן	acteur
מדליות	médailles
חיילים	soldats
חיילים	troupes
ספרד	espagne
דגל	pavillon
דגל	flag
דגל	drapeau
דגל	drapeaux
דגל	pavillons
דגל	drapeaux
מלחמה	guerre
מלחמה	war
צפון	nord
צפון	septentrionale
צפון	nordique
צפון	septentrional
צפון	northern
צפון	nord
כנראה	surement
כנראה	probablement
כנראה	sûrement
כנראה	apparemment
כנראה	apparement
בעלות	appropriation
בעלות	propriété
יהודית	juives
יהודית	juif
יהודית	juifs
יהודית	juive
ללמוד	apprenez
ללמוד	apprendre
ללמוד	apprends
אשתו	épouse
אשתו	epouse
אשתו	femme
פרק	chapitre
פרק	épisode
פרק	episode
המשיך	continué
חברה	copine
חברה	compagnie
חברה	entreprise
חברה	société
חברה	mecs
חברה	gars
חברה	ami
חברה	amie
חברה	amis
דירוג	notation
דירוג	cotation
דירוג	cote
דירוג	classement
הוקמה	établies
הוקמה	établie
הוקמה	établi
הוקמה	établis
