din	from
mod	mode
mod	modu
mod	kip
mod	kipi
mod	mod
mod	mod
american	amerikalı
american	amerikan
american	american
fiecare	her
fiecare	herbiri
prezent	hediye
prezent	şimdiki
prezent	mevcut
casa	house
casa	ev
casa	house
casa	ev
casa	yuva
casa	ev
casa	evde
casa	eve
casa	evim
acestea	bunlar
acestea	bunları
acestea	şunlar
printre	arasında
categorie	kategori
categorie	kategorisi
text	yazı
text	mesaj
text	metin
cluj	cluj
bine	güzel
bine	iyi
bine	tamam
http	http
site	site
site	sitede
articole	makaleler
articole	yazılar
articole	makale
articole	eşyalar
articole	ürünler
alexandru	alexandru
alexandru	iskender
alexandru	alexander
unele	bazı
unele	bazıları
unele	bazılarını
unele	kimisi
milioane	milyon
milioane	milyonlar
milioane	milyonlarca
milioane	milyon
apa	su
apa	su
ori	ori
tara	ülke
tara	vatan
tara	ülke
tara	vatan
tara	ülke
tara	vatan
tara	tara
tara	ülke
tara	vatan
tara	ülke
tara	vatan
sate	köyleri
tarziu	gec
tarziu	geç
tarziu	gec
tarziu	geç
istoria	tarihi
istoria	geçmiş
istoria	tarih
maria	maria
cunoscut	bilinir
cunoscut	bilinen
patru	four
patru	dört
republica	cumhuriyet
republica	cumhuriyet
cca	yaklaşık
raul	nehri
raul	river
raul	nehir
raul	irmak
raul	raul
raul	raoul
raul	kötülük
raul	kötü
raul	şeytan
raul	evil
raul	şer
formata	oluştu
formata	oluşturulmuş
paris	paris
gheorghe	gheorghe
gheorghe	george
gheorghe	yorgo
tip	guy
tip	adam
tip	tipi
tip	tip
tip	türü
tip	tür
tip	type
premiul	ödül
premiul	ödülü
premiul	ödül
premiul	ödülü
persoane	kişiler
persoane	halk
persoane	kişiler
persoane	insanlar
persoane	millet
constantin	constantin
constantin	konstantin
constantin	constantine
etc	vb
exemplu	örneği
exemplu	örnek
exemplu	örneğin
descriere	başlık
descriere	açıklama
descriere	manşet
descriere	tanım
descriere	açıklama
descriere	tanımlama
descriere	tarif
descriere	açıklaması
descriere	ediniz
george	george
george	yorgo
articol	yazı
articol	madde
articol	makale
nascut	doğan
nascut	doğuştan
nascut	doğdu
nascut	doğmuş
nascut	doğdum
nascut	doğan
nascut	doğuştan
nascut	doğdu
nascut	doğmuş
nascut	doğdum
numarul	rakam
numarul	numara
numarul	numarası
numarul	sayı
comitatul	şehristanı
comitatul	ilçe
comitatul	county
harta	harita
harta	haritası
harta	harita
harta	haritası
john	john
john	yahya
jos	down
jos	aşağıya
jos	aşağı
marea	deniz
deoarece	cünkü
deoarece	çünkü
localitate	semt
aproape	nerdeyse
aproape	neredeyse
scris	yazılmış
scris	yazıldı
scris	yazan
scris	yazılı
scris	yazılan
raport	şikayet
raport	rapor
echipa	kadro
echipa	ekip
echipa	manga
echipa	bölük
echipa	takım
echipa	team
echipa	ekip
echipa	takım
echipa	team
echipa	ekip
echipa	takım
diferite	farklı
diferite	farkli
diferite	değişik
baza	üs
baza	baz
baza	üssü
baza	taban
baza	üs
baza	baz
baza	üssü
baza	taban
special	ozel
special	özeldir
special	özel
valea	vadi
valea	valley
valea	vadisi
comune	müşterek
comune	sarma
comune	eklem
ele	onlar
stadium	stadyumu
stadium	stadyum
svg	svg
zona	bölge
zona	zone
zona	bölge
zona	alanı
zona	alan
zona	bölge
zona	zone
zona	bölge
zona	alanı
zona	alan
dat	verildi
dat	verilmiş
dat	verilen
slovenia	slovenya
americii	amerika
americii	america
satului	köyü
satului	köy
imparat	imparator
imparat	imparator
localitatea	semt
viata	life
viata	hayat
viata	yaşam
viata	ömür
viata	life
viata	hayat
viata	yaşam
viata	ömür
viata	life
viata	hayat
viata	yaşam
viata	ömür
viata	life
viata	hayat
viata	yaşam
viata	ömür
viata	life
viata	hayat
viata	yaşam
viata	ömür
bun	güzel
bun	iyi
cet	cet
format	oluştu
format	oluşturulmuş
format	format
format	biçim
format	biçimi
format	formatı
primit	alındı
primit	alınan
primit	aldı
presedinte	başkan
presedinte	cumhurbaşkanı
presedinte	baskan
presedinte	başkan
presedinte	baskan
presedinte	başkan
presedinte	cumhurbaşkanı
presedinte	baskan
presedinte	başkan
presedinte	cumhurbaşkanı
presedinte	baskan
presedinte	başkan
presedinte	baskan
langa	yakın
langa	yakınında
langa	yakınındaki
oameni	halk
oameni	kişiler
oameni	insanlar
oameni	millet
istoric	tarihçi
istoric	tarihi
istoric	tarihsel
istoric	tarihi
istoric	geçmiş
istoric	tarih
suprafata	yüzeyi
suprafata	yüzey
suprafata	bölge
suprafata	alanı
suprafata	alan
suprafata	yüzeyi
suprafata	yüzey
suprafata	yüzeyi
suprafata	yüzey
suprafata	yüzeyi
suprafata	yüzey
suprafata	yüzeyi
suprafata	yüzey
europa	avrupa
europa	europa
europa	avrupa
europa	avrupa
universitatea	üniversite
universitatea	university
universitatea	üniversitesi
team	team
team	ekip
team	takım
copii	çocuklar
copii	cocuklar
copii	çocuk
copii	çocuklar
aproximativ	yaklaşık
aproximativ	yaklaşık
aproximativ	kabaca
lucru	şey
lucru	çalış
lucru	çalışma
lucru	iş
lucru	çalışmak
cazul	case
cazul	vaka
cazul	dava
romani	rumen
romani	romen
romani	romalı
romani	romalılar
romani	romani
folosit	kullanılan
folosit	kullanılmış
folosit	kullanıldı
folosit	kullanılır
orice	herhangi
clubnat	clubnat
ibn	ibn
mihai	mihai
mihai	michael
acum	şimdi
acum	simdi
centrul	merkezi
centrul	merkez
centrul	center
centrul	orta
centrul	merkezi
centrul	merkez
centrul	orta
centrul	centre
reprezinta	temsil
reprezinta	temsil
san	san
san	meme
san	meme
san	göğüs
teritoriul	bölge
teritoriul	bölgesi
van	van
van	minibüs
van	kamyonet
van	van
van	minibüs
van	kamyonet
ungaria	macaristan
numar	rakam
numar	numara
numar	numarası
numar	sayı
numar	rakam
numar	numara
numar	numarası
numar	sayı
cauza	sebebi
cauza	nedeni
cauza	çünkü
cauza	sebebi
cauza	nedeni
cauza	çünkü
bulgaria	bulgaristan
engleza	ingiliz
engleza	türkçe
engleza	turkish
engleza	ingilizce
engleza	ingiliz
engleza	türkçe
engleza	turkish
engleza	ingilizce
serie	serisi
serie	dizi
serie	seri
sua	amerika
sua	abd
sua	usa
vechi	eski
vechi	yaşlı
vechi	old
vechi	ihtiyar
muntii	dağları
muntii	dağlar
muntii	dağ
muntii	dağlara
muntii	dağları
muntii	dağlar
muntii	dağ
muntii	dağlara
muntii	dağları
muntii	dağlar
muntii	dağ
muntii	dağlara
limbi	dil
limbi	diller
limbi	dilleri
fel	kibar
fel	nazik
apelor	suları
apelor	waters
apelor	sular
fotbal	futbol
fotbal	football
fotbal	futbol
regele	kral
regele	king
fiul	oğul
fiul	evlat
fiul	oğlum
anterior	önceden
anterior	önceki
noua	yeni
noua	dokuzu
noua	dokuz
noua	yeni
evolutia	evrim
evolutia	evrim
evolutia	evrim
viteza	hızlı
viteza	hız
viteza	sürat
viteza	speed
viteza	hızı
viteza	hızlı
viteza	hız
viteza	sürat
viteza	speed
viteza	hızı
paul	paul
palomar	palomar
orase	kentler
orase	şehirler
orase	şehirleri
orase	kentler
orase	şehirler
orase	şehirleri
orase	şehirler
orase	kasabalar
orase	kentler
orase	şehirler
orase	şehirleri
institutul	enstitüsü
institutul	enstitü
satele	köyleri
lansat	serbest
lansat	başlatılan
lansat	başlattı
istorice	tarihi
istorice	tarihsel
trecut	geçmiş
articolul	yazı
articolul	madde
articolul	makale
multi	birçok
multi	birçok
multi	çoklu
multi	multi
informatii	bilgi
informatii	bilgilendirme
informatii	bilgiler
informatii	bilgi
informatii	bilgileri
informatii	bilgiler
informatii	bilgi
informatii	bilgilendirme
informatii	bilgiler
informatii	bilgi
informatii	bilgileri
informatii	bilgiler
informatii	bilgi
informatii	bilgilendirme
informatii	bilgiler
titlu	başlık
titlu	manşet
titlu	başlık
titlu	unvan
titlu	başlığı
titlu	ünvan
goluri	gol
goluri	hedefler
goluri	amaçlar
goluri	hedefleri
titlul	başlık
titlul	unvan
titlul	başlığı
titlul	ünvan
album	albüm
york	york
von	von
pagina	sayfaya
pagina	sayfa
pagina	sayfada
pagina	sayfası
pagina	sayfayı
pagina	sayfaya
pagina	sayfa
pagina	sayfada
pagina	sayfası
pagina	sayfayı
imperiul	empire
imperiul	imparatorluk
imperiul	imparatorluğu
moartea	olum
moartea	ölüm
moartea	death
apare	görünüyor
armata	ordu
armata	askeriye
armata	ordu
armata	asker
armata	askerlik
armata	askeri
armata	ordu
forma	şekil
forma	şekli
forma	biçim
forma	formu
forma	biçim
forma	form
forma	şekil
forma	şekli
forma	biçim
forma	formu
forma	biçim
forma	form
color	renk
color	rengi
color	renkli
color	renk
color	rengi
german	alman
german	almanca
stefan	stephen
stefan	stefan
stefan	stefan
stefan	stefan
stefan	stephen
stefan	stefan
rolul	rolün
rolul	rol
mica	ufak
mica	küçük
mica	kucuk
des	des
des	sıklıkla
des	sıkça
transilvania	transilvanya
epoca	klasik
incepand	başlamak
incepand	başlıyor
incepand	başlıyorum
incepand	başlangıç
incepand	başlamak
incepand	başlıyor
incepand	başlıyorum
incepand	başlangıç
principal	main
principal	ana
principal	müdire
principal	müdür
carol	carol
mici	ufak
mici	küçük
mici	kucuk
astazi	bugün
astazi	bugünde
astazi	bügün
astazi	bugun
astazi	bugün
astazi	bugünde
astazi	bügün
astazi	bugun
robert	robert
aparut	göründü
eliberare	sürüm
eliberare	serbest
eliberare	kurtuluş
european	avrupa
european	avrupalı
mic	ufak
mic	küçük
mic	kucuk
mic	minik
mic	küçük
mic	az
mic	mikrofon
castigat	kazanılan
castigat	kazandı
castigat	won
gen	cinsiyeti
gen	cinsiyet
gen	tür
gen	türü
gen	tarz
gen	cins
gen	gen
caracterizata	nitelendirdi
com	com
importante	önemlidir
importante	onemli
importante	önemli
der	der
aur	altınlar
aur	altın
aur	gold
aur	altin
luat	alınmış
luat	alındı
luat	alınan
luat	aldı
luat	alınır
murit	öldü
murit	öldüm
germana	alman
germana	almanca
germana	alman
germana	almanca
kitt	kitt
orbita	yörünge
orbita	yörünge
rotatie	döndürme
rotatie	rotasyon
rotatie	dönüş
pol	pol
pol	direk
pol	kutup
pol	kutbu
lume	world
lume	dünya
lume	dunya
local	yerli
local	lokal
local	yöresel
local	yerel
fapt	gerçek
anglia	ingiltere
politica	ilke
politica	politika
politica	poliçe
politica	politikası
politica	politikamız
politica	politika
politica	siyaset
politica	ilke
politica	politika
politica	poliçe
politica	politikası
politica	politikamız
politica	politika
politica	siyaset
spacewatch	spacewatch
devine	devine
revista	dergi
revista	magazin
revista	dergi
revista	magazin
asta	bu
asta	bunu
asta	bu
asta	bunu
vasile	vasile
vasile	basil
profesor	profesör
profesor	hocam
profesor	öğretmen
profesor	öğretmenim
profesor	hoca
planetelor	gezegenleri
planetelor	gezegenler
cinci	five
cinci	beş
acolo	orada
acolo	orda
lumea	world
lumea	dünya
lumea	dunya
muzica	music
muzica	müzik
muzica	music
muzica	müzik
situat	bulunan
david	davud
david	davut
david	david
vol	vol
etnica	etnik
buna	güzel
buna	iyi
centru	merkezi
centru	merkez
centru	center
centru	orta
centru	merkezi
centru	merkez
centru	orta
centru	centre
alt	alt
istorie	tarihi
istorie	geçmiş
istorie	tarih
austria	avusturya
districtul	ilçesi
districtul	bölge
districtul	semt
districtul	bahşı
districtul	ilçe
altitudine	irtifa
altitudine	yükseklik
periheliu	günberi
regatul	krallık
contine	içerdiği
contine	içerir
contine	içeriyor
contine	içerdiği
contine	içerir
contine	içeriyor
contine	içerdiği
contine	içerir
contine	içeriyor
activitatea	etkinlik
activitatea	faaliyet
activitatea	aktivite
activitatea	hareketler
activitatea	aktiviteler
sultan	sultan
initial	başlangıçta
initial	aslen
initial	başlangıçta
initial	başlangıçta
initial	aslen
initial	başlangıçta
initial	başlangıçta
initial	aslen
initial	başlangıçta
arta	sanat
arta	art
arta	sanat
arta	art
body	ceset
body	vücut
body	beden
imagini	görüntüler
imagini	resimler
imagini	görseller
imagini	resimler
imagini	fotoğraflar
imagini	resimleri
rusia	rusya
spune	söyle
spune	de
spune	söyleyin
domeniul	alan
scoala	okula
scoala	okulumuz
scoala	okulu
scoala	okul
scoala	school
scoala	okula
scoala	okulumuz
scoala	okulu
scoala	okul
scoala	school
scoala	okula
scoala	okulumuz
scoala	okulu
scoala	okul
scoala	school
scoala	okula
scoala	okulumuz
scoala	okulu
scoala	okul
scoala	school
scoala	okula
scoala	okulumuz
scoala	okulu
scoala	okul
scoala	school
polonia	polonya
succes	başarılar
succes	başarılı
succes	başarı
provincie	il
studii	çalış
studii	çalışma
studii	çalışmalar
studii	çalışmaları
inclusiv	dahil
primar	birincil
francez	fransız
francez	fransızlar
francez	fransız
francez	fransızca
privind	izlerken
privind	izlemek
privind	izleyen
privind	izliyorum
privind	izliyor
scriitor	yazar
jean	jean
sistemul	sistem
sistemul	sistemi
incepe	başlayın
incepe	başla
incepe	başlangıç
incepe	başlat
ziua	gündüz
ziua	gun
ziua	gün
single	tekli
single	single
single	tek
single	bekar
razboiul	savaş
razboiul	war
razboiul	savas
world	world
world	dünya
world	dunya
international	international
international	yurtdışı
international	uluslararası
international	international
international	yurtdışı
international	uluslararası
international	international
international	yurtdışı
international	uluslararası
franceza	fransızlar
franceza	fransız
franceza	fransızca
franceza	fransızlar
franceza	fransız
franceza	fransızca
william	william
ministru	bakan
ministru	bakanı
ministru	bakanım
important	önemlidir
important	onemli
important	önemli
familie	ailesi
familie	family
familie	aile
politic	siyasi
politic	politik
politic	siyasal
tari	ülkeler
tari	ülkelere
tari	ülkeleri
tari	ülkeler
tari	ülkelere
tari	ülkeleri
functia	işlevi
functia	fonksiyon
functia	işlev
functia	fonksiyonu
functia	işlevi
functia	fonksiyon
functia	işlev
functia	fonksiyonu
jpl	jpl
lucrari	çalışır
lucrari	çalışıyor
lucrari	çalışır
lucrari	çalışıyor
publicat	yayınlanan
publicat	yayınlanmış
publicat	yayınlandı
publicat	yayımlandı
mircea	mircea
curs	rota
curs	kurs
probabil	muhtemelen
sistem	sistem
sistem	sistemi
politice	siyasi
politice	politik
politice	siyasal
sudul	güney
sudul	güneyli
sudul	güney
sudul	güneye
vreme	hava
autor	yazar
autor	yazarı
mediu	çevre
mediu	ortam
mediu	ortalama
mediu	medyum
mediu	ortam
mediu	orta
spania	ispanya
functie	işlevi
functie	fonksiyon
functie	işlev
functie	fonksiyonu
functie	işlevi
functie	fonksiyon
functie	işlev
functie	fonksiyonu
categoria	kategori
categoria	kategorisi
nivel	düzey
nivel	seviye
web	web
web	ağ
web	internet
top	üst
top	üstü
top	top
top	üstte
mihail	mikhail
mihail	michael
mihail	mihail
realizat	elde
cartea	kitap
filme	filmleri
filme	filmler
filme	film
filme	filmler
filme	film
filme	sinema
casatorit	evli
casatorit	evlendi
casatorit	evli
casatorit	evlendi
png	png
muzeul	müze
muzeul	müzesi
muzeul	museum
city	sehir
city	city
city	şehir
construit	inşa
lupta	savaş
lupta	muharebe
lupta	savas
lupta	kavga
lupta	savaş
lupta	dövüşün
lupta	dövüş
lupta	mücadele
lupta	dövüşmek
lupta	kavga
lupta	dövüş
lupta	mücadele
lupta	kavga
lupta	savaş
lupta	dövüşün
lupta	dövüş
lupta	mücadele
unit	birleşik
unit	birlik
unit	united
unit	birleşmiş
luni	ay
luni	aylardır
luni	aylar
luni	aylarca
luni	pazartesi
jucat	oynadı
zone	bölgeler
zone	alanlar
zone	alanları
zone	bölgeler
radio	radio
radio	radyo
radio	telsiz
romano	romano
istorica	tarihi
istorica	tarihsel
deja	çoktan
deja	zaten
deja	şimdiden
monument	anıt
monument	anıtı
europene	avrupa
europene	avrupalı
fac	yapıyor
dreapta	doğru
dreapta	sağa
dreapta	sağ
dreapta	dogru
moment	anı
moment	an
componenta	bileşeni
componenta	bileşen
componenta	bileşeni
componenta	bileşen
cantonul	canton
varsta	age
varsta	yaş
varsta	yaşı
varsta	age
varsta	yaş
varsta	yaşı
varsta	age
varsta	yaş
varsta	yaşı
toti	all
toti	hepsini
toti	tamamı
toti	hepsi
toti	tümü
toti	all
toti	hepsini
toti	tamamı
toti	hepsi
toti	tümü
ultima	sonuncusu
ultima	last
ultima	sonuncu
ultima	son
origine	köken
origine	kökeni
actor	aktör
actor	oyuncu
literatura	edebiyatı
literatura	edebiyat
literatura	edebiyatı
literatura	edebiyat
anderson	anderson
veche	eski
veche	yaşlı
veche	old
veche	ihtiyar
les	les
les	leş
guvernul	devlet
guvernul	hükümet
estul	doğuya
estul	doğu
estul	doğuda
total	toplam
total	tamamıyla
total	kesinlikle
total	tamamen
total	tamamiyle
japonia	japonya
sibiu	sibiu
petru	petru
petru	peter
conte	sayar
conte	say
conte	kont
conte	conte
alba	alba
alba	white
alba	beyaz
bavaria	bavyera
roma	rome
roma	roma
roma	romanlar
roma	roma
specii	tür
specii	türler
cupa	kupa
cupa	kupası
cupa	cup
cupa	fincan
cupa	bardak
cupa	kupa
cupa	kupası
cupa	cup
cupa	fincan
cupa	bardak
batalia	savaş
batalia	muharebe
batalia	savas
ceva	birşeyler
ceva	birşey
membri	üye
membri	üyeler
membri	üyeleri
calitate	kaliteli
calitate	kalite
calitate	kalitesi
scrie	yazma
scrie	yazın
scrie	yaz
euro	avro
euro	euro
uniunii	sendika
uniunii	birlik
uniunii	birliği
scurt	kisa
scurt	kısa
scurt	kısa
mama	anne
mama	annem
mama	anne
mama	annesi
mama	ana
mama	anne
mama	annem
mama	anne
mama	annesi
mama	ana
creat	yaratılmış
creat	oluşturuldu
creat	yaratıldı
creat	yarattı
creat	oluşturulan
campionatul	şampiyonası
campionatul	şampiyonluk
campionatul	şampiyona
del	del
locuri	mekanlar
locuri	yerleri
